source_paper,star_name,age_gyr,age_err_lo_gyr,age_err_hi_gyr,prot_days,age_method,source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,ebpminrp_gspphot,g_rp,bp_rp_0,ruwe_flag
Engle_2024,EPIC 205913009 (GJ 1265),6.934258060165691,1.7819716143481266,2.3982849478042194,116.4,gyro_e23,6.825822095663585e+18,333.43259243982493,-17.687104968846214,97.67621438764236,0.0374827273190021,856.646093033206,-306.6963278568254,12.067118644714355,13.882915496826172,10.786641120910645,3.096274375915528,1.3949830532073977,0.0,1.280477523803711,3.096274375915528,True
Engle_2024,2MASS J20403364+1529572,6.223002851691596,1.4367019284652116,1.867956140092228,104.6,gyro_e23,1.8106164480108795e+18,310.14718809392286,15.502590198203675,104.91901080176947,0.0299567,1320.6786892213263,662.146668730158,11.837387,13.685147,10.543046,3.1421013,1.1224744,,1.2943411,,False
Engle_2024,GJ 667C,6.137620051647943,1.3952001990454956,1.805662295594873,103.1,gyro_e23,5.975663354131618e+18,259.75125274377365,-34.997795092684065,138.0662741149332,0.028331729,1131.5170733698835,-215.5688956960665,9.386162,10.588366,8.294535,2.2938309,0.95609975,0.0001,1.0916271,2.293731,False
Engle_2024,GJ 1057,6.067363295885055,1.3792294744324014,1.7849930502156637,102.0,gyro_e23,3179036008830848.0,48.353258238212746,4.775200170986658,116.2678144339716,0.042744365,1741.8746105332425,86.49438435103424,12.101368,14.121774,10.778052,3.3437214,1.450144,,1.3233156,,True
Engle_2024,2MASS J23351050-0223214,5.984115950603197,1.3389631983757022,1.7249187400411037,100.4,gyro_e23,2.6404340569281505e+18,353.7970694377148,-2.3927993943669,139.33889353237683,0.04413923,781.4186685195082,-841.5160515945944,12.623748,14.952096,11.245876,3.7062197,1.1472371,0.0003,1.3778715,3.7059197,False
Engle_2024,LP 728-71,5.942921586155727,1.3191113721631238,1.6954362496211806,99.66,gyro_e23,5.686163724944034e+18,148.1735302257391,-15.60441952077654,56.8206835330503,0.021462701,-118.93379905755071,-134.08987448138004,12.172839,13.689925,10.97072,2.719205,1.2401997,,1.2021189,,True
Engle_2024,GJ 3382,5.688529308438414,1.2010754091070923,1.5225454833905818,95.0,gyro_e23,2.918040883015489e+18,90.59401922772396,-20.32646095303724,66.51628734702223,0.019483881,-45.16327931560421,554.7856540451677,12.019874,13.520663,10.817629,2.7030344,1.3173331,0.008,1.2022448,2.6950345,True
Engle_2024,GJ 836,5.649369748123025,1.1825338266133931,1.4955935126321078,94.25,gyro_e23,6.814962601568904e+18,324.75875751254034,-24.161181476127297,51.399140410120886,0.070608966,1003.9874237508708,-710.6577648836632,12.077593,13.643229,10.848627,2.7946014,1.5405141,,1.2289658,,True
Engle_2024,UCAC4 195-119117,5.610479760324705,1.1743933210103794,1.4852979193091826,93.7,gyro_e23,5.985290231327158e+18,235.1951774625917,-51.02810130690448,187.7289806878707,0.04963138,1949.461491458244,-324.78911433214125,12.7359295,15.514997,11.288808,4.2261887,1.0455922,,1.4471216,,False
Engle_2024,2MASS J19194119-5955194,5.559042572704036,1.1433380991709106,1.4393773873186984,92.69,gyro_e23,6.4462742938248e+18,289.91952257165434,-59.92317486728616,58.67908414264609,0.022030184,-244.8118582069492,-244.2732950510556,12.388926,13.99631,11.159552,2.8367586,1.3342798,,1.2293739,,True
Engle_2024,2MASS J05015746-0656459,5.533501092157366,1.1481941144075094,1.448822948614347,92.15,gyro_e23,3.187115498866676e+18,75.4868052125233,-6.948587409027854,186.04662779359128,0.027749853,-551.7464349149869,-533.648216597346,10.649305,12.41324,9.380491,3.0327492,1.1008298,,1.2688141,,False
Engle_2024,L 127-124,5.508076964054034,1.1328559124715127,1.426181096111657,91.62,gyro_e23,4.672462936698379e+18,50.21568535473568,-63.86585958449603,53.80983366523812,0.020548908,-8.061244905941678,-292.37852244809903,12.086746,13.690489,10.856784,2.833705,1.4602299,,1.2299623,,True
Engle_2024,GJ 3843,5.495408738576246,1.1201876869937246,1.406989299826173,91.43,gyro_e23,3.6527965720204247e+18,215.3137711256868,-1.1249536299897054,74.77675675400957,0.033560157,168.85804876309012,-626.4549387036527,11.819618,13.365087,10.60848,2.756606,1.5236543,0.0001,1.2111378,2.7565062,True
Engle_2024,GJ 876,5.284452517751804,1.057766375095774,1.3224819623241553,91.0,gyro_e23,2.603090003484152e+18,343.3241110018443,-14.266689393516607,214.0379888743159,0.035619885,957.7147312894218,-673.6012364809744,8.875059,10.453005,7.6437206,2.8092842,1.3398496,0.0,1.2313385,2.8092842,True
Engle_2024,GJ 628,6.456542290346556,1.5474635288205247,2.0352624600165825,108.7,gyro_e23,4.330690742322012e+18,247.5748141624928,-12.66785108081103,232.1389808397413,0.026823945,-94.20959499441268,-1183.917157588457,8.801877,10.3223,7.590719,2.7315807,1.1489384,,1.2111578,,False
Engle_2024,GJ 382,1.8749945080674189,0.2569144704243529,0.2977066707963258,21.2,gyro_e23,3.8282383925598607e+18,153.07293731001045,-3.746747553020674,129.7543962369321,0.025240922,-152.7602239093057,-243.6929553880118,8.331761,9.491674,7.257185,2.2344894,1.033861,,1.0745764,,False
Engle_2024,BR Psc (GJ 908),4.96592321450336,1.1464805061028946,1.4906190758431943,53.7,gyro_e23,2.7396892393116605e+18,357.3066038231343,2.3969179441959985,169.21632962255026,0.0280580651015043,992.7203890285492,-968.8064663267656,8.15291690826416,9.216570854187012,7.120804786682129,2.095766067504883,1.1554245948791504,0.0,1.0321121215820312,2.095766067504883,False
Engle_2024,GJ 526,4.819477976251274,1.0783720935307397,1.389212366049362,52.3,gyro_e23,3.741297293732404e+18,206.4405658448607,14.885052704598571,183.99619525468464,0.025324116,1776.006179566446,-1455.155718005634,7.6105833,8.684302,6.56938,2.1149225,1.0476037,0.0,1.0412035,2.1149225,False
Engle_2024,GJ 205,3.2284941217126355,0.4932253954059233,0.5821641122250947,33.72,gyro_e23,3.209938366665771e+18,82.86754111476276,-3.6865276019053095,175.31313655111924,0.020392798,761.6309015978574,-2092.208719837279,7.1082892,8.191394,6.069535,2.121859,0.96368384,,1.0387545,,False
Engle_2024,GJ 3998,3.2210687912834346,0.5357243456249274,0.6426009792572569,33.6,gyro_e23,4.5400617049894185e+18,259.0020312412429,11.05612679548223,55.01692136213047,0.0287420451641082,-137.43474528232042,-347.455736828079,9.988780975341797,11.073274612426758,8.953288078308105,2.1199865341186523,1.0683486461639404,0.00089999998454,1.0354928970336914,2.1190865341341123,False
Engle_2024,GJ 674,3.198895109691398,0.261245457729867,0.2844780406687199,33.3,gyro_e23,5.951824121022278e+18,262.1701639221161,-46.89910489864381,219.64625138839503,0.026228724,572.5684618204186,-880.5826187621278,8.336431,9.658231,7.193375,2.4648557,1.054375,0.0003,1.1430554,2.4645557,False
Engle_2024,GJ 887,3.1841975217261247,0.4864580892812045,0.5741765211583165,33.0,gyro_e23,6.553614253923453e+18,346.5039166796005,-35.8471642082214,304.1353692001036,0.01999573,6765.995136250774,1330.2852747179843,6.5220323,7.5897913,5.491506,2.0982852,0.9320045,,1.0305262,,False
Engle_2024,GJ 162,3.140508693876217,0.4736500293547379,0.5577731039264444,32.4,gyro_e23,1.7063994832369395e+17,62.15864195363978,33.63759679656128,71.82205959553683,0.018904958,526.8736624635442,126.02597411315382,9.371755,10.422763,8.35289,2.0698729,1.038892,0.0009,1.0188646,2.0689728,False
Engle_2024,1RXS J174158.2+475403,3.1622776601683795,0.2515605421017741,0.2733018188303671,32.23,gyro_e23,1.3636782685373727e+18,265.490359431853,47.89801965399907,27.557480110008235,0.0262655485421419,27.823719851372395,-94.28031025135957,13.426260948181152,15.044842720031738,12.197491645812988,2.84735107421875,2.534053564071656,,1.228769302368164,,True
Engle_2024,GJ 1030,3.1117163371060177,0.4935333288870325,0.5865654606966442,32.0,gyro_e23,2.78332452648967e+18,16.67246610903661,15.27168597264042,44.98350642582905,0.041070614,-107.9069356105362,-251.4325757228441,10.513505,11.6791315,9.431864,2.2472677,1.1327,,1.0816412,,False
Engle_2024,LHS 5273,3.1117163371060177,0.2343179223703488,0.2533993566488899,30.4,gyro_e23,6.285080838309725e+18,218.5182128483888,-18.40359805279839,36.769869668916606,0.3157682,-455.514941402186,-141.06924287898696,12.737504,14.535394,11.44615,3.089244,14.315254,,1.2913542,,True
Engle_2024,LP 263-64,0.1682674061070467,0.0072028425892197,0.0075249552888225,2.06,gyro_e23,7.629205039870268e+17,165.79057372525148,36.65252358429698,43.80442474089575,0.023531837,-188.4569906899708,30.19930140209308,12.363995,13.901035,11.15202,2.7490149,1.3200715,,1.2119741,,True
Engle_2024,GJ 514,2.9853826189179595,0.4267967320123138,0.4979905314421584,30.0,gyro_e23,3.738099879558958e+18,202.50420163284343,10.372389574126087,131.10134519384707,0.026954211,1127.3405332043346,-1073.8881364845809,8.205292,9.266712,7.178842,2.0878701,1.0927536,,1.0264497,,False
Engle_2024,2MASS J00240376+2626299,3.0974192992165803,0.2332413293099997,0.2522350923616963,29.84,gyro_e23,2.8557431726583675e+18,6.016507609831263,26.44135299222926,26.037556802745428,0.21820694,141.78407104251576,-54.48600175041094,13.291309,14.981688,12.031192,2.9504957,12.394174,,1.2601175,,True
Engle_2024,LHS 2686,3.061963433690677,0.2305714378912982,0.249347781135234,28.8,gyro_e23,1.5544337777918157e+18,197.5484170315877,47.75244772037404,82.03930970465137,0.03067261,-636.0594607686569,-616.3915415952039,12.802547,14.736861,11.493626,3.2432356,1.390445,,1.3089218,,True
Engle_2024,LP 167-71,3.040885025676279,0.2160050507605722,0.2325219231121029,27.82,gyro_e23,8.341626082902053e+17,159.62279685413424,48.5287213267704,32.19909578864852,0.028566714,-196.2698331561536,-87.8698064087632,12.265499,13.721446,11.079796,2.6416502,1.4960598,0.0018,1.1857033,2.6398501,True
Engle_2024,GJ 229,2.8183829312644537,0.3749523785704816,0.4324900425898903,27.3,gyro_e23,2.9408564021234263e+18,92.64357908167638,-21.86782311323394,173.57398583239672,0.017049566,-135.6916079479044,-719.1781339548138,7.3134713,8.365829,6.291551,2.0742784,1.0134844,,1.0219202,,False
Engle_2024,GJ 4306,2.7989813196343625,0.394618519627429,0.4593856903857252,27.0,gyro_e23,2.830099469122381e+18,343.99947178423173,17.810565640962814,59.06333633713327,0.020899575,24.568106068500583,-110.09488460699242,9.655893,10.708697,8.636388,2.0723095,1.2151765,0.0002,1.0195055,2.0721095,True
Engle_2024,GJ 4057,2.7797132677592886,0.3642524333143484,0.4191818419321094,26.7,gyro_e23,4.536614495522394e+18,276.2697797161684,24.632584410011688,43.72650236178374,0.012037734,-40.121336991527656,-448.64788694032734,10.032018,11.003383,9.057953,1.9454298,0.9840008,,0.9740648,,False
Engle_2024,GJ 846,2.7542287033381663,0.4633610505703931,0.5570825114877449,26.3,gyro_e23,2.6830238116280074e+18,330.54080176553964,1.3989923770073878,94.56366650017527,0.047273144,-452.3718449340208,-278.72524677866306,8.403359,9.387209,7.420015,1.9671941,1.1244168,,0.98334455,,False
Engle_2024,GJ 358,2.9648313895243423,0.2042535333039969,0.2193661322017823,25.26,gyro_e23,5.425628298649941e+18,144.94009578928657,-41.065969983608085,104.0957433164141,0.017555553,-527.1472498748954,357.0394241266624,9.631405,11.003457,8.471009,2.5324478,1.0810505,0.0001,1.1603956,2.532348,False
Engle_2024,LP 740-10,2.958012466551546,0.2037837632133796,0.2188616040982247,25.01,gyro_e23,6.327575515318207e+18,216.39080634891656,-11.81431874769195,31.291923011751987,0.086555414,-296.7653510294928,-5.572153471082721,12.2367,13.782821,11.025307,2.757514,3.4575183,0.0001,1.2113934,2.757414,True
Engle_2024,GJ 362,2.958012466551546,0.2037837632133796,0.2188616040982247,24.87,gyro_e23,1.0711951875676684e+18,145.7067959092211,70.0382309918793,84.29833015982618,0.018225905,-670.9617812941915,-265.4560970400273,10.080184,11.482439,8.908713,2.5737257,1.0720689,,1.1714706,,False
Engle_2024,GJ 479,2.844461107447916,0.1776024429264362,0.1894300767463548,23.75,gyro_e23,6.078114541943894e+18,189.4600972712976,-52.00134627910898,105.34666432766488,0.021332793,-1034.7101149952066,29.79226493193891,9.565008,10.905962,8.416586,2.489376,1.0048603,0.0002,1.1484222,2.489176,False
Engle_2024,GJ 4334,2.8119008303989403,0.1694920730769937,0.1803638062092489,23.54,gyro_e23,1.9927156053014336e+18,351.4254115298933,53.13642444014666,39.31430369401426,0.03680714,1013.6268901516538,326.942217417834,13.059598,14.852523,11.782922,3.069601,2.6070457,,1.2766762,,True
Engle_2024,GJ 9404,2.529297996446145,0.2698622262251668,0.3020939993532345,23.2,gyro_e23,4.010201828880794e+18,184.8471072497453,28.38272365796736,41.9016493650544,0.030770574,-647.7019967423727,79.24258762836085,9.882974,10.850016,8.905914,1.9441013,1.022133,,0.97705936,,False
Engle_2024,GJ 450,2.355049283896009,0.4451960253297713,0.548973370568441,22.8,gyro_e23,4.031586157514097e+18,177.77908194992455,35.273139643103185,114.0854152976686,0.019123629,-273.1556092155578,253.40399742858727,8.854014,9.967266,7.8048306,2.1624355,1.0395293,0.0,1.0491838,2.1624355,False
Engle_2024,GJ 685,0.9311078754678304,0.110756331138012,0.1257096337458281,21.83,gyro_e23,1.4390694443913262e+18,263.89611450900287,61.67927672424114,69.89209281722201,0.015290988,261.923302059826,-514.4990903096253,9.174616,10.190586,8.174637,2.0159492,1.1368835,,0.999979,,False
Engle_2024,GJ 3470,1.9678862897068448,0.2967956753961371,0.3495083602616335,21.54,gyro_e23,6.546878478206426e+17,119.77347532185622,15.39120115360942,34.01722474122476,0.025542034,-185.7063619241512,-56.99404074674392,11.360213,12.564076,10.2686205,2.295456,1.1406182,,1.0915928,,False
Engle_2024,UCAC4 692-060564,2.07491351745491,0.1562447767846204,0.1689684063278562,21.52,gyro_e23,2.1198393873529403e+18,281.0474759631158,48.23726911993523,25.08529487137968,0.015633047,-2.704048793683704,138.74559607047237,12.572354,13.918878,11.423389,2.4954882,1.3622885,,1.1489649,,True
Engle_2024,GJ 393,3.258367010020088,0.5104728569176906,0.6053027605206038,34.15,gyro_e23,3.855208897392952e+18,157.22878342623204,0.8377468877660948,142.09514314210975,0.021169754,-602.9919780451988,-731.8819964236676,8.675959,9.877737,7.5821676,2.2955694,0.8839424,0.0,1.093791,2.2955694,False
Engle_2024,GJ 720A,3.2885163087598306,0.51519620410799,0.6109035580056035,34.5,gyro_e23,2.1184243502497088e+18,278.82950726264227,45.74565421210253,64.23584173579249,0.011955971,452.36175503345856,363.4661211513408,9.107278,10.066533,8.137055,1.9294777,0.9694729,,0.9702225,,False
Engle_2024,GJ 47,3.2960971217745776,0.516383854015289,0.6123118361494426,34.7,gyro_e23,4.266419550437235e+17,15.336900310600058,61.36213773499954,94.97013378459856,0.0171613916754722,362.4915172244558,-811.6220044630483,9.846084594726562,11.080970764160156,8.743409156799316,2.33756160736084,1.0168166160583496,,1.102675437927246,,False
Engle_2024,GJ 9689,3.372873086588689,0.5414810907893095,0.6450350219007102,35.7,gyro_e23,1.8034751887141865e+18,303.4677912115789,13.3888946665107,32.587878933269494,0.0140462601557374,421.9208604731243,19.12895837014865,10.540771484375,11.532320022583008,9.553089141845703,1.979230880737305,0.9656450152397156,,0.9876823425292968,,False
Engle_2024,GJ 119A,4.709773263969529,1.0956746375733957,1.4278467876784138,51.2,gyro_e23,4.59661938487952e+17,44.14913665814959,55.43522737414048,49.31915831989169,0.017356995,727.625467112784,-455.22756865477015,9.690008,10.689696,8.692596,1.9970999,1.1305668,,0.9974117,,False
Engle_2024,GJ 889B,3.77572190925416,0.441457781621811,0.4999069522617025,51.2,gyro_e23,2.3843482425168527e+18,346.8143090132557,-23.13274518344306,45.32168011497505,0.021395631,158.06948203709314,-254.06500125982183,12.376301,13.8500395,11.187694,2.662346,1.304228,0.0003,1.1886072,2.662046,True
Engle_2024,GJ 15A,4.111497211045222,0.807801800677074,1.005321144357855,50.69,gyro_e23,3.853342308925165e+17,4.613226257557736,44.02478674398518,280.706821579123,0.020284552,2891.5180773367792,411.8320203661465,7.218567,8.332124,6.16774,2.164384,1.0384927,,1.050827,,False
Engle_2024,GJ 536,4.570881896148751,0.9733885445913276,1.2367622790643704,49.8,gyro_e23,3.657653114880309e+18,210.2596116321864,-2.652206918409508,95.95746561284176,0.0253483802080154,-825.4629269300683,598.4328528027961,8.863359451293945,9.942731857299805,7.829102993011475,2.11362886428833,1.1885154247283936,0.0,1.0342564582824707,2.11362886428833,False
Engle_2024,GJ 521A,4.539416166502032,1.0075844685824618,1.295034876235416,49.5,gyro_e23,1.503625448550796e+18,204.85015439447483,46.18821939062563,74.79854599794672,0.015314359,-42.33205023244051,389.16686130756335,9.407465,10.458403,8.380756,2.0776463,1.1605763,0.0001,1.0267086,2.0775464,False
Engle_2024,GJ 654,4.487453899331322,0.9474804884969744,1.2010754091070923,49.0,gyro_e23,4.364480521350598e+18,256.3033222371967,-5.099267007481263,95.5597040061285,0.021423033,-917.206570880673,-1132.152574250174,9.177887,10.293622,8.120326,2.173296,0.8968947,,1.0575609,,False
Engle_2024,GJ 9440,4.395416154378245,0.9913342573682362,1.280029899707226,48.0,gyro_e23,1.4727182110534164e+18,199.9156022823477,33.34589602599397,59.31483013816135,0.01862663,-298.3927394291388,-142.66408767706776,9.715495,10.840884,8.657705,2.183179,1.1585315,,1.0577898,,False
Engle_2024,GJ 752A,4.265795188015927,0.861713291005918,1.079848405953789,46.6,gyro_e23,4.2933188231820815e+18,289.2276515036191,5.162976302668586,169.06150528157374,0.023926072,-579.0805296593278,-1332.8677163542409,8.099911,9.355669,6.97715,2.378519,0.91293514,,1.1227608,,False
Engle_2024,GJ 412A,4.246195639463129,0.8499429135590444,1.062648802846755,46.4,gyro_e23,7.789478144026028e+17,166.34205974427476,43.53094856108456,203.8875927696954,0.033240344,-4406.469178827325,938.5266266886064,7.912665,8.982041,6.8778634,2.104178,0.9393333,0.0,1.0348015,2.104178,False
Engle_2024,GJ 184,4.120975190973302,0.8096639761473905,1.0076386489403468,45.0,gyro_e23,2.6684663163752486e+17,75.85923651184258,53.12163420733134,72.17340591451902,0.017268956,1302.1185621203924,-1537.6442792268324,9.218808,10.183291,8.241274,1.9420176,1.0607893,,0.9775343,,False
Engle_2024,LHS 373 (GJ 552),4.111497211045222,0.807801800677074,1.005321144357855,44.9,gyro_e23,1.2290895240816284e+18,217.3688734819642,15.538414038335086,70.32487493126503,0.0211431588977575,-1054.7757849507702,1299.3132065676791,9.73293399810791,10.906450271606444,8.651203155517578,2.255247116088867,1.2632815837860107,0.0,1.081730842590332,2.255247116088867,True
Engle_2024,BD-18 359,4.073802778041127,0.7852864692812966,0.972810197594156,44.51,gyro_e23,5.138510181584617e+18,31.2762752397911,-17.615403066083893,107.29720247543436,0.2307442724704742,1275.218139180148,-169.70135038413508,9.170510292053224,10.436235427856444,8.040668487548828,2.395566940307617,15.138264656066896,,1.1298418045043943,,True
Engle_2024,LP 734-34,3.499451670283573,0.3444470469089462,0.38205198962291,42.99,gyro_e23,3.571124882669325e+18,182.619361150232,-13.174869676457003,45.47319206263507,0.032558642,246.435231854586,-343.4992524659717,12.297925,14.00068,11.0406475,2.9600325,1.3509047,,1.2572775,,True
Engle_2024,GJ 877,3.837072454922788,0.4641993683340994,0.5280858674788727,52.8,gyro_e23,6.378584028690858e+18,343.92147125181526,-75.4633768500233,116.31336925688149,0.016823512,-1026.2025065733503,-1059.4066708560106,9.292778,10.615032,8.147194,2.4678383,1.1405014,0.0001,1.1455841,2.4677384,False
Engle_2024,GJ 3138,3.863669770540692,0.708665147166065,0.867842819074113,42.0,gyro_e23,5.144740907820132e+18,32.297813316458644,-16.33923842179373,35.1118623788838,0.01927719,516.4089838507397,79.43961934382355,10.19766,11.112902,9.250057,1.8628445,1.1114378,0.0,0.9476032,1.8628445,False
Engle_2024,GJ 156.1A,3.793149849736819,0.8146334203076293,1.037438170660907,41.2,gyro_e23,2.5215169309270387e+17,59.199808034829125,53.558467534953415,44.3952142466975,0.0187075827270746,309.0167097555843,-394.67796910307095,10.120527267456056,11.163923263549805,9.101840019226074,2.0620832443237305,1.033898115158081,0.0003000000142492,1.0186872482299805,,
Engle_2024,2MASS J20125995+0112584,3.443499307633385,0.3317829705273669,0.367158926304346,41.15,gyro_e23,4.242728884389091e+18,303.2508406645244,1.2158307317171082,50.153029375797786,0.22064403,241.01100854148183,-80.07072743076154,13.919991,15.937681,12.539893,3.397788,7.9131527,,1.3800974,,True
Engle_2024,GJ 3293,3.4355794789987466,0.3310198908703907,0.3663144842068662,41.0,gyro_e23,4.893118771316703e+18,67.14843003527807,-25.17140700023829,49.48679253197839,0.022665683,-81.37472320881992,-485.4540790961264,10.987985,12.286475,9.856483,2.4299917,1.4182718,,1.1315012,,True
Engle_2024,2MASS J06170531+8353354,3.427677865464504,0.3231182773361478,0.3567479817064298,40.75,gyro_e23,1.1498971604358272e+18,94.27003653062827,83.89237332010515,47.29240520948253,0.2070671468973159,-45.547186508260026,-183.205094076727,12.113542556762695,13.399510383605955,10.656883239746094,2.742627143859864,17.04947853088379,,1.4566593170166016,,True
Engle_2024,GJ 2066,3.749730022454835,0.6736332077141269,0.821151873693915,40.7,gyro_e23,3.089711447388932e+18,124.03158305457568,1.3028427269823109,111.86977668317492,0.022784311,-376.19584306424736,60.538113008472,9.133169,10.33759,8.039904,2.2976866,1.080424,,1.0932655,,False
Engle_2024,GJ 176,3.639150361272072,0.6330740586438406,0.7663982737934614,40.14,gyro_e23,3.409711211681796e+18,70.73548173808452,18.95320292639181,105.42748417135272,0.021029381,656.6469583029074,-1116.5935413672632,9.004439,10.210481,7.909447,2.3010335,0.88777876,,1.0949922,,False
Engle_2024,EPIC 201675315,3.548133892335755,0.6037122585369934,0.7274949691801074,38.13,gyro_e23,3.800590554204452e+18,174.59684043341758,3.230727273724897,29.179684146161907,0.019666689,-649.4866133638317,-218.4647498199596,10.8692465,11.739069,9.946952,1.7921171,1.2290789,,0.9222946,,True
Engle_2024,GJ 832,3.548133892335755,0.596924665669369,0.717661295680172,38.1,gyro_e23,6.562924609150908e+18,323.3912518776402,-49.01263039681064,201.3251983325545,0.0236875750124454,-45.91675295376507,-816.8749628777432,7.7399468421936035,8.902462005615234,6.662552356719971,2.239909648895264,1.0965126752853394,0.0,1.0773944854736328,2.239909648895264,False
Engle_2024,GJ 880,3.499451670283573,0.5820246562824063,0.6981381696265023,37.5,gyro_e23,2.828928008202069e+18,344.1402217312129,16.55216937227734,145.62341010499722,0.025450103,-1034.7334113799404,-284.13086712481174,7.795021,8.898596,6.7477736,2.1508222,1.0549177,0.0002,1.0472474,2.1506221,False
Engle_2024,GJ 3997,3.4673685045253166,0.9785111862429255,1.363219515872411,37.0,gyro_e23,4.548562265603841e+18,258.95811059683075,19.00008369604772,73.06209239932777,0.0295456703752279,-150.53898267032295,14.16546592608952,9.650931358337402,10.61354923248291,8.587146759033203,2.026402473449707,2.179158926010132,0.0015000000130385,1.0637845993041992,2.0249024734366685,True
Engle_2024,GJ 548A,3.4355794789987466,0.5647988969740556,0.6759177320464755,36.6,gyro_e23,1.2546956037043236e+18,216.4349897911252,23.612118882420447,61.2363739599362,0.019834802,792.5515191401824,-1116.404589621603,9.006028,9.957909,8.040508,1.9174004,1.0081825,,0.9655199,,False
Engle_2024,GJ 740,3.4197944251370886,0.5556164552305076,0.663399438189832,36.4,gyro_e23,4.282578724832056e+18,284.49969040220066,5.902697482860106,90.02115298994214,0.021416826,-196.32762243153545,-1220.6109783810218,8.460503,9.450294,7.471963,1.9783306,1.0645992,0.0008,0.9885397,1.9775306,False
Engle_2024,HD 38529c,3.3884415613920256,0.5439804539441098,0.6480123682840242,35.9,gyro_e23,3.21984706667297e+18,86.64512552932929,1.167566977088821,23.571371902224232,0.0421504043042659,-77.80648862844173,-141.362876484858,5.748384475708008,6.122285842895508,5.208997249603272,0.9132885932922364,1.0477585792541504,,0.5393872261047363,,False
Engle_2024,GJ 676A,3.793149849736819,0.7382287365213056,0.9166234142327094,41.2,gyro_e23,5.925209583053213e+18,262.54483233204513,-51.63780340759411,62.578583156160505,0.030342607,-258.7585653401583,-185.1191085869023,8.8669,9.809422,7.906497,1.9029245,1.640918,,0.96040344,,True
Engle_2024,GJ103,0.1129795914672797,0.0094653747993454,0.0103308918556111,1.56,gyro_e23,4.946938113149427e+18,38.59437994852723,-43.79765690653328,86.61238273731313,0.03549785,57.515912311779886,-293.4737401742233,8.196382,9.175138,7.1962285,1.97891,2.2607906,0.0002,1.0001531,1.9787099,True
