source_paper,star_name,source_id,ra,dec,pmra,pmdec,prot_days,age_gyr,age_err_lo_gyr,age_err_hi_gyr,age_method,parallax,parallax_error,bp_rp,bp_rp_0,ebpminrp_gspphot,ruwe,high_ruwe,phot_g_mean_mag,binary_type,twomass_id,k_m,k_cmsig,A_Ks,A_Ks_err,k_m_0,M_Ks,flag_outside_mann_range,mass_msun,mass_msun_err_lo,mass_msun_err_hi,tau_ce_days,rossby_number,tau_ce_err_days
MOCADB,Gaia eDR3 3198020695710702080,3198020695710702080,67.8946179,-7.8502573,,,0.4302479922771454,0.153,0.074,0.11,association,6.1659473931908115,0.0495,2.8465729,2.4837728,0.3628,1.0439705,False,16.470451,,04313472-0751008,12.656,0.029,0.0014833092003482,8.054195031728405e-05,12.654516690799651,6.6045157661997145,False,0.3466437672608935,0.0091906022512446,0.0093147122688311,178.89405325362634,0.0024050435688164,26.55967426404248
MOCADB,Gaia DR2 5589633686432810880,5589633686432810880,110.7626901,-36.1848772,,,0.28,0.0275,0.0055,0.0055,association,2.886692954544176,0.0551,3.149416,2.510316,0.6391,1.1123445,False,16.735369,,07230305-3611055,12.672,0.023,0.0114496500952956,0.0006006673631087,12.660550349904703,4.962553311153215,False,0.6072861645423442,0.0160035912671577,0.016213255314141,42.89803763614808,0.0065271050945243,2.4260974739276517
MOCADB,Gaia DR2 6044150662120075136,6044150662120075136,247.1921283,-28.8291407,,,2.864,0.0126,0.0023,0.0003,association,6.710935232579348,0.0331,2.844225,,,1.0666618,False,15.140141,,16284611-2849445,11.335,0.027,0.0104795482140677,0.000979587967102,11.324520451785933,5.458435689028526,False,0.5319742817875304,0.0130826218021139,0.0132366829526388,63.70674075191247,0.0449559962760145,4.647669103565113
MOCADB,Gaia eDR3 3198048011702657920,3198048011702657920,67.871525,-7.5169086,,,0.5323690176010132,0.153,0.074,0.11,association,6.02157095231984,0.0766,3.0743885,2.6714885,0.4029,1.003919,False,17.26329,,04312916-0731007,13.223,0.029,0.0016929195584532,0.0001306057047827,13.221307080441548,7.119856120551345,False,0.2727375116204553,0.0078559318785532,0.0080150946733393,227.54958958386908,0.0023395736224995,45.9352625251447
MOCADB,Gaia DR2 5631185467798727552,5631185467798727552,139.0659608,-31.5474042,,,3.9203500747680664,0.2692,0.0682,0.0682,association,3.8388252702592327,0.0767,2.748951,2.319851,0.4291,1.0247083,False,17.429502,,09161585-3132508,13.666,0.043,0.008489480499366,0.0004374985944681,13.657510519500637,6.578502244597683,False,0.3505696437840568,0.0120001081241111,0.0122621530955662,173.77029365633285,0.0225605308725631,24.615383915945863
MOCADB,Gaia DR2 248043574053255680,248043574053255680,54.0121146,46.7158867,,,0.36,0.079,0.0023,0.0015,association,5.657213410965904,0.0269,2.365779,1.961479,0.4043,0.99937475,False,14.876393,,03360287+4642576,11.219,0.02,0.0254676686690337,0.0013062774376773,11.193532331330966,4.95654514253051,False,0.6082066396824393,0.0148610305977303,0.0150562417787265,42.808094065315935,0.0084096245782565,2.416761226078116
MOCADB,Gaia DR2 5290779210458009728,5290779210458009728,120.4043495,-60.4813035,,,6.604,0.195,0.025,0.025,association,2.5880334313590243,0.0471,2.2207003,,,0.9942403,False,16.858791,,08013706-6028527,13.44,0.045,0.0204094691000131,0.0010609884197419,13.419590530899988,5.484439941426135,False,0.5277089280290814,0.0152759194064231,0.0156349956204517,64.68520991498346,0.1020944356318811,4.738638399636482
MOCADB,Cl* Melotte 22 DH 546,64986325522809728,57.0208009,23.4036024,,,0.238,0.1274,0.01,0.0063,association,7.452761101984951,0.1826,3.2330418,2.8056417,0.4274,1.100372,False,18.267855,,03480497+2324138,14.023,0.055,0.0044451882587359,0.0015710824858245,14.018554811741264,8.380140812530556,False,0.1487491561473138,0.0059213665349655,0.0062024955853144,214.59,0.0011090917563726,30.9
MOCADB,Gaia EDR3 4169783400352206208,4169783400352206208,264.6452325,-6.8274814,,,1.9619200229644775,0.125,0.025,0.025,association,5.065503329262934,0.0525,2.6272068,1.9901068,0.6371,1.0190738,False,16.180197,,17383486-0649386,12.278,0.024,0.0670882579035592,0.0035160377893457,12.21091174209644,5.734024767735843,False,0.4876554742817863,0.0122297713133868,0.0123715758327027,71.59443068639187,0.0274032491655441,5.239306571477671
MOCADB,Gaia DR2 5290818135741700224,5290818135741700224,119.7574719,-60.6489238,,,0.397333,0.195,0.025,0.025,association,2.249617709882768,0.1583,3.0737839,2.6804838,0.3933,0.98434764,False,18.873102,,07590180-6038562,14.504,0.094,0.0211710045438687,0.0011072408900254,14.482828995456131,6.243372606914042,False,0.403659157430605,0.0304861607148135,0.0300999072439822,109.8932829416968,0.0036156258996357,8.109412753662632
MOCADB,RX J1039.3-6438,5239770563969875456,159.8332678,-64.6496527,,,2.05,0.04,0.0014,0.0019,association,6.35278718919444,0.0192,2.552106,2.239606,0.3125,1.0932205,False,14.868809,,10392000-6438588,11.159,0.023,0.0065820500238506,0.0003608082104536,11.15241794997615,5.167239486131013,False,0.5769718048432535,0.0140531483395809,0.0142728441237676,50.41318679773597,0.0406639637407739,3.2270330185201392
MOCADB,Gaia DR3 1801553031930673152,1801553031930673152,303.7788268,10.450169,,,1.344642735064009,0.093,0.049,0.12,association,2.6250165788801154,0.1768,2.8366776,2.3471775,0.4895,1.0002447,False,18.478228,,20150691+1027007,14.506,0.092,0.0168880529044895,0.0008665948097001,14.48911194709551,6.5847722002690325,False,0.3493142627625112,0.0274683732180341,0.0278121471971055,175.40872281207757,0.0076657689167749,25.237111366866323
MOCADB,Gaia DR2 63662311661690880,63662311661690880,58.1493034,21.3562948,,,0.6511819958686829,0.1274,0.01,0.0063,association,6.951973073080217,0.0706,3.0712175,2.5783176,0.4929,1.004932,False,16.772198,,03523580+2121232,12.773,0.026,0.0176314405679736,0.0009663152951304,12.755368559432029,6.965908965936485,False,0.2936011949132825,0.0079573244432017,0.0080457960223537,236.9017356198789,0.0027487430354395,48.78576325502722
MOCADB,Gaia DR2 4054206341525668352,4054206341525668352,265.218536,-32.361572,,,2.284320116043091,0.105,0.02,0.02,association,2.2977121642786664,0.0872,2.3012094,1.9352095,0.366,1.0144073,False,17.059008,,17405244-3221416,13.001,,0.0343268913571818,0.0018259926821603,12.966673108642818,4.773151225846064,False,0.634437167326986,0.0190682951238441,0.0192865130958573,40.24499679262023,0.0567603503067484,2.150708731397714
MOCADB,Gaia DR2 5290885377749126016,5290885377749126016,117.7717337,-61.1225571,,,5.256,0.195,0.025,0.025,association,2.4337298176542363,0.1027,2.7423496,2.3119497,0.4304,1.0713776,False,18.193707,,07510523-6107212,14.528,0.1,0.0243964825895797,0.0012672905047007,14.50360351741042,6.434965332618418,False,0.3729490833042161,0.0226651715967545,0.0231838449872949,144.56232765258494,0.0363580199997285,13.531966493586973
MOCADB,Gaia DR2 5290835624848325760,5290835624848325760,119.7560368,-60.3981861,,,20.395,0.195,0.025,0.025,association,2.476693837144879,0.0989,2.744276,2.259176,0.4851,0.92907417,False,18.376915,,07590147-6023534,14.597,0.102,0.0190529161952806,0.0010138818964732,14.57794708380472,6.547308701197775,False,0.3552214872948593,0.0218180056134487,0.0225295453992124,167.69905639429675,0.1216166652246804,22.31155841722093
MOCADB,Gaia DR2 5338675139584899072,5338675139584899072,165.9478235,-59.0281076,,,11.5505,0.36,0.02,0.02,association,2.051219758224395,0.046,1.9506149,1.6752149,0.2754,1.0898867,False,16.545788,,11034745-5901410,13.333,0.044,0.0089239034563441,0.0004578970945039,13.324076096543656,4.884137052387281,False,0.6185849127108697,0.0174599218990162,0.0176508525941213,41.79398852939502,0.2763674970115898,2.311495885361179
MOCADB,Gaia DR2 5275835369963857280,5275835369963857280,119.52359933960578,-64.72303965406712,,,0.4158529937267303,0.195,0.025,0.025,association,2.5140775721858044,0.0958,2.8086777,2.2671776,0.5415,1.0146569,False,17.962643,,07580584-6443238,13.656,0.072,0.0193834336601811,0.001029819327869,13.63661656633982,5.638509935182784,False,0.5028132209030423,0.0210621563222354,0.0211408556491423,68.97971939422521,0.0060286269265621,5.049834738711972
MOCADB,Gaia DR3 1926969929560073728,1926969929560073728,356.678891,46.3025392,,,1.6232482100258334,0.088,0.048,0.11,association,2.47633400453747,0.0513,2.098054,1.7151539,0.3829,0.93579054,False,16.644312,,23464292+4618093,13.431,0.041,0.012015295863807,0.0006297397692434,13.418984704136191,5.3880308108536035,False,0.5428966088630494,0.0156465398266625,0.0159830817971283,60.47997326731628,0.0268394333253292,4.302835634466585
MOCADB,Gaia DR2 5817545576252818688,5817545576252818688,253.5970239,-64.5569403,,,8.65073013305664,0.31,0.15,0.58,association,4.054426281045174,0.0292,1.9435577,1.5628577,0.3807,1.0620791,False,15.304611,,16542331-6433247,12.074,0.029,0.0225582772086722,0.0011582107043966,12.051441722791328,5.091088764473891,False,0.5883483673608811,0.0147767986605964,0.0150349119741249,47.05222518538539,0.1838537943523995,2.867858687606466
MOCADB,Gaia DR2 65507807569730304,65507807569730304,60.1677597,23.4481786,,,0.1296,0.1274,0.01,0.0063,association,7.773348548881009,0.0932,3.3524837,2.7971838,0.5553,1.0454,False,16.982033,,04004023+2326542,12.794,0.024,0.0047002090369797,0.0013357101059226,12.78929979096302,7.242340498242513,False,0.2570128559797265,0.0070891485675672,0.0072165515636321,220.5010126929124,0.0005877524026635,43.78688144823013
MOCADB,Gaia DR3 604918900665305600,604918900665305600,133.0303893,11.8588025,,,33.6,4.168699999999999,0.401656438893842,0.4444825682676973,association,1.1657274094912444,0.212,2.1437435,1.9615436,0.1822,0.9772798,False,18.47079,,08520732+1151313,15.413,0.165,0.0087006360297977,0.0004778883707233,15.404299363970203,5.737284404275346,False,0.4861206682852216,0.0760864325146917,0.0650829789929254,71.85918472079928,0.4675811468018875,5.25849164643473
MOCADB,Gaia DR2 5290028102278347136,5290028102278347136,120.9842212,-60.837106,,,1.0082600116729736,0.195,0.025,0.025,association,2.4942275566377425,0.0787,2.5958157,2.1878157,0.408,1.0907894,False,17.398731,,08035620-6050135,13.655,0.051,0.01682810608529,0.0008728359499056,13.63817189391471,5.6228522592821335,False,0.5054478251935768,0.0177991242140188,0.0180538019421343,68.52525015410802,0.0147137005615517,5.016902185080291
MOCADB,Gaia eDR3 3185711491238648064,3185711491238648064,69.1876749,-8.6412934,,,0.5862969756126404,0.153,0.074,0.11,association,5.874891702337503,0.0615,2.845787,2.498687,0.3471,1.0044433,False,16.809496,,04364505-0838286,12.984,0.026,0.0015461368387823,0.0001081617652602,12.98245386316122,6.827453189360321,False,0.3132658661987309,0.0084233513573123,0.0085994962115544,222.4563863773813,0.0026355591995368,43.0900797650785
MOCADB,Gaia eDR3 3198456926947648128,3198456926947648128,68.4842669,-7.1536424,,,0.49549201130867,0.153,0.074,0.11,association,6.008712065787798,0.0884,3.042282,2.584382,0.4579,0.9875309,False,17.358257,,04335624-0709127,13.362,0.039,0.0017854639627338,0.0001582858632662,13.360214536037269,7.2541215028204,False,0.2555480036240837,0.0082649375649903,0.008490488196335,219.84439262449553,0.0022538305634885,43.58674599514043
MOCADB,Gaia DR3 951478536173055744,951478536173055744,102.0957203,41.0143121,,,6.06,0.631,0.0112316998134464,0.0114352453653266,association,1.9492489115956495,0.0534,2.1433191,1.7826191,0.3607,1.0416439,False,16.489017,,06482297+4100517,13.111,0.028,0.018825773137294,0.0009701552619835,13.092174226862706,4.541510728839068,False,0.667659581554974,0.0183457916011623,0.0187047278571488,36.998692316628265,0.1637895725648785,1.8137385299424071
MOCADB,Gaia eDR3 5566114411157899392,5566114411157899392,107.3970876,-37.0465028,,,0.53,0.0275,0.0055,0.0055,association,3.251435222330879,0.1105,2.8458443,,,3.278685,True,16.337904,,07093531-3702475,12.403,0.029,0.0049439811548834,0.0015397926344897,12.398056018845118,4.9584315492015065,False,0.6077580382984956,0.018584586501008,0.0186791542660138,42.85192882911843,0.0123681713864851,2.4213113258295444
MOCADB,Cl* NGC 2516 JTH 4069,5290723783899479424,119.0878044,-60.8208694,,,0.567,0.195,0.025,0.025,association,2.2283884480345515,0.1182,3.0739174,2.4847174,0.5892,0.9755013,False,18.19888,,07562110-6049153,14.189,0.071,0.0262639590344143,0.0013660119304927,14.162736040965584,5.902690533019076,False,0.4596311334868616,0.0244803180370727,0.0242911518944297,76.42862947351638,0.007418685954541,5.58961083141423
MOCADB,Gaia eDR3 5089524086708847104,5089524086708847104,61.8405704,-22.7464774,,,1.1748900413513184,0.064,0.032,0.074,association,5.852394347728271,0.0472,2.913229,2.493129,0.4201,1.0934833,False,16.382677,,04072171-2244472,12.5,0.029,0.0010515171857014,5.584720082942444e-05,12.4989484828143,6.335616393792355,False,0.3890650985924553,0.0100879634192422,0.0102445474891434,125.60232787508112,0.0093540467062028,9.300287954855646
MOCADB,RX J1036.1-6359,5251906595358394496,159.0425041,-63.9972485,,,1.52,0.04,0.0014,0.0019,association,6.680663915203143,0.021,2.6733189,2.288919,0.3844,1.1202931,False,14.95656,,10361023-6359502,11.144,0.019,0.0051420535434598,0.0002710638707614,11.13885794645654,5.26295606750309,False,0.5624725443127063,0.0135987222021497,0.0137481260906686,54.69668262304619,0.0277896195364425,3.684795386698843
MOCADB,Gaia DR3 4277631163034264832,4277631163034264832,273.8233204,2.3891533,,,6.210536858686954,0.154,0.062,0.15,association,2.5959970085153223,0.0605,2.3022528,1.9132528,0.389,1.0140009,False,16.768805,,18151759+0223213,13.222,0.041,0.0581216513405754,0.0030080731411117,13.163878348659424,5.235399287016726,False,0.5664480338394071,0.0165267627458662,0.0168420083849268,53.52220943144373,0.1160366308614743,3.559283503070146
MOCADB,Gaia DR2 63839023796354560,63839023796354560,58.0278472,22.0205453,,,0.4663099944591522,0.1274,0.01,0.0063,association,8.012548161643274,0.0916,3.0913715,2.6470716,0.4443,0.9361239,False,17.154518,,03520665+2201146,13.122,0.031,0.0035414874468979,0.000488406394221,13.118458512553104,7.63731177746395,False,0.2117254884562671,0.0061381341404675,0.0062855873135461,206.11929458217668,0.0022623306343271,37.11026436531428
MOCADB,Gaia DR2 636134890475398144,636134890475398144,136.325522688946,18.2875689570978,,,2.743,0.617,0.01,0.04,association,5.9195078393747576,0.094,2.965209,2.5794091,0.3858,0.9684358,False,17.210737,,09051816+1817154,13.262,0.027,0.0021555843282785,0.0001119609430059,13.259844415671722,7.121272415900325,False,0.2725792179681055,0.0081950346255489,0.0083634932199307,227.4786344542033,0.0120582753038823,45.91363565489242
MOCADB,Cl* Melotte 22 BPL 27,68279225408437888,55.4646257,24.3241275,,,0.6488,0.1274,0.01,0.0063,association,7.161844786532234,0.2456,3.6220531,3.426953,0.1951,1.0075848,False,18.960083,,03415149+2419275,14.395,0.076,0.0148177618034397,0.0035415274076768,14.38018223819656,8.65530676133931,False,0.1320100333604861,0.0063281815312869,0.0067528382690887,214.59,0.0030234400484645,30.9
MOCADB,Cl* Melotte 22 DH 69,67747615832673408,54.3189384,23.1843895,,,0.44885,0.1274,0.01,0.0063,association,7.99036369694287,0.0799,3.010007,2.591507,0.4185,0.99770606,False,16.504719,,03371651+2311045,12.55,0.022,0.002746300194487,0.0002489068874878,12.547253699805514,7.060086437414636,False,0.2807076105418725,0.0073792973659218,0.0075140890124327,231.12218642539435,0.0019420463562674,47.024177290283326
MOCADB,Gaia DR2 414578044737170560,414578044737170560,12.5086420027603,49.7718699783921,,,1.693940043449402,0.149,0.077,0.11,association,2.409353724698516,0.1139,2.6216946,2.2808945,0.3408,0.9898052,False,18.049406,,00500206+4946187,14.443,0.072,0.0145203692354699,0.0007582451905317,14.42847963076453,6.337982454764884,False,0.3884448308198125,0.0218022432509285,0.0218899689388355,126.26998410555385,0.0134152233838358,9.350901805103298
MOCADB,Gaia DR2 5289673372337688832,5289673372337688832,122.2840985,-61.9566825,,,1.060979962348938,0.195,0.025,0.025,association,2.496971003471744,0.0738,2.6223812,2.1424813,0.4799,0.989243,False,17.69211,,08090819-6157242,14.056,0.057,0.0278471471767619,0.001444160295028,14.028152852823236,6.0152203481095405,False,0.4412897989594112,0.0170456484640145,0.0172776670230322,79.59250967950157,0.013330148359704,5.818877513007361
MOCADB,Gaia DR2 2967712179794024832,2967712179794024832,86.7075877,-17.8414476,,,1.2484400272369385,0.1698,0.043,0.043,association,3.0671060618498043,0.0474,2.2371235,2.0172236,0.2199,1.0252262,False,16.472672,,05464983-1750291,13.09,0.037,0.0036165093309657,0.0001934850414843,13.086383490669034,5.520027462331836,False,0.5220961941155329,0.0142198804935798,0.0145242679725907,65.65340651507059,0.0190156169116733,4.8087975735558395
MOCADB,Gaia DR2 5947443529227245440,5947443529227245440,267.8540729,-49.4442681,,,0.5625470280647278,0.2818,0.056,0.056,association,4.9090388038556725,0.0369,2.3364964,1.9916964,0.3448,0.916049,False,15.766058,,17512496-4926392,12.354,0.026,0.0152056634334496,0.0007935653247215,12.338794336566547,5.793776661695954,False,0.4778885966376439,0.0117816079783152,0.0119714519376383,73.27921708000643,0.0076767608945731,5.361392542029452
MOCADB,Gaia DR2 1823082504717697792,1823082504717697792,300.3171275,19.680741,,,0.4679880142211914,0.138,0.035,0.035,association,3.1343216092817703,0.03,2.18077,1.9615699,0.2192,0.9828359,False,15.548667,,20011611+1940507,12.229,0.026,0.0029263473553077,0.0001501380048562,12.226073652644692,4.706791437127434,False,0.6441425100219873,0.0159515655467773,0.0161469457415668,39.29664616356582,0.0119091082804692,2.0522688269198435
MOCADB,Gaia DR3 604917006584145792,604917006584145792,132.896943,11.79444,,,46.9,4.168699999999999,0.401656438893842,0.4444825682676973,association,1.040531917818705,0.202,2.274044,2.0153441,0.2587,0.9694036,False,18.557055,,08513526+1147399,15.082,0.122,0.0083829556971481,0.0010715110999595,15.073617044302852,5.159894076939857,False,0.5769346180127237,0.0758881165467041,0.061290267268244,50.42417284995533,0.9301094564219816,3.228207059884008
MOCADB,Gaia DR2 510001497828244992,510001497828244992,24.2688845,61.4289737,,,0.6289520263671875,0.3981,0.0795999999999999,0.0795999999999999,association,2.8222905498442747,0.0475,2.270296,1.9154961,0.3548,0.9764461,False,16.738293,,01370450+6125445,13.208,0.029,0.0267477319613899,0.0016587539870469,13.18125226803861,5.434260875900357,False,0.5356984976702912,0.0142911164769506,0.0145271841097373,62.60650097397683,0.0100461136875964,4.530090287837949
MOCADB,Gaia eDR3 3191747844434161024,3191747844434161024,64.931536,-9.4093946,,,0.8989139795303345,0.153,0.074,0.11,association,6.579089362836172,0.0493,2.916294,2.521094,0.3952,0.9865044,False,16.488234,,04194357-0924338,12.637,0.032,0.0010905221199971,6.313786493382838e-05,12.635909477880004,6.726738404867499,False,0.3281279607289667,0.0089461453859182,0.0090475527521683,203.0594952536073,0.0044268502608442,35.72962744897923
MOCADB,Gaia DR3 598903055937325312,598903055937325312,132.614474,11.5724293,,,27.3,4.168699999999999,0.401656438893842,0.4444825682676973,association,1.136041161246096,0.1514,2.096096,1.7832961,0.3128,1.0232129,False,18.204798,,08502749+1134208,14.875,0.094,0.0077111432250891,0.0005616726259921,14.86728885677491,5.144259192251141,False,0.5796357962163576,0.0510688352492685,0.0448096947464776,49.626167632081774,0.5501130009150939,3.1429270051692804
MOCADB,Gaia DR2 5590179284718158208,5590179284718158208,108.098733,-36.352135,,,0.9,0.0275,0.0055,0.0055,association,3.060181998249927,0.1073,2.9311657,,,2.1909456,True,17.04264,,07122369-3621076,12.996,0.037,0.0099637619080656,0.002879661316694,12.986036238091934,5.4147725183514925,False,0.5386011052193793,0.0181674221980061,0.0183381057232978,61.74898777233195,0.0145751377061967,4.438450820931025
MOCADB,Gaia DR2 1955214012455105280,1955214012455105280,332.7777942,37.8282124,,,7.497719764709473,0.3162,0.051,0.051,association,2.850582586003607,0.057,2.2965431,1.9991431,0.2974,1.0305201,False,16.815403,,22110665+3749414,13.299,0.037,0.01438598249743,0.0011724219969308,13.28461401750257,5.559282156194353,False,0.5158208903037115,0.0147816827601711,0.0150525560187604,66.73589642260978,0.1123491279300368,4.887238871203607
MOCADB,Gaia DR2 441493058594758400,441493058594758400,51.6529044,49.636836,,,0.287,0.079,0.0023,0.0015,association,5.815752674352874,0.0522,2.9642735,,,1.0510178,False,16.306187,,03263666+4938129,12.373,0.024,0.0147935705342839,0.0007695442811536,12.358206429465715,6.181236074800662,False,0.41419818696998,0.0103901645143461,0.0105376159263613,98.54907154551351,0.0029122547325821,7.24942794324963
MOCADB,Gaia DR2 5338651255238326656,5338651255238326656,166.433299,-58.940292,,,16.8048,0.36,0.02,0.02,association,2.033357623190375,0.0629,1.9895248,1.6492249,0.3403,0.99640983,False,16.811913,,11054399-5856250,13.565,0.049,0.0084256722574405,0.0004323144811135,13.55657432774256,5.097643169086293,False,0.5871387708082964,0.018496901205482,0.0187927060043512,47.40957456692045,0.3544600463832337,2.906047378766643
MOCADB,2MASS J08001099-6046574,5290765908938568704,120.0458946,-60.7825953,,,0.352,0.195,0.025,0.025,association,2.3789916951868095,0.1742,2.8636208,2.4167209,0.4469,1.0371315,False,18.879921,,08001099-6046574,14.886,0.124,0.0223176255837592,0.0011985342623849,14.86368237441624,6.745647004230907,False,0.3249181573959277,0.0302722903212042,0.0309945146153181,207.24868982863984,0.0016984425826336,37.31928254966679
MOCADB,2MASS J08413659+2224462,665337717447180800,130.402307562149,22.4127776758718,,,16.2,0.617,0.01,0.04,association,6.347493473626575,0.0556,2.6985216,2.3428216,0.3557,1.0348806,False,16.028343,,08413659+2224462,12.28,0.022,0.0027737736347801,0.0001424204955902,12.27722622636522,6.29023754142807,False,0.3963898363436912,0.0098478922477002,0.0099935382636713,117.71798015965082,0.1376170401329459,8.7025893543548
MOCADB,Gaia DR2 2994551533506889728,2994551533506889728,93.3666547,-13.3377704,,,0.4275670051574707,4.981,4.979,4.979,association,3.261569641369216,0.0373,2.3669853,,,1.0365196,False,15.893966,,06132800-1320159,12.382,0.029,0.0091785548866253,0.0004710835977639,12.372821445113374,4.939954725402327,False,0.6105731765188308,0.0155382834904355,0.0156907856500478,42.576849608731386,0.0100422414783311,2.3927577810232874
MOCADB,EPIC 211970117,636535048284271360,135.7299517,19.7783486,,,22.58,0.617,0.01,0.04,association,6.399852519963777,0.0475,2.644126,2.2973258,0.3468,1.0929049,False,15.908156,,09025523+1946422,12.246,0.021,0.0026515266313718,0.0001362554872143,12.243348473368629,6.274198303831886,False,0.3989955417892132,0.009753986378501,0.0099020952343446,114.91319881809092,0.1964961399755691,8.489963790000202
MOCADB,Gaia eDR3 5290823156563002112,5290823156563002112,119.809641,-60.493488,,,0.578,0.195,0.025,0.025,association,2.6270014124570817,0.2229,2.639967,,,1.0586246,False,19.401548,,07591431-6029365,15.66,,0.0194219919191182,0.0024757766389746,15.64057800808088,7.737879539544828,False,0.2014914711487201,0.0183426319248871,0.0187873402851259,208.85177720329173,0.0027675129593816,35.10695547736196
MOCADB,Gaia eDR3 4183924975308561024,4183924975308561024,289.5066362,-16.3836035,,,28.966,3.0903,0.6181,0.6181,association,3.4221392716059817,0.1499,2.885744,2.552444,0.3333,0.9732809,False,18.305382,,19180159-1623004,14.385,0.079,0.0221697300573556,0.0012700085517582,14.362830269942643,7.034318670689213,False,0.2839603948068676,0.0175153756765202,0.0181177868557201,232.5802469721784,0.124541960794568,47.46858894048828
MOCADB,Gaia DR2 441813566235162240,441813566235162240,52.2265279,50.271645,,,5.422,0.079,0.0023,0.0015,association,5.742840236599643,0.0281,2.3998957,,,1.0186365,False,15.056889,,03285433+5016183,11.488,0.02,0.0297032738241405,0.0015255600413713,11.45829672617586,5.253930398972692,False,0.5638348098607107,0.0136699918496703,0.013827304526556,54.294230458292915,0.0998632811301194,3.641786717254706
MOCADB,Gaia DR2 5289955809387504768,5289955809387504768,121.6426324,-61.1823037,,,0.6712989807128906,0.195,0.025,0.025,association,2.485358429919132,0.1843,2.901516,,,0.9710276,False,19.13462,,08063423-6110561,15.145,0.158,0.0179728908128506,0.0017333287577285,15.127027109187148,7.103972259465115,False,0.2743627391519602,0.0292571134889898,0.0312408540223917,228.27809782486617,0.0029407069145455,46.15730923663656
MOCADB,Gaia eDR3 662193320350939904,662193320350939904,126.9220596,17.902751,,,0.842,0.617,0.01,0.04,association,4.851395554969387,0.1994,3.213913,,,1.032214,False,18.4639,,08274132+1754100,14.356,0.073,0.0022609749992572,0.0001217995931586,14.353739025000742,7.783072454755494,False,0.1970588681849833,0.011572564457988,0.0121431438298778,210.0352821946095,0.004008850280782,34.23927344721048
MOCADB,Gaia eDR3 53465573967635456,53465573967635456,60.4623324,22.9875614,,,0.2352,0.1274,0.01,0.0063,association,7.519127412921546,0.231,3.576971,2.391071,1.1859,0.98501277,False,18.67558,,04015094+2259159,13.869,0.044,0.0148632028393486,0.0076214871557453,13.85413679716065,8.234974017578137,False,0.1588981507526534,0.0066801006967218,0.0069530492259778,214.59,0.0010960436180623,30.9
MOCADB,Gaia DR2 251005761459465600,251005761459465600,60.3386745,51.721519,,,0.504,0.079,0.0023,0.0015,association,5.239614629240099,0.0345,2.533472,2.142872,0.3906,1.1008415,False,15.461712,,04012125+5143179,11.788,0.019,0.0160911284955095,0.0008476257617806,11.771908871504492,5.368405601700664,False,0.5461303854475662,0.0132103119793834,0.0134143885286259,59.524623270633306,0.008467084246943,4.200740688012553
MOCADB,Gaia DR2 441370600488018048,441370600488018048,51.291503,48.3941284,,,0.361,0.079,0.0023,0.0015,association,5.825464427868697,0.0565,2.9137268,2.438027,0.4757,1.0757307,False,16.116497,,03250993+4823392,12.14,0.023,0.0225577023847908,0.0011609793159767,12.11744229761521,5.944095070929805,False,0.4531789750995624,0.011266652319446,0.0113827133897213,77.5416267953255,0.0046555639199171,5.67026281125547
MOCADB,2MASS J03404630+2409257,68185221460637824,55.1930110266251,24.1570319939106,,,0.47,0.1274,0.01,0.0063,association,7.313755069457189,0.0665,2.970541,2.544541,0.426,1.0239469,False,16.584269,,03404630+2409257,12.657,0.034,0.0145956248408598,0.0027945680550331,12.64240437515914,6.963106435888216,False,0.293996847941728,0.0083888010696499,0.0085596090727439,237.0790870898796,0.0019824608141072,48.83981935003858
MOCADB,Gaia DR2 6028569929621780736,6028569929621780736,255.77236452,-30.80349853,,,0.7130720019340515,0.166,0.042,0.042,association,7.40170903206737,0.068,3.0368423,2.6120424,0.4248,1.0191019,False,16.699154,,17030538-3048118,12.772,0.021,0.0014347470181414,8.676977444651951e-05,12.77056525298186,7.117225295894256,False,0.2730866074133322,0.0070325916879855,0.0071537199416825,227.70607177302617,0.003131545840573,45.982957737846505
MOCADB,Gaia eDR3 507145890024501248,507145890024501248,32.3465295508135,59.9230096782409,,,0.6546570062637329,0.3981,0.0795999999999999,0.0795999999999999,association,2.6297253392326834,0.1625,2.9985752,2.436675,0.5619,1.0099585,False,18.625399,,02092313+5955229,14.569,0.1,0.06547753372359,0.007146254129062,14.503522466276412,6.603074421872169,False,0.3466249845825242,0.0265927340597622,0.0269878824202342,178.9185669967331,0.0036589662954079,26.568976385504875
MOCADB,Gaia DR3 466903390789015936,466903390789015936,48.1718496,63.3109541,,,1.7483844487200315,0.0479,,,association,1.583462260228258,0.0939,2.27182,0.73152006,1.5403,0.99641883,False,17.483444,,03124123+6318394,14.064,0.061,0.0569740134705009,0.0067845048627218,14.0070259865295,5.0050645714539534,False,0.600618986089986,0.0255704858473949,0.0253324247034862,43.549516216349936,0.0401470464111293,2.4937217125158564
MOCADB,Gaia DR3 598903090297061760,598903090297061760,132.5922839,11.5649266,,,47.8,4.168699999999999,0.401656438893842,0.4444825682676973,association,1.2658326951551762,0.1343,2.067974,1.781774,0.2862,0.98585874,False,18.158512,,08502215+1133538,14.991,0.122,0.0072876503455552,0.0006024159951918,14.983712349654445,5.495593893967955,False,0.5252175847637623,0.0447361838464455,0.041358596582001,65.11496662825101,0.7340862243375752,4.769780190452971
