moca_oid,GaiaDR3_ID,twomass_id,moca_aid,moca_mtid,designation,ra,dec,spectral_type,banyan_prob,gmag,rmag,bmag,parallax_mas,prot_days,age_string_myr,age_myr,age_myr_unc,age_myr_unc_pos,age_myr_unc_neg,k_m,k_cmsig,k_msigcom,k_snr,bp_rp,ebpminrp_gspphot,ruwe,parallax,bprp0
144264,5565267512326650240,07114590-3755367,VELA,CM,Gaia DR2 5565267512326650240,107.94122,-37.9269098,(M2.9),,16.118,14.947,17.472,3.438560009002685,1.45,2-9960,4981.0,4979.0,4979.0,4979.0,12.48,0.0304,0.0316,80.25,2.554451,0.333,1.0356321,3.4385642475013367,2.221451
142787,5538729734043145600,07461556-3828089,VELA,HM,Gaia DR2 5538729734043145600,116.5647511,-38.4690889,(M2.9),,15.699,14.528,17.102,5.231329917907715,3.36,2-9960,4981.0,4979.0,4979.0,4979.0,12.054,0.0226,0.0242,103.47,2.5835028,0.3489,1.0777235,5.231327357424206,2.2346027
137864,5516071032778298240,08103143-4842526,VELA,HM,Gaia DR2 5516071032778298240,122.6308866,-48.7146165,(M2.9),,16.35,15.178,17.813,2.5197699069976807,6.413,2-9960,4981.0,4979.0,4979.0,4979.0,12.647,0.0242,0.0257,76.32,2.69312,0.43,1.0240947,2.5197693217901147,2.26312
289411,5589039297318168320,07172722-3810168,VELA,CM,Gaia DR2 5589039297318168320,109.3633951,-38.1713379,(M2.9),,15.095,13.922,16.41,3.097599983215332,4.23,2-9960,4981.0,4979.0,4979.0,4979.0,11.474,0.0229,0.0245,195.8,2.585227,,7.8704996,3.097601878446793,
142808,5538754507414442752,07471324-3802497,VELA,HM,Gaia DR2 5538754507414442752,116.8052,-38.047146,(M2.9),,16.129,14.956,17.543,5.177740097045898,1.35,2-9960,4981.0,4979.0,4979.0,4979.0,12.483,0.0512,0.0519,69.7,2.5974903,0.3283,1.0108556,5.177735921275427,2.2691903
142517,5537087235468488704,07432196-3920370,VELA,HM,Gaia DR2 5537087235468488704,115.8414313,-39.343566,(M2.9),,15.619,14.446,17.041,5.156010150909424,0.88,2-9960,4981.0,4979.0,4979.0,4979.0,11.972,0.0193,0.0211,115.51,2.6079388,0.3182,1.0412531,5.156009224388402,2.2897387
256678,5514585626929171968,08093919-4838515,VELA,HM,2MASS J08093919-4838515,122.413307,-48.647648,(M2.9),,16.558,15.385,17.966,2.5066699981689453,1.068,2-9960,4981.0,4979.0,4979.0,4979.0,12.9,0.026,0.0274,60.45,2.6383781,0.4003,1.1124779,2.5066676325745885,2.238078
125003,5318557581467400320,08410820-5238056,VELA,HM,Gaia DR2 5318557581467400320,130.284006,-52.6348078,(M2.9),,15.063,13.89,16.485,6.723390102386475,0.2,2-9960,4981.0,4979.0,4979.0,4979.0,11.416,0.0171,0.0191,206.55,2.6028757,0.3377,1.0466979,6.723389563023945,2.2651758
137122,5514358749577486336,08092450-4928575,VELA,HM,Gaia DR2 5514358749577486336,122.3520871,-49.4826552,(M2.9),,16.299,15.126,17.693,2.559190034866333,1.189,2-9960,4981.0,4979.0,4979.0,4979.0,12.68,0.0272,0.0285,74.03,2.6419773,0.3961,1.0037991,2.559194377390796,2.2458773
145240,5586846252661519616,07401895-3727559,VELA,HM,Gaia DR2 5586846252661519616,115.0788852,-37.465473,(M3.0),,15.786,14.612,17.22,5.160769939422607,1.24,2-9960,4981.0,4979.0,4979.0,4979.0,12.151,0.0228,0.0244,97.95,2.6193628,0.3053,1.0504478,5.160766639717349,2.3140628
145498,5589103000273248128,07190259-3719532,VELA,CM,Gaia DR2 5589103000273248128,109.7607329,-37.3314527,(M3.0),,16.461,15.286,17.896,3.333889961242676,1.45,2-9960,4981.0,4979.0,4979.0,4979.0,12.807,0.026,0.0274,57.36,2.6592312,0.3629,0.95461386,3.333889902690013,2.2963312
145081,5585244882693738112,07371592-3847241,VELA,HM,Gaia DR2 5585244882693738112,114.3162557,-38.7899789,(M3.0),,15.786,14.609,17.226,5.085110187530518,1.15,2-9960,4981.0,4979.0,4979.0,4979.0,12.164,0.0228,0.0244,96.79,2.628314,0.3333,1.1027594,5.085110499293924,2.295014
145300,5586943937397293184,07432539-3700066,VELA,HM,Gaia DR2 5586943937397293184,115.855793,-37.001858,(M3.0),,15.967,14.789,17.417,5.190849781036377,1.91,2-9960,4981.0,4979.0,4979.0,4979.0,12.332,0.0275,0.0288,82.91,2.6384268,0.357,1.0157741,5.190852146510727,2.281427
137383,5514567858643715968,08100063-4853392,VELA,HM,Gaia DR2 5514567858643715968,122.5026224,-48.8942277,(M3.0),,17.053,15.872,18.551,2.619440078735352,2.232,2-9960,4981.0,4979.0,4979.0,4979.0,13.363,0.0371,0.0381,39.47,2.735755,0.4123,1.0299592,2.619443232818202,2.3234549
137185,5514370157010230784,08105943-4908329,VELA,HM,Gaia DR2 5514370157010230784,122.747649,-49.142479,(M3.0),,17.16,15.979,18.625,2.6806800365448,1.752,2-9960,4981.0,4979.0,4979.0,4979.0,13.499,0.0355,0.0365,34.82,2.706232,0.3598,0.9606257,2.680679348877569,2.346432
145163,5586740802622256896,07403087-3812081,VELA,HM,Gaia DR2 5586740802622256896,115.1285422,-38.2022428,(M3.0),,15.031,13.85,16.476,5.175079822540283,1.84,2-9960,4981.0,4979.0,4979.0,4979.0,11.349,0.0191,0.0209,205.03,2.6358013,0.3492,1.1757313,5.175078452515702,2.2866013
145077,5585231997791013760,07402359-3828048,VELA,CM,Gaia DR2 5585231997791013760,115.098325,-38.468002,(M3.1),,15.695,14.513,17.151,5.394730091094971,3.02,2-9960,4981.0,4979.0,4979.0,4979.0,12.047,0.0211,0.0228,107.8,2.6490564,0.3481,1.0451488,5.394729733141542,2.3009565
145713,5590149151227107584,07140459-3626547,VELA,BF,Gaia DR2 5590149151227107584,108.519124,-36.4485127,(M3.1),,15.256,14.072,16.706,3.3981800079345703,0.37,2-9960,4981.0,4979.0,4979.0,4979.0,11.502,0.0209,0.0226,190.82,2.6580572,,1.3454351,3.3981827380856764,
137401,5514584149460341632,08084869-4844532,VELA,HM,Gaia DR2 5514584149460341632,122.202925,-48.7481271,(M3.1),,17.092,15.906,18.543,2.631380081176758,5.703,2-9960,4981.0,4979.0,4979.0,4979.0,13.522,0.0458,0.0466,36.53,2.6926346,0.3992,0.93758786,2.6313832972633744,2.2934346
125002,5318557512747932672,08411014-5239211,VELA,HM,Gaia DR2 5318557512747932672,130.2920409,-52.6557761,(M3.1),,15.13,13.944,16.584,6.727839946746826,1.75,2-9960,4981.0,4979.0,4979.0,4979.0,11.45,0.0226,0.0242,200.18,2.6482248,0.3371,1.0854832,6.7278427924304784,2.3111248
123621,5304511938898669568,08485107-5705449,VELA,CM,Gaia DR2 5304511938898669568,132.2125868,-57.0957633,(M3.1),,15.281,14.093,16.75,6.431910037994385,1.4246,2-9960,4981.0,4979.0,4979.0,4979.0,11.628,0.0226,0.0242,175.88,2.667428,0.3542,0.9760394,6.431913624249056,2.3132281
221225,5586261587350659712,07300241-3743298,VELA,CM,Gaia DR2 5586261587350659712,112.510059,-37.724953,(M3.2),,16.741,15.552,18.252,3.033509969711304,2.17,2-9960,4981.0,4979.0,4979.0,4979.0,12.957,0.0332,0.0343,46.63,2.830782,0.5668,1.0980004,3.033514119492277,2.2639818
144478,5566271675680199808,07032790-3653277,VELA,CM,Gaia DR2 5566271675680199808,105.866278,-36.891041,(M3.2),,15.757,14.567,17.165,3.784389972686768,0.41,2-9960,4981.0,4979.0,4979.0,4979.0,12.031,0.0287,0.03,105.69,2.610652,0.3701,1.0232376,3.7843924999038094,2.240552
137088,5514346792388520192,08094053-4930204,VELA,HM,Gaia DR2 5514346792388520192,122.41886,-49.5056941,(M3.2),,17.123,15.932,18.634,2.5750598907470703,1.694,2-9960,4981.0,4979.0,4979.0,4979.0,13.383,0.0393,0.0402,38.75,2.7764816,0.4137,1.0722991,2.5750555420322256,2.3627815
137330,5514552882098853632,08091391-4913186,VELA,HM,Gaia DR2 5514552882098853632,122.307962,-49.221851,(M3.2),,16.998,15.807,18.328,2.676330089569092,1.101,2-9960,4981.0,4979.0,4979.0,4979.0,13.346,0.0345,0.0356,42.96,2.5847845,0.3825,1.0494239,2.676332352364423,2.2022846
125289,5321167959506065280,08333581-5309499,VELA,HM,Gaia DR2 5321167959506065280,128.399042,-53.1638103,(M3.2),,15.352,14.16,16.836,6.420470237731934,2.14,2-9960,4981.0,4979.0,4979.0,4979.0,11.678,0.0196,0.0214,173.87,2.6823893,0.3341,1.047627,6.420472326498824,2.3482893
137072,5514339611202418560,08090470-4924395,VELA,HM,Gaia DR2 5514339611202418560,122.2695285,-49.4110078,(M3.2),,16.35,15.158,17.759,2.573539972305298,2.16,2-9960,4981.0,4979.0,4979.0,4979.0,12.688,0.0173,0.0193,78.74,2.6721325,,1.5007384,2.573540467550471,
145158,5586736198417384960,07410489-3815266,VELA,HM,Gaia DR2 5586736198417384960,115.2702905,-38.2573499,(M3.2),,15.95,14.758,17.426,5.18356990814209,0.61,2-9960,4981.0,4979.0,4979.0,4979.0,12.211,0.0242,0.0257,95.94,2.6785116,0.3301,1.0106952,5.183572337932105,2.3484116
145654,5589508239028011904,07191072-3606510,VELA,CM,Gaia DR2 5589508239028011904,109.7946562,-36.11416,(M3.2),,16.53,15.336,18.004,3.382309913635254,2.05,2-9960,4981.0,4979.0,4979.0,4979.0,12.837,0.026,0.0274,55.8,2.6972237,0.3613,1.0609077,3.3823056333537225,2.3359237
137127,5514360570643555072,08094273-4921168,VELA,HM,Gaia DR2 5514360570643555072,122.428064,-49.354679,(M3.2),,17.496,16.302,19.031,2.6015400886535645,1.25,2-9960,4981.0,4979.0,4979.0,4979.0,13.808,0.0482,0.049,26.2,2.798048,0.4137,1.0189843,2.6015387029102253,2.384348
283243,5514322839348631296,08090869-4935130,VELA,HM,GES J08090869-4935130,122.2862555,-49.5869466,(M3.2),,17.353,16.158,18.744,1.881700038909912,2.384,2-9960,4981.0,4979.0,4979.0,4979.0,13.696,0.0358,0.0368,31.12,2.7180424,,1.3478799,1.8817004030242976,
124883,5318277412161521024,08422316-5341188,VELA,HM,Gaia DR2 5318277412161521024,130.5963194,-53.6884486,(M3.2),,15.257,14.062,16.75,6.570320129394531,1.68,2-9960,4981.0,4979.0,4979.0,4979.0,11.508,0.0229,0.0245,183.32,2.695098,0.3679,1.1237622,6.570325029506811,2.327198
144355,5565971096690260992,07062363-3754303,VELA,HM,Gaia DR2 5565971096690260992,106.5984607,-37.9084106,(M3.3),,16.072,14.876,17.578,3.618540048599243,5.4,2-9960,4981.0,4979.0,4979.0,4979.0,12.322,0.0191,0.0209,80.84,2.7189054,0.3981,0.9892722,3.6185400669878662,2.3208055
145620,5589432510164313472,07195509-3631451,VELA,CM,Gaia DR2 5589432510164313472,109.9795575,-36.5291601,(M3.3),,16.691,15.493,18.206,3.4142799377441406,1.18,2-9960,4981.0,4979.0,4979.0,4979.0,12.907,0.0343,0.0354,48.82,2.744771,0.3738,0.97026587,3.414278684805353,2.370971
1357,4733231157659118464,03401222-5207100,VELA,CM,2MASS J03401222-5207100,55.0509741,-52.1192807,(M3.3),,14.011,12.813,15.548,12.965399742126465,1.2824,2-9960,4981.0,4979.0,4979.0,4979.0,10.256,0.017,0.0191,690.27,2.7367382,0.3367,1.2974974,12.9654090143868,2.4000382
142508,5536995701124833408,07363555-4005356,VELA,HM,Gaia DR2 5536995701124833408,114.1480915,-40.0931753,(M3.3),,16.028,14.829,17.513,5.17641019821167,1.44,2-9960,4981.0,4979.0,4979.0,4979.0,12.351,0.0228,0.0244,81.47,2.696804,0.3554,1.068364,5.176406865196954,2.341404
137860,5516068524517515904,08112050-4844157,VELA,HM,Gaia DR2 5516068524517515904,122.835394,-48.7377309,(M3.3),,17.356,16.157,18.916,2.5096099376678467,1.12,2-9960,4981.0,4979.0,4979.0,4979.0,13.543,0.0405,0.0414,33.44,2.817091,0.443,1.0601737,2.5096074369157084,2.374091
137785,5515855528500099456,08120383-4912045,VELA,HM,Gaia DR2 5515855528500099456,123.0159528,-49.2012632,(M3.3),,17.594,16.392,19.236,2.5979599952697754,0.402,2-9960,4981.0,4979.0,4979.0,4979.0,13.734,0.0405,0.0414,29.03,2.9083061,0.4454,1.0792121,2.597959175650122,2.4629061
137100,5514351667170003584,08111669-4922290,VELA,HM,Gaia DR2 5514351667170003584,122.819548,-49.374737,(M3.4),,17.558,16.354,19.144,2.6524899005889893,0.284,2-9960,4981.0,4979.0,4979.0,4979.0,13.876,0.0489,0.0497,24.6,2.8573189,,0.987204,2.652490282584401,
142555,5537278752352581376,07504693-4046148,VELA,CM,Gaia DR2 5537278752352581376,117.6954636,-40.7707289,(M3.4),,16.143,14.938,17.702,5.081699848175049,1.97,2-9960,4981.0,4979.0,4979.0,4979.0,12.442,0.0244,0.0259,74.92,2.7785025,0.3719,1.0614793,5.08169724869276,2.4066024
144339,5565921068910893440,07073672-3757302,VELA,HM,Gaia DR2 5565921068910893440,106.9029764,-37.9583749,(M3.4),,16.144,14.939,17.657,3.5712900161743164,1.23,2-9960,4981.0,4979.0,4979.0,4979.0,12.364,0.0328,0.0339,75.13,2.7359505,0.4034,1.072243,3.571286962089057,2.3325505
221423,5589796482873326208,07264794-3522034,VELA,CM,Gaia DR2 5589796482873326208,111.699776,-35.36763,(M3.4),,16.78,15.574,18.228,3.3672900199890137,1.55,2-9960,4981.0,4979.0,4979.0,4979.0,12.646,,,,2.6958961,0.3997,1.044435,3.3672882710563674,2.2961962
220385,5564666423063496192,07101256-3927481,VELA,CM,Gaia DR2 5564666423063496192,107.5522822,-39.4633469,(M3.4),,17.076,15.87,18.67,3.432270050048828,1.12,2-9960,4981.0,4979.0,4979.0,4979.0,13.322,0.0343,0.0354,33.31,2.8400183,0.4181,0.99940825,3.4322707894672355,2.4219184
137030,5514297864119705984,08120146-4936078,VELA,HM,Gaia DR2 5514297864119705984,123.0060674,-49.6021384,(M3.4),,16.691,15.485,18.185,2.5896499156951904,1.364,2-9960,4981.0,4979.0,4979.0,4979.0,12.969,0.0242,0.0257,58.72,2.7726488,0.4433,1.0474457,2.589646821515917,2.3293488
144374,5565991265856246272,07060222-3737208,VELA,HM,Gaia DR2 5565991265856246272,106.5092795,-37.6224389,(M3.4),,16.267,15.06,17.784,3.6031999588012695,0.63,2-9960,4981.0,4979.0,4979.0,4979.0,12.508,0.0272,0.0285,68.11,2.7414436,,1.0014966,3.603197752803904,
145292,5586933973073374976,07424469-3715039,VELA,HM,Gaia DR2 5586933973073374976,115.6861026,-37.2510419,(M3.4),,15.671,14.464,17.201,5.054029941558838,0.82,2-9960,4981.0,4979.0,4979.0,4979.0,11.904,0.0226,0.0242,127.3,2.7465544,,1.0888666,5.054032032739137,
147222,5617358353170691328,07141881-2425119,VELA,HM,Gaia DR2 5617358353170691328,108.578332180533,-24.41994776449,(M3.4),,17.353,16.146,18.93,3.642319917678833,0.7800750136375427,2-9960,4981.0,4979.0,4979.0,4979.0,13.521,0.0446,0.0454,31.84,2.8054829,0.3672,0.9923018,3.6423213419877,2.438283
137338,5514554600085773568,08092592-4909585,VELA,HM,Gaia DR2 5514554600085773568,122.3579495,-49.1662758,(M3.4),,17.253,16.046,18.735,2.568510055541992,0.865,2-9960,4981.0,4979.0,4979.0,4979.0,13.408,0.0371,0.0381,37.86,2.7537308,0.3612,0.9594211,2.5685063332704265,2.3925307
63536,2937743822149641856,06185538-2138542,VELA,CM,Gaia DR2 2937743822149641856,94.7307212,-21.6483832,(M3.4),,16.762,15.554,18.301,3.963759899139404,1.7317099571228027,2-9960,4981.0,4979.0,4979.0,4979.0,12.997,0.0244,0.0259,55.29,2.7624846,0.3887,1.0769401,3.963760873158345,2.3737845
142727,5538654829814504832,07423342-3857494,VELA,HM,Gaia DR2 5538654829814504832,115.6391652,-38.9636854,(M3.4),,16.215,15.007,17.735,5.222789764404297,0.81,2-9960,4981.0,4979.0,4979.0,4979.0,12.472,0.0211,0.0228,75.44,2.7399492,0.3439,1.0134996,5.222790175985002,2.3960493
4212,4826580622570992768,05164394-3225536,VELA,CM,2MASS J05164394-3225536,79.1830106,-32.4314794,(M3.4),,14.294,13.085,15.824,10.40250015258789,3.3162,2-9960,4981.0,4979.0,4979.0,4979.0,10.514,0.0255,0.0269,525.8,2.7396755,0.3478,1.1951987,10.40252718770913,2.3918755
145109,5585552608510432256,07342536-3740242,VELA,CM,Gaia DR2 5585552608510432256,113.6055875,-37.6733429,(M3.4),,16.107,14.897,17.616,5.107709884643555,0.7,2-9960,4981.0,4979.0,4979.0,4979.0,12.332,0.0318,0.0329,85.83,2.728176,0.3795,1.0482633,5.107708095010353,2.3486762
145439,5588237822065034624,07334530-3524554,VELA,CM,Gaia DR2 5588237822065034624,113.4386953,-35.4153514,(M3.4),,16.153,14.943,17.71,5.435589790344238,0.8,2-9960,4981.0,4979.0,4979.0,4979.0,12.391,0.0173,0.0193,90.16,2.7742453,0.3888,1.0109054,5.435591078816934,2.3854454
145379,5587222624933560192,07395976-3624248,VELA,HM,Gaia DR2 5587222624933560192,114.9989126,-36.4068518,(M3.4),,15.965,14.755,17.506,5.083640098571777,0.43,2-9960,4981.0,4979.0,4979.0,4979.0,12.185,0.0275,0.0288,94.93,2.7600317,0.384,1.0999296,5.083637468979732,2.3760316
142506,5536975841195558400,07380928-4016215,VELA,HM,Gaia DR2 5536975841195558400,114.5386021,-40.2726152,(M3.4),,15.114,13.904,16.611,5.48921012878418,2.44,2-9960,4981.0,4979.0,4979.0,4979.0,11.42,0.0228,0.0244,192.05,2.7190075,,2.2862968,5.4892123181096935,
137328,5514552710300185088,08085344-4913266,VELA,HM,Gaia DR2 5514552710300185088,122.222667,-49.224064,(M3.5),,17.394,16.183,18.927,2.5607500076293945,0.921,2-9960,4981.0,4979.0,4979.0,4979.0,13.561,0.054,0.0547,35.24,2.810316,,1.0478761,2.560751863330051,
145332,5587049834109973120,07391405-3718098,VELA,HM,Gaia DR2 5587049834109973120,114.8084787,-37.3026638,(M3.5),,16.279,15.067,17.833,5.122280120849609,1.34,2-9960,4981.0,4979.0,4979.0,4979.0,12.531,0.0318,0.0329,71.45,2.7759113,0.3691,1.0172154,5.122275403810463,2.4068112
142622,5538119195854569088,07541333-3833464,VELA,HM,Gaia DR2 5538119195854569088,118.5554226,-38.5628525,(M3.5),,16.14,14.928,17.675,5.064209938049316,1.77,2-9960,4981.0,4979.0,4979.0,4979.0,12.38,0.0257,0.0271,79.33,2.7588415,0.3666,0.9872865,5.064208922009305,2.3922415
125284,5321134149526405120,08293908-5305406,VELA,HM,Gaia DR2 5321134149526405120,127.4126926,-53.0944838,(M3.5),,15.559,14.347,17.113,6.609340190887451,2.39,2-9960,4981.0,4979.0,4979.0,4979.0,11.781,0.0246,0.0261,152.76,2.771103,0.3704,1.0487864,6.609336081596988,2.400703
124877,5318269371982962432,08441257-5337343,VELA,HM,Gaia DR2 5318269371982962432,131.0522423,-53.6261217,(M3.5),,15.429,14.217,16.987,6.660280227661133,0.98,2-9960,4981.0,4979.0,4979.0,4979.0,11.669,0.0191,0.0209,152.69,2.7772665,0.3609,1.1283408,6.660279848705784,2.4163666
137854,5516065530926421504,08105940-4851272,VELA,HM,Gaia DR2 5516065530926421504,122.7475349,-48.8575984,(M3.5),,17.728,16.516,19.288,2.473489999771118,1.47,2-9960,4981.0,4979.0,4979.0,4979.0,13.922,0.0477,0.0485,23.58,2.8358326,0.4518,0.9670625,2.473492018495293,2.3840327
124814,5318104307796222464,08392481-5332074,VELA,HM,Gaia DR2 5318104307796222464,129.8532196,-53.5353074,(M3.5),,15.621,14.408,17.18,6.666100025177002,1.06,2-9960,4981.0,4979.0,4979.0,4979.0,11.866,0.0209,0.0226,136.46,2.779561,0.3595,1.0123551,6.666103621248961,2.420061
125038,5318607540527504768,08413718-5212438,VELA,HM,Gaia DR2 5318607540527504768,130.4047967,-52.2120746,(M3.5),,15.8,14.587,17.375,6.688620090484619,1.44,2-9960,4981.0,4979.0,4979.0,4979.0,12.025,0.0242,0.0257,117.87,2.7933064,0.3922,1.0513008,6.68862433253942,2.4011064
212749,5288363445970561280,07282376-6435150,VELA,CM,Gaia DR2 5288363445970561280,112.099015,-64.587517,(M3.5),,16.524,15.31,18.097,4.670300006866455,1.1603399515151978,2-9960,4981.0,4979.0,4979.0,4979.0,12.766,0.0257,0.0271,68.39,2.8295612,0.4604,1.0203497,4.670303741371755,2.3691611
147516,5619646196348073472,07271048-2128469,VELA,HM,Gaia DR2 5619646196348073472,111.7936196,-21.4796619,(M3.5),,17.013,15.799,18.559,3.6651899814605713,0.91422700881958,2-9960,4981.0,4979.0,4979.0,4979.0,13.195,0.0328,0.0339,38.76,2.801095,0.4301,1.0292622,3.6651889939178894,2.370995
170648,5538708156129113856,07432641-3820103,VELA,CM,Gaia DR2 5538708156129113856,115.8599477,-38.3361609,(M3.5),,14.752,13.538,16.097,5.227859973907471,3.7044,2-9960,4981.0,4979.0,4979.0,4979.0,11.099,0.0228,0.0244,258.12,2.5689478,,9.123841,5.227862899642262,
145350,5587137966838686336,07411299-3706365,VELA,CM,Gaia DR2 5587137966838686336,115.3040529,-37.1100839,(M3.5),,15.943,14.729,17.503,4.909639835357666,0.87,2-9960,4981.0,4979.0,4979.0,4979.0,12.164,0.0242,0.0257,96.79,2.783825,0.4099,0.9812987,4.909636091789371,2.373925
145103,5585461830080268032,07363803-3813171,VELA,HM,Gaia DR2 5585461830080268032,114.158495,-38.221443,(M3.5),,16.199,14.984,17.771,5.239329814910889,1.04,2-9960,4981.0,4979.0,4979.0,4979.0,12.434,0.0287,0.03,75.48,2.7973366,0.3682,1.0248573,5.239326173701717,2.4291365
145478,5589045756948319360,07171950-3800388,VELA,CM,Gaia DR2 5589045756948319360,109.3311781,-38.0107648,(M3.6),,16.955,15.737,18.536,3.4493000507354736,1.37,2-9960,4981.0,4979.0,4979.0,4979.0,13.171,0.0407,0.0416,41.02,2.835126,,1.0009934,3.449304045398585,
145701,5590127057915957120,07131531-3629396,VELA,HM,Gaia DR2 5590127057915957120,108.3137616,-36.4943078,(M3.6),,16.281,15.063,17.872,3.669389963150024,0.84,2-9960,4981.0,4979.0,4979.0,4979.0,12.491,0.0244,0.0259,74.13,2.8244028,0.4484,1.0004478,3.669391363212121,2.3760028
142650,5538438363462961664,07462556-3854526,VELA,HM,Gaia DR2 5538438363462961664,116.6064281,-38.9145863,(M3.6),,16.28,15.062,17.826,5.189189910888672,0.91,2-9960,4981.0,4979.0,4979.0,4979.0,12.548,0.0275,0.0288,65.65,2.7753868,0.4153,0.9839561,5.189188208094437,2.360087
389663,2945668689647743488,06420805-1820477,VELA,CM,Gaia eDR3 2945668689647743488,100.5335476,-18.3466058,(M3.6),,16.475,15.256,17.518,2.544100046157837,4.804110050201416,2-9960,4981.0,4979.0,4979.0,4979.0,12.911,0.0332,0.0343,57.81,2.3387384,,1.60126,2.5441036936310644,
124948,5318493569273146496,08403748-5307427,VELA,HM,Gaia DR2 5318493569273146496,130.1560105,-53.1284421,(M3.6),,15.713,14.494,17.282,6.585179805755615,1.41,2-9960,4981.0,4979.0,4979.0,4979.0,11.952,0.0193,0.0211,126.07,2.7956543,0.3982,1.0242451,6.585178621038503,2.3974543
124685,5317451747652324352,08492069-5411520,VELA,HM,Gaia DR2 5317451747652324352,132.3360319,-54.1976995,(M3.6),,15.75,14.53,17.327,6.542019844055176,1.59,2-9960,4981.0,4979.0,4979.0,4979.0,11.955,0.026,0.0274,139.45,2.806776,0.3957,0.9927785,6.542020008852774,2.411076
145170,5586751385422691072,07424756-3812175,VELA,HM,Gaia DR2 5586751385422691072,115.6980974,-38.204836,(M3.6),,16.546,15.326,18.168,5.204520225524902,0.42,2-9960,4981.0,4979.0,4979.0,4979.0,12.724,0.0211,0.0228,59.82,2.8515253,0.4115,0.99984336,5.204519933472667,2.4400253
282581,5514349403724200192,08101766-4923295,VELA,HM,Cl* NGC 2547 OJD 66,122.573619,-49.391548,(M3.6),,18.417,17.196,20.068,1.994889974594116,1.989,2-9960,4981.0,4979.0,4979.0,4979.0,14.622,0.0953,0.0957,12.38,2.9870682,0.6147,0.85260284,1.9948859075634744,2.372368
145615,5589419827120684032,07191147-3633196,VELA,CM,Gaia DR2 5589419827120684032,109.7977506,-36.5554347,(M3.6),,17.063,15.842,18.683,3.524440050125122,0.62,2-9960,4981.0,4979.0,4979.0,4979.0,13.253,0.0317,0.0328,38.04,2.8634949,,1.0635079,3.524439347403291,
144286,5565538267065698048,07033462-3851032,VELA,BF,Gaia DR2 5565538267065698048,105.8941922,-38.8508745,(M3.6),,15.744,14.522,17.338,3.641010046005249,3.2,2-9960,4981.0,4979.0,4979.0,4979.0,11.934,0.0226,0.0242,115.56,2.8325224,0.4256,1.0961602,3.64101183435859,2.4069223
137380,5514566690412520448,08093010-4855077,VELA,HM,Gaia DR2 5514566690412520448,122.375422,-48.918816,(M3.6),,16.857,15.635,18.455,2.6236701011657715,1.72,2-9960,4981.0,4979.0,4979.0,4979.0,13.063,0.0345,0.0356,52.03,2.878376,,1.0277559,2.6236697269161797,
389366,2944425721811279744,06204398-1655494,VELA,CM,Gaia eDR3 2944425721811279744,95.1832302,-16.93036,(M3.6),,17.814,16.592,19.378,2.65710997581482,3.658179998397827,2-9960,4981.0,4979.0,4979.0,4979.0,13.995,0.0517,0.0524,21.3,2.846531,0.4843,0.9808408,2.6571122276733243,2.362231
142415,5536048368781472384,07470984-4019484,VELA,HM,Gaia DR2 5536048368781472384,116.7909557,-40.3300641,(M3.6),,16.129,14.905,17.721,5.152999877929688,0.5,2-9960,4981.0,4979.0,4979.0,4979.0,12.317,0.0209,0.0226,81.21,2.8301,,1.0076602,5.152997502120472,
125438,5321665969559933312,08372091-5152040,VELA,HM,Gaia DR2 5321665965252347136,129.3369818,-51.867712,(M3.6),,15.652,14.428,17.232,6.6875,1.03,2-9960,4981.0,4979.0,4979.0,4979.0,11.862,0.0209,0.0226,136.97,2.8090801,0.3993,0.9480574,6.687496789617062,2.40978
125291,5321172323192731008,08350713-5304252,VELA,HM,Gaia DR2 5321172323192731008,128.7795736,-53.0735365,(M3.6),,15.536,14.312,17.139,6.590469837188721,0.94,2-9960,4981.0,4979.0,4979.0,4979.0,11.689,0.0191,0.0209,149.91,2.8321543,0.3624,1.0143442,6.590473035790141,2.4697542
124655,5317364680071917184,08475573-5445223,VELA,CM,Gaia DR2 5317364680071917184,131.9820295,-54.7561102,(M3.6),,15.776,14.552,17.379,6.90107011795044,0.76,2-9960,4981.0,4979.0,4979.0,4979.0,11.98,0.0209,0.0226,127.18,2.8346348,0.4102,1.0601833,6.901074677721817,2.4244347
137114,5514356206956584832,08104805-4916295,VELA,HM,Gaia DR2 5514356206956584832,122.700231,-49.274868,(M3.6),,17.784,16.559,19.379,2.6107699871063232,0.55,2-9960,4981.0,4979.0,4979.0,4979.0,13.909,0.0489,0.0497,23.87,2.886591,,1.008437,2.610772494065191,
137106,5514354317171091328,08105013-4922476,VELA,HM,Gaia DR2 5514354317171091328,122.708902,-49.3798879,(M3.7),,17.499,16.273,19.08,2.604180097579956,1.624,2-9960,4981.0,4979.0,4979.0,4979.0,13.703,0.0393,0.0402,28.85,2.875801,,0.9465818,2.6041809719610653,
145326,5587029179605935744,07375317-3719447,VELA,CM,Gaia DR2 5587029179605935744,114.4714856,-37.3290491,(M3.7),,16.582,15.355,18.201,4.925980091094971,1.82,2-9960,4981.0,4979.0,4979.0,4979.0,12.773,0.0318,0.0329,55.24,2.8570852,0.4002,1.0390085,4.925978384962556,2.4568853
