df_id,prot_id,GaiaDR3_ID,subgroup,data_catalog,prot_source,P_rot,mem_prob_val,mem_prob_val_source,P_out,ra,dec,pmra,pmdec,G0,BPRP0,BPRP0_err,logBPRP0_err,sampled_avg_dist_pc,dustmap_query,dustmap_used,age_Myr,logA_Myr,cmd_exclude
multi,multi,660957980380034688,Praesepe,multi,multi,3.9127,0.8440277188252642,PC,0.05,130.950455233262,18.80069656597597,-36.14170093629916,-11.777042151533395,9.978944116163332,0.637468980197029,0.014208371932152386,-1.8474556829022388,183.919483946274,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,660986297100929792,Praesepe,multi,multi,12.95315,0.6892924453973036,PC,0.05,130.70682728524227,18.859685204306995,-37.41504456421724,-12.476954087147353,15.103624345421006,2.2514861773876746,0.015068250481731717,-1.8219371690680704,181.94713636920991,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,661010069743524480,Praesepe,multi,multi,0.7719666666666667,0.614161971074257,PC,0.05,130.77305101153925,18.918269161010905,-34.58391684513025,-11.403460039705262,18.47867238325084,3.015746126340428,0.1034457880602286,-0.9852871875447907,187.90060176827112,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,661034155919816960,Praesepe,multi,multi,12.91375,0.8345233620262394,PC,0.05,130.5512543337845,19.213462040240973,-36.39986040242803,-11.778892637834968,13.241850014903331,1.4490605658492726,0.01423950610393691,-1.8465050739052498,184.83674174737752,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,661051679386429952,Praesepe,multi,multi,1.815,0.2863281940528038,PC,0.05,131.44371541679146,19.04940800880016,-38.83497911733758,-12.72074997726848,7.989025345069238,0.2971912735533524,0.014209675788656572,-1.8474158309257118,176.98500366447135,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,661079652509975936,Praesepe,multi,multi,9.5215,0.5075674353625207,PC,0.05,131.8306371496051,19.214404467544263,-37.72324994101439,-11.766879909380783,17.07616553128523,2.9438473290504446,0.032770661157787324,-1.484514796509533,179.34272430831464,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,661111538347104512,Praesepe,multi,multi,6.0645,0.7710868118428912,PC,0.05,131.6969996762641,19.644672475718508,-36.78876602494215,-12.676949159058388,10.586169933881296,0.7469387628554819,0.014344313354363532,-1.8433202360933556,183.7583700269426,Edenhofer,Edenhofer,718,2.8561999999999994,0
17995,17995,661117138985410816,Praesepe,L+23,Long2023,16.76,0.3475645040748196,PC,0.05,131.27809903129832,19.294250706448405,-36.90238838885734,-12.355366590451485,19.6436614405511,2.940003017677572,0.13617900064960467,-0.8658898572185855,209.8169871336695,both,Edenhofer,718,2.8561999999999994,0
multi,multi,661154522379748480,Praesepe,multi,multi,1.1915499999999999,0.5533300676868166,PC,0.05,131.44967277196608,19.60516051740704,-37.17823336908096,-11.797704781880833,17.042180510066622,3.0959727756115534,0.02899419245119369,-1.537688982755547,186.8897137343065,both,Edenhofer,718,2.8561999999999994,0
multi,multi,661173317156579328,Praesepe,multi,multi,0.959,0.9679981475113104,PC,0.05,131.23834555272802,19.815436032414226,-36.163149586596965,-13.035528108961131,16.87426524592791,2.8798436159293104,0.02347144143111308,-1.629460238635072,183.19373292320432,both,Edenhofer,718,2.8561999999999994,0
multi,multi,661185755383916160,Praesepe,multi,multi,17.323733333333333,1,PC,0.05,130.11746573702337,18.93575590017441,-35.988843096758046,-13.461205600733564,14.954521213790523,2.125617774012023,0.014422898963349666,-1.840947438836468,183.8492469320135,both,Edenhofer,718,2.8561999999999994,0
multi,multi,661186202060520704,Praesepe,multi,multi,0.4187,0.6608704710020915,PC,0.05,130.01613515918189,18.93253090655939,-34.780049261077636,-12.236205097345996,18.37855300742188,3.196079699955938,0.08424983547663628,-1.074430938547529,189.8992679490194,both,Edenhofer,718,2.8561999999999994,0
multi,multi,661194856416193024,Praesepe,multi,multi,0.73,0.6124120951036495,PC,0.05,130.22547217451535,19.081940474361286,-35.322465474908924,-12.144198304457658,18.768326549465396,3.380346531595955,0.13236356409309102,-0.8782315473060581,202.42907206632506,both,Edenhofer,718,2.8561999999999994,0
28326,28326,661199911596105600,Praesepe,L+23,Delorme2011,0.061,0.8587654673052414,PC,0.05,130.13715924088478,19.194265479069816,-36.35055373003718,-13.34314995702169,8.59620240673874,0.3861027531218001,0.01422726449241317,-1.8468785946489596,180.10841968109787,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,661202282418030080,Praesepe,multi,multi,0.6895,0.7436759115151005,PC,0.05,130.26293363449776,19.30249859042904,-36.51674964819426,-12.686758227046765,18.328775416976935,3.2708732093935033,0.09370986375830476,-1.0282146935269199,188.62500899879782,both,Edenhofer,718,2.8561999999999994,0
18007,18007,661233137463057152,Praesepe,L+23,Long2023,0.126,0.6839710232151811,PC,0.05,130.52689636357084,19.41120298854043,-37.184535543737795,-12.257561153056246,7.919496296083906,0.2734459338943639,0.014269353060558031,-1.8455957163456729,180.31413228747732,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,661259040408504064,Praesepe,multi,multi,1.8453666666666668,0.6166566378171067,PC,0.05,129.81537093531279,19.333992596762098,-34.64266453944191,-12.521506238709119,18.25644249834558,3.0946927497043406,0.0906586188952583,-1.042590901323404,180.39951355709545,both,Edenhofer,718,2.8561999999999994,0
3737,3737,661268940310277888,Praesepe,GR+21,Rebull2017,3.9402,0.993360306157444,PC,0.05,129.85390844632494,19.459287719606724,-35.01254366746589,-12.781415134378763,10.326163150624842,0.7618673215564753,0.014304443676916816,-1.8445290279491335,184.0065145604138,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,661282031370596608,Praesepe,multi,multi,12.672766666666668,0.782279060805841,PC,0.05,129.76697571795424,19.522631868432704,-34.213783826800864,-12.907956920626518,13.313963393939863,1.4692110607061637,0.014288463915793475,-1.8450144576157759,185.85545166992972,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,661292511090872960,Praesepe,multi,multi,8.272533333333334,1,PC,0.05,130.1768363161645,19.565948691578974,-35.90218162180123,-13.0329918832714,11.168486009888419,0.8570275281164987,0.014343420998683819,-1.8433472542707376,184.49581751440255,Edenhofer,Edenhofer,718,2.8561999999999994,0
18023,18023,661292953470107392,Praesepe,L+23,Long2023,0.785,0.6230242969074833,PC,0.05,130.15810338723887,19.60786611892208,-36.024608907211686,-13.78554534963153,19.183833155287665,3.030179664301402,0.1518583927629738,-0.818561200914479,196.33553582095527,Edenhofer,Edenhofer,718,2.8561999999999994,0
27867,27867,661294052980833792,Praesepe,L+23,Long2023,11.75,0.993360306157444,PC,0.05,130.1144647293816,19.655433176448007,-35.10766274833486,-12.863841686163376,12.850517621804665,1.2893794223134687,0.014243344950456035,-1.8463880076841022,187.599180345438,Edenhofer,Edenhofer,718,2.8561999999999994,0
37121,37121,661303471844671104,Praesepe,R+21,Rampalli2021,19.76,0.9333649496952822,PC,0.05,130.1640682246466,19.715374651199838,-35.205655506514816,-12.490860301308222,16.536943813153176,2.7696612672145284,0.021086270474821645,-1.6760002270616396,185.46969355658135,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,661325908755275648,Praesepe,multi,multi,9.088899999999999,0.8313780010150397,PC,0.05,130.7946912759219,19.52623218061991,-36.00716459893337,-12.438930256627284,11.5903638717221,0.9196224703184125,0.014270379354657187,-1.8455644817245642,185.56999810683917,both,Edenhofer,718,2.8561999999999994,0
multi,multi,661401431460014976,Praesepe,multi,multi,13.47045,0.8440277188252642,PC,0.05,130.2906421813741,19.935290701097433,-36.52509371078294,-11.773027378551443,13.188382215519542,1.436948199885388,0.01425729481652725,-1.8459628698351733,184.39102022425212,both,Edenhofer,718,2.8561999999999994,0
multi,multi,661404764354696448,Praesepe,multi,multi,0.5871333333333334,0.918521636201069,PC,0.05,130.6243321386556,19.975417628019546,-36.177581582986264,-13.598359445442249,17.788345623607952,3.1666562905577753,0.06880190657444854,-1.1623995268329532,178.7060311343004,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,661416274866976384,Praesepe,multi,multi,1.2550666666666668,1,PC,0.05,130.3853092025721,20.101820842107006,-35.71387997631195,-13.716337506073092,17.5987517039264,2.9744253457814986,0.05322096900526195,-1.273917222422603,182.8013767898856,both,Edenhofer,718,2.8561999999999994,0
4006,4006,661438913637806208,Praesepe,GR+21,Rebull2017,8.9347,0.625970368861426,PC,0.05,130.75210802817932,20.33774305212752,-37.21483983973308,-14.306663662051253,11.255125415604073,0.8798939225658838,0.01423506178382142,-1.846640643563427,182.66708601299885,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,661486158278348160,Praesepe,multi,multi,0.7922666666666668,0.4144478778264105,PC,0.05,132.12723720682467,19.75194571492561,-38.00455977966412,-13.158276523447652,18.907408404150633,3.083026406355147,0.09815386317131651,-1.0080926026256847,172.88079131641942,Edenhofer,Edenhofer,718,2.8561999999999994,0
4151,4151,661997882157921664,Praesepe,GR+21,Rebull2017,5.1339,0.7656466227543178,PC,0.05,132.260212443697,21.556635150516172,-37.0186515529384,-13.551975934094779,16.420202273640392,2.9510042995101164,0.021051710864702228,-1.6767126034432203,183.6302107448126,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,6248828733057741824,NSco,multi,multi,0.90615,0.9940000000000001,source,0.05,241.67773182641034,-18.853987713913376,-9.276988440410785,-23.81947055022906,18.406968771207904,4.108697790759016,0.15504726004981678,-0.8095359040848901,143.4931420630801,Edenhofer,Edenhofer,6,0.7782,0
multi,multi,6249000566108106112,NSco,multi,multi,6.0055,1,source,0.05,242.81389214264954,-17.95606213563677,-8.953884298423528,-24.62595686856355,12.721810350191344,2.19610923096201,0.024331174181135316,-1.6138369322494859,135.55953872815363,Edenhofer,Edenhofer,6,0.7782,0
multi,multi,6249364916772925696,USco_fg,multi,multi,0.3952,0.33,source,0.05,243.3572993893141,-17.626658106835762,-14.805450724193689,-26.64406546694001,15.393694744230816,3.011581979553013,0.023729254350448904,-1.6247159084987728,121.39667428014249,Edenhofer,Edenhofer,18.75,1.2729999999999997,0
1408,R16_63296380446670080,63296380446670080,Pleiades,GR+21,Rebull2016,0.3183,0.3156810138872468,PC,0.05,56.623961944671606,21.037842575014675,22.477593838405394,-50.68585226619818,16.69783391828523,3.2103564788996195,0.024614268129146247,-1.6088130728385577,119.50395405810362,Edenhofer,Edenhofer,97,1.9892000000000003,0
27592,27592,63547378335443200,Pleiades,L+23,Hartman2010,4.035,0.6807801675894759,PC,0.05,55.81130298910235,21.15257986214585,21.818435967983056,-47.00678751030196,12.258021112845398,1.3120215259887824,0.017096961938359443,-1.7670810551415579,130.0196368354417,Edenhofer,Edenhofer,97,1.9892000000000003,0
1649,R16_63693785181958912,63693785181958912,Pleiades,GR+21,Rebull2016,0.4722,1,PC,0.05,57.4659251417893,21.307130860806396,19.91533893013088,-44.129929635462005,14.371167058215407,2.426809676480308,0.026946571489302178,-1.5694964838352232,137.70549036647634,Edenhofer,Edenhofer,97,1.9892000000000003,0
multi,multi,63717665199974016,Pleiades,multi,multi,0.41705000000000003,0.9915817930789808,PC,0.05,57.343901720159984,21.632098141735444,20.408068946671825,-46.356015875885454,16.735934237126497,3.1638598087873797,0.03610025763836308,-1.4424896986339504,130.6803360571119,Edenhofer,Edenhofer,97,1.9892000000000003,0
multi,multi,64040818540162304,Pleiades,multi,multi,1.89535,0.277424629632043,PC,0.05,57.595542606765434,22.188131148359005,17.154258288519657,-46.26654876678263,13.592149566938291,1.8377094237585727,0.017475141648855917,-1.7575792952923142,136.5592068907001,Edenhofer,Edenhofer,97,1.9892000000000003,0
multi,multi,64073597730589952,Pleiades,multi,multi,1.7647,0.4916694732300697,PC,0.05,58.14369484776731,22.50195524647832,19.210785928895874,-42.47704975506003,14.807021338129807,2.3166423304785937,0.021918755985468594,-1.659184098179355,142.68025805274473,Edenhofer,Edenhofer,97,1.9892000000000003,0
1385,R16_64795289673433728,64795289673433728,Pleiades,GR+21,Rebull2016,0.3079,1,PC,0.05,56.557800866024586,22.70530804048819,19.323375340959032,-46.23261997050603,16.50210079848264,3.1509244870384414,0.03683883276734004,-1.433694138809991,134.0376497492217,Edenhofer,Edenhofer,97,1.9892000000000003,0
multi,multi,64928674178659968,Pleiades,multi,multi,0.38566666666666666,1,PC,0.05,57.38409775234471,23.271498869578785,20.4549652303075,-44.87002052000801,17.46727118862507,3.1706553640077986,0.04510365853372124,-1.345788229373368,134.33317654206047,Edenhofer,Edenhofer,97,1.9892000000000003,0
multi,multi,64941211186036352,Pleiades,multi,multi,2.884,1,PC,0.05,57.14388698332008,23.434590988620933,19.371696632671146,-45.077613013343736,10.165056370767356,0.7661519606171333,0.016979905578582234,-1.7700647290988225,134.78672390024306,Edenhofer,Edenhofer,97,1.9892000000000003,0
multi,multi,64980832261312640,Pleiades,multi,multi,2.1368000000000005,0.91656560353682,PC,0.05,56.70879817515686,23.53208141913091,20.87945193664808,-45.02175262335697,16.246362556976283,2.9075694436390433,0.02740601612730166,-1.5621540910448386,133.26012931455472,both,Edenhofer,97,1.9892000000000003,0
multi,multi,64981137202021376,Pleiades,multi,multi,0.5786666666666667,1,PC,0.05,56.51728508779695,23.40531966531974,19.01388855774152,-45.462388901362175,12.31604358289679,1.3393099440258227,0.027660865640070736,-1.558134232873727,135.65076929437527,Edenhofer,Edenhofer,97,1.9892000000000003,0
multi,multi,64987876007763968,Pleiades,multi,multi,0.6992666666666668,1,PC,0.05,57.06355849715922,23.434685520365303,18.67680196333135,-45.76653225878188,16.366091766728978,2.8380382534335458,0.03324610226451752,-1.4782592635710123,135.51896323266357,both,Edenhofer,97,1.9892000000000003,0
multi,multi,64988803720689408,Pleiades,multi,multi,0.25706666666666667,1,PC,0.05,57.085813664095504,23.51687667697139,19.379611669304243,-44.93597341377126,17.683971699360235,3.288162468359665,0.05753294832471929,-1.240083369615258,138.11164506013353,both,Edenhofer,97,1.9892000000000003,0
1460,R16_65005262035285888,65005262035285888,Pleiades,GR+21,Rebull2016,2.4577,0.8300910579938804,PC,0.05,56.76583191330965,23.616114992542006,20.780047946237538,-44.242085995364654,14.143859550740292,2.412078461794348,0.03274195893781944,-1.484895340488076,137.49043674022755,Edenhofer,Edenhofer,97,1.9892000000000003,0
multi,multi,65008010814357248,Pleiades,multi,multi,0.50185,1,PC,0.05,56.68002306054683,23.62260295725321,19.032958763484334,-44.73395614195889,17.315412808451562,3.1056181250830113,0.10597838263211344,-0.9747827126694736,134.97284531712668,both,Edenhofer,97,1.9892000000000003,0
multi,multi,65010519075247616,Pleiades,multi,multi,0.6804,1,PC,0.05,56.84458758907592,23.73506530393574,20.220945081172403,-45.791995280139076,16.29998231147865,2.9508387833215246,0.02927103333179826,-1.5335619457460312,133.76572328864395,both,Edenhofer,97,1.9892000000000003,0
multi,multi,65012408860856832,Pleiades,multi,multi,0.44589999999999996,1,PC,0.05,56.93613786706123,23.700704540102134,20.328177414703305,-45.216292132663604,16.57215844325092,2.9989823653518766,0.03579403972013327,-1.4461892843103006,136.90822558685022,Edenhofer,Edenhofer,97,1.9892000000000003,0
multi,multi,65014985841292032,Pleiades,multi,multi,0.49133333333333334,0.8787959970808126,PC,0.05,57.07240387537332,23.806397361704857,19.836314489992358,-43.429277219843186,16.657798011160693,2.955091583788804,0.03719556431839212,-1.4295088479381348,138.35094718146343,Edenhofer,Edenhofer,97,1.9892000000000003,0
multi,multi,65042439271761280,Pleiades,multi,multi,0.2942,0.7163507075125747,PC,0.05,55.44449969060987,23.02199835550043,21.821171152495207,-45.57155864966063,17.231254931117604,3.2148835539310143,0.05319735292393753,-1.2741099774630098,134.04157615016268,Edenhofer,Edenhofer,97,1.9892000000000003,0
multi,multi,65196405259884544,Pleiades,multi,multi,0.4849333333333334,1,PC,0.05,56.24422047135836,23.927876856061392,21.06580795418214,-45.625139391925956,15.931681159176122,2.7748097393406077,0.06464063904036119,-1.1894943587568192,136.77111109807316,both,Edenhofer,97,1.9892000000000003,0
1417,R16_65199978672758272,65199978672758272,Pleiades,GR+21,Rebull2016,6.1624,0.8480152099413123,PC,0.05,56.65709673682824,23.78750955142278,20.01127262219112,-47.26742342923304,10.003149366575805,0.8788930424027974,0.01630792440630262,-1.7876013103423807,133.2839066467342,Edenhofer,Edenhofer,97,1.9892000000000003,0
multi,multi,65208396808627840,Pleiades,multi,multi,0.48299999999999993,1,PC,0.05,56.92276375783222,23.97172758846156,20.52465570040364,-45.03220218366824,12.953782824428684,1.5194990996058897,0.019874021158291188,-1.7017142521568425,135.19329480748573,Edenhofer,Edenhofer,97,1.9892000000000003,0
multi,multi,65279418387728896,Pleiades,multi,multi,0.4112,0.6087176267741722,PC,0.05,56.46397086946799,24.29548137554541,18.663634706590376,-44.18651883515772,16.726150924856018,2.9615533332896526,0.047718664976845925,-1.321311715070836,133.88203287636952,Edenhofer,Edenhofer,97,1.9892000000000003,0
multi,multi,65282098447322752,Pleiades,multi,multi,0.9404999999999999,0.7985895850555382,PC,0.05,56.353359973199396,24.345769619048642,19.667398564243655,-43.51382742212487,16.027463486653737,2.74604984282382,0.03957537868437947,-1.402574920818113,142.44802648952768,both,Edenhofer,97,1.9892000000000003,0
multi,multi,65292268929825408,Pleiades,multi,multi,5.89695,0.8063476372293195,PC,0.05,56.112090967849646,24.408645421392894,20.199761658090104,-43.419547832495866,14.870341001524068,2.3207926720271743,0.028169187900214016,-1.5502256732676765,138.33427564843925,Edenhofer,Edenhofer,97,1.9892000000000003,0
multi,multi,65295430026352512,Pleiades,multi,multi,2.7772000000000006,1,PC,0.05,56.23507805711012,24.432404748893706,19.698151724297123,-46.135081435179735,10.205992869473537,0.7957958729943861,0.02178555803219118,-1.661831311229836,134.53006608004586,Edenhofer,Edenhofer,97,1.9892000000000003,0
multi,multi,65297594689312768,Pleiades,multi,multi,0.34714999999999996,0.7135213155039669,PC,0.05,56.300399163319184,24.504891296734822,21.22062429230634,-47.34283131249642,15.64695606843202,2.6944898832223374,0.02241177902259606,-1.6495236682739087,126.73072628431501,Edenhofer,Edenhofer,97,1.9892000000000003,0
20544,20544,652996141805564288,Praesepe,L+23,Long2023,11.225,1,source,0.05,126.79663305775047,16.55429539352057,-32.81334238585847,-11.247291884575155,12.83910156733574,1.2769090041947537,0.01428877989990853,-1.8450048534595158,188.79310116936185,Edenhofer,Edenhofer,718,2.8561999999999994,0
38026,38026,65502206932420224,Hyades,D+19,Douglas2016,1.32,0.9,source,0.05,59.86151989100853,23.385251055497495,133.32751757462492,-43.86146886856102,14.649438,3.0661526,0.014544699349195205,-1.8372952515454883,44.058918883789744,Edenhofer,Edenhofer,775,2.8897999999999993,0
multi,multi,65674383581036800,Pleiades,multi,multi,0.8685999999999999,0.9449387595072338,PC,0.05,57.96320232011635,23.294606604742206,18.71857105545529,-46.02887604433456,15.34598281318766,2.5971662259144526,0.020789874156533925,-1.6821481394943274,135.19426209907178,Edenhofer,Edenhofer,97,1.9892000000000003,0
multi,multi,65677098000371712,Pleiades,multi,multi,0.5782,0.402062419274201,PC,0.05,57.779677513231455,23.349183178047287,17.208624900521556,-41.877844853353125,16.683265270561108,2.9047168885193138,0.024420460761926464,-1.6122461461047182,148.8355165884721,Edenhofer,Edenhofer,97,1.9892000000000003,0
multi,multi,65807218329068544,Pleiades,multi,multi,0.5023500000000001,0.6316709574817748,PC,0.05,58.89344311764004,23.974417285254003,18.506625483909637,-43.286668333746405,17.18215029216259,3.140675132145944,0.03193852286496072,-1.4956851735585595,141.14032253396823,Edenhofer,Edenhofer,97,1.9892000000000003,0
17931,17931,658302110047850496,Praesepe,L+23,Long2023,0.497,1,source,0.05,131.21187502005327,16.75537558448557,-33.731916943830825,-9.521843453559336,18.383110501957294,3.124247576816682,0.0666382228199394,-1.176276593680882,194.722969990908,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,658399588621005312,Praesepe,multi,multi,1.8370000000000002,0.2953896420531449,PC,0.05,130.19185687876274,16.818701591519016,-35.851463560766774,-10.435944947570434,18.22604558668495,3.2158544258566355,0.07180051547824662,-1.143872437811259,186.19095303433608,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,658445218353519488,Praesepe,multi,multi,9.033999999999999,0.4299427115586647,PC,0.05,129.6290992125157,16.790206248793293,-36.417254582011964,-10.895317965318842,11.6037453799061,0.950369857415994,0.014310262920564622,-1.8443523869319471,179.24097585869515,Edenhofer,Edenhofer,718,2.8561999999999994,0
20572,20572,658475424859524992,Praesepe,L+23,Long2023,15.381,0.2601054251226496,PC,0.05,129.73176214668425,17.252629012677787,-32.766126930081796,-10.72263397630326,16.385811256046086,2.6679903904271653,0.019126431556974313,-1.7183660492971138,199.03216696710862,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,658528265841052672,Praesepe,multi,multi,0.6138,0.2439763300148212,PC,0.05,130.9598978225098,17.41880607375192,-37.90420760021695,-10.771598852643834,18.09833333731193,3.3152481072367914,0.06730760823131397,-1.1719358417771975,175.54726166827976,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,658530400441951744,Praesepe,multi,multi,18.4645,0.5054017631401782,PC,0.05,130.61678521805612,17.24674971619968,-36.587221467678276,-11.200272170169647,16.8229238006118,2.7531489411313976,0.022329719339300558,-1.651116735511592,182.95166542477028,Edenhofer,Edenhofer,718,2.8561999999999994,0
17935,17935,658594167819428864,Praesepe,L+23,Long2023,2.36,0.3862829793428588,PC,0.05,130.70795520314482,17.64130400219513,-35.92673105295789,-10.88695014958083,19.20686551411192,3.046222994332348,0.13271877898298226,-0.8770676224884607,196.5229229248968,both,Edenhofer,718,2.8561999999999994,0
multi,multi,658618155212680832,Praesepe,multi,multi,1.4198499999999998,0.226937163888041,PC,0.05,130.81096717615947,17.70835635454844,-38.096832819793,-11.031364376827302,17.63659488827973,3.073957196780138,0.03368117459385723,-1.472612771366698,169.89439259579234,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,659257551288578304,Praesepe,multi,multi,1.213,0.401584018257677,PC,0.05,129.66292128570487,17.496778788721393,-35.059382602141866,-11.273379784476248,18.09365329355269,3.246461296244945,0.054046755146155465,-1.267230375057975,198.66221763255822,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,659321499058103424,Praesepe,multi,multi,7.2541,0.6114189819270116,PC,0.05,129.34496339085712,17.687519494084764,-35.034998168369526,-11.526955800537047,16.971420940605267,2.9506198201140372,0.02617821970921291,-1.5820598916567203,187.81090019060912,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,659331875699052544,Praesepe,multi,multi,2.0079999999999996,0.4508832829715816,PC,0.05,129.66628597808403,17.9058168077206,-34.025052586590746,-11.666555935113049,17.874160230375196,3.0003535650759905,0.08900481254366888,-1.0505865101567404,194.8609196376156,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,659388947224025856,Praesepe,multi,multi,16.595,0.6412619282518321,PC,0.05,130.0921845274542,18.123483985475342,-35.12313924378809,-11.675427090706117,14.661667347171122,2.0110661189881784,0.014685575270104709,-1.8331090364248952,182.60615839073782,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,659663923917332992,Praesepe,multi,multi,0.4867,0.2861062864844989,PC,0.05,129.40320839503423,18.611240799508213,-36.03864888070992,-11.567415942073433,18.567465273764473,3.4835407046447755,0.09760535872256071,-1.0105263380735605,210.6408313566726,both,Edenhofer,718,2.8561999999999994,0
multi,multi,659684264879024128,Praesepe,multi,multi,1.6184666666666665,0.67329888635683,PC,0.05,129.91680627942637,18.84696217212534,-34.42171214114235,-11.592030603587979,18.151583881155762,3.1547523461563105,0.07871388061196902,-1.1039486762606103,184.82356615968973,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,659689865516277632,Praesepe,multi,multi,0.4713333333333333,0.9596572064359488,PC,0.05,129.5335450198762,18.74158789910775,-35.61457356695581,-12.283079376025984,17.867746124201062,3.156942295811202,0.07004898568273553,-1.154598148966075,180.46771110258658,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,659703957305493632,Praesepe,multi,multi,29.458750000000002,0.9630224393778072,PC,0.05,129.56882481756284,18.991251981745528,-36.31337354158978,-12.727411466786513,16.14314513089948,2.5437861014720986,0.01838396866834371,-1.7355607288199018,182.60217649514846,both,Edenhofer,718,2.8561999999999994,0
17960,17960,659721510835420544,Praesepe,L+23,Long2023,0.511,0.3421998308306879,PC,0.05,129.0878011712828,18.841006010037383,-33.02275231680325,-12.07643529019263,18.294496738450583,3.077743484131926,0.08109628129805016,-1.0909990600769401,198.65321794948193,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,659744295638254336,Praesepe,multi,multi,23.8243,0.8136998035015578,PC,0.05,129.36256645258868,18.97661800332726,-35.776313836446924,-12.274444023489915,16.056398987229272,2.551413293061711,0.017836637586361642,-1.748687011805189,178.03124575895274,Edenhofer,Edenhofer,718,2.8561999999999994,0
28309,28309,659756940021953920,Praesepe,L+23,Long2023,0.36,1,source,0.05,129.4131488479807,19.169994521053642,-45.6366949711652,-14.015090070301756,18.716380202550265,3.393825839611227,0.15905355131589038,-0.7984566296080087,166.2328466477686,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,659920144486898944,Praesepe,multi,multi,1.1351499999999999,1,source,0.05,132.8911413651782,17.706696672386062,-38.22635076713535,-11.315947589266681,18.23494717985588,3.14164224725029,0.06477710255303012,-1.188578481663489,181.8446050301538,Edenhofer,Edenhofer,718,2.8561999999999994,0
27686,27686,660069235683735680,Praesepe,L+23,Long2023,1.753,0.165448035508418,PC,0.05,131.60948176620423,17.84563622868317,-40.492090619358066,-12.960702361796873,17.565669043019074,3.0315683852558633,0.032446730647381114,-1.4888290564393423,166.3056881377567,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,660098888137931008,Praesepe,multi,multi,1.182,0.4890803275052535,PC,0.05,131.73164423307188,18.03354088940529,-36.784004432228556,-11.894800602388209,19.13758598347964,3.2500227917326883,0.10940980550055401,-0.9609437540176595,176.0612597930447,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,660948123431659648,Praesepe,multi,multi,5.778666666666667,0.6788933893169053,PC,0.05,131.31204304528464,18.761043274907294,-36.15483393568731,-11.31422718875735,17.279948782773893,2.9028911518195404,0.028365667202450626,-1.5472069967305226,182.66401157361034,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,660953998946909952,Praesepe,multi,multi,2.1335666666666664,0.6783362075788497,PC,0.05,131.33800131941237,18.884227463336735,-36.65495013108888,-11.876409090182591,17.486320584608986,3.0210199126026764,0.038650416753837756,-1.4128458188758957,189.5906240810544,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,660995230632845184,Praesepe,multi,multi,2.4247,0.8440277188252642,PC,0.05,130.37777345557436,18.871812708013973,-36.28123198358715,-12.12879766452881,12.510900448841108,1.2325936370993376,0.017534976709899203,-1.756094806615611,182.52886484950014,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,660996020906770560,Praesepe,multi,multi,13.313,0.8013823337664859,PC,0.05,130.16450645666467,18.818223984585327,-35.825496894243805,-11.801706469035242,13.636474944595752,1.5936885088948616,0.014309486998815162,-1.8443759356027225,183.41657518806375,Edenhofer,Edenhofer,718,2.8561999999999994,0
multi,multi,660996330144479616,Praesepe,multi,multi,2.8909333333333334,0.9487351894384048,PC,0.05,130.24335534844465,18.84613368294131,-35.66964015915401,-12.62158106259627,16.976664621106526,2.8760565519860535,0.03168749744680832,-1.4991120583154756,182.66864521484266,both,Edenhofer,718,2.8561999999999994,0
