moca_oid,GaiaDR3_ID,twomass_id,moca_aid,moca_mtid,designation,ra,dec,spectral_type,banyan_prob,gmag,rmag,bmag,parallax_mas,prot_days,age_string_myr,age_myr,age_myr_unc,age_myr_unc_pos,age_myr_unc_neg,phot_g_mean_mag,bp_rp,ruwe,parallax,ebpminrp_gspphot,bprp0,flag_high_ruwe
3442545,5614826414107654528,07453925-2342337,HURE4573,CM,Gaia DR3 5614826414107654528,116.413579,-23.709368,(M0.9),71.8497,18.07802,17.04415,19.20539,1.008270930120245,1.7462872036896342,"131 (-50,+57)",131.0,53.0,57.0,50.0,18.078022,2.1614246,1.0114658,1.008270930120245,0.2157,1.9457246,False
3913906,5993140980511172480,16250654-4037456,NGC6124,CM,Gaia DR3 5993140980511172480,246.277271,-40.629356,(M3.1),71.8448,18.46292,17.2786,19.90592,1.5393717707094772,2.9643933856241995,199.5,199.5,,,,18.462889,2.6277676,0.98482645,1.5393717707094772,0.7174,1.9103675,False
90937,4043562141255144320,17541677-3212078,NGC6475,HM,Gaia DR2 4043562141255144320,268.569886,-32.202179,(M3.0),71.4079,16.665,15.487,17.817,3.2157199382781982,2.5258901119232178,255 ± 20,255.0,20.0,20.0,20.0,16.893341,2.4711332,1.1085721,3.2157210076908127,0.421,2.0501332,False
2561625,2926178536075592704,06491258-2105419,NGC2287,CM,Gaia DR3 2926178536075592704,102.3024595,-21.0950432,(M2.4),71.4078,18.98444,17.84765,20.32999,1.341773669474051,1.1997459881730057,177.8,177.8,,,,18.984442,2.4828033,1.0076395,1.341773669474051,0.2777,2.2051034,False
1548,68268165869533568,03425655+2413457,PLE,HM,Cl* Melotte 22 HCG 92,55.7357863,24.2291677,(M5.7),71.0245,17.022,15.738,18.868,7.535920143127441,0.3657,127.4 +6.3/-10,127.4,8.15,6.3,10.0,17.094841,3.1783934,1.0597413,7.53592059810258,0.4605,2.7178934,False
15972,6250495528262288512,16090458-1616328,USCO,CM,2MASS J16090458-1616328,242.2690334,-16.2758798,(M6.0),70.3893,14.705,13.449,16.447,7.174290180206299,0.3286,10,10.0,3.0,3.0,3.0,15.025681,3.2079096,1.1288735,7.174294458828035,0.6565,2.5514097,False
2086,66740497542906368,03473213+2424185,PLE,HM,2MASS J03473213+2424185,56.8839617,24.4049497,(M6.2),69.8914,16.965,15.701,18.663,7.580220222473144,0.3972,127.4 +6.3/-10,127.4,8.15,6.3,10.0,17.043259,3.0123444,1.060084,7.580216981202935,0.4686,2.5437443,False
121482,5290834701435001088,07584046-6029432,NGC2516,HM,Gaia DR2 5290834701435001088,119.6685155,-60.4953122,(M5.5),69.8139,17.453,16.359,18.744,2.3782999515533447,0.622,195 ± 25,195.0,25.0,25.0,25.0,17.674376,2.5112782,1.0599983,2.3783025180815502,0.3266,2.184678,False
2880984,4065974143897862528,,NGC6530,CM,Gaia DR3 4065974143897862528,270.9556197809909,-24.400378021778312,(M2.4),69.4326,18.58943,17.45635,20.24366,0.7954347760685667,6.01133,5.5 ± 0.6,5.5,0.6,0.6,0.6,18.589378,2.7932377,0.9231749,0.7954347760685667,,,False
1371,68233531252642432,03402695+2414144,PLE,HM,Cl* Melotte 22 DH 140,55.1124059,24.2371442,(M5.9),69.2384,16.411,15.168,18.125,7.4481201171875,0.8235,127.4 +6.3/-10,127.4,8.15,6.3,10.0,16.483887,3.0038986,0.97000706,7.448122361236067,0.3969,2.6069987,False
5881,661185789743653888,08402921+1857096,CPRA,HM,2MASS J08402921+1857096,130.121616,18.9526071,(M0.8),69.0408,14.149,13.118,15.211,5.521580219268799,5.5034,617.0,617.0,25.0,40.0,10.0,14.169747,2.1044512,1.7680473,5.521581514928421,0.2664,1.8380512,True
2716797,3051549146839512064,07031336-0825374,NGC2323,CM,Gaia DR3 3051549146839512064,105.805689,-8.427082,(M1.0),68.9933,18.97575,17.93489,20.16481,0.9570709907127984,3.671,144.5,144.5,,,,18.975737,2.22851,1.0768626,0.9570709907127984,0.0071,2.2214098,False
2716038,3050056426662804224,,NGC2323,CM,Gaia DR3 3050056426662804224,105.59307435553012,-8.580261528436447,(M2.5),68.2133,19.68214,18.54483,20.86771,0.9601806241258682,7.642,144.5,144.5,,,,19.682135,2.3250313,1.0006502,0.9601806241258682,,,False
62928,2927176106659365120,06431165-2025375,THEIA308,CM,Gaia DR2 2927176106659365120,100.7985239,-20.4271193,(M5.5),68.201,16.258,15.078,17.726,4.39484977722168,2.5193700790405273,173.8,173.8,44.0,44.0,44.0,16.30849,2.6797247,1.0491632,4.39484800466297,0.3497,2.3300247,False
163324,63693785181958912,03495179+2118264,PLE,HM,Gaia DR2 63693785181958912,57.465911,21.3071744,(M2.2),67.9756,14.366,13.245,15.66,7.215799808502197,0.4722,127.4 +6.3/-10,127.4,8.15,6.3,10.0,14.509014,2.4989653,1.211051,7.215799510913274,0.3586,2.1403654,True
104725,441937295652064896,03332398+5007466,APER,HM,Gaia DR2 441937295652064896,53.3500676,50.1295324,(M0.8),67.7611,14.563,13.533,15.666,5.5683698654174805,6.233,79 +1.5/-2.3,79.0,1.9,1.5,2.3,14.762328,2.2441816,1.0308254,5.568367834020551,,,False
2717774,3052325195894738048,07023416-0807258,NGC2323,CM,Gaia DR3 3052325195894738048,105.642342,-8.123856,(M2.9),67.562,18.84044,17.67351,20.22228,1.0297331224434814,4.185,144.5,144.5,,,,18.840422,2.5502014,0.94163495,1.0297331224434814,0.2495,2.3007014,False
108826,456459954471536768,02094164+5510482,CSTOC2,CM,Gaia DR2 456459954471536768,32.4236264,55.180008,(M0.0),67.3431,15.744,14.754,16.744,2.173520088195801,7.611209869384766,398.1,398.1,79.6,79.6,79.6,15.944526,2.1001616,1.0230812,2.173521733230394,0.3303,1.7698616,False
25704,6245253606576210944,16240893-1905448,GRSCOS13,HM,EPIC 205161643,246.0371829,-19.0958561,(M2.5),66.8736,14.019,12.875,15.378,8.328909873962402,4.371,25.9,25.9,1.5,1.5,1.5,14.165929,2.5902205,1.1160463,8.32891333555302,0.3905,2.1997204,False
2716799,3051549181199726208,07030900-0825170,NGC2323,CM,Gaia DR3 3051549181199726208,105.787533,-8.4214,(M2.0),66.6517,19.32749,18.22079,20.48257,1.0319176377579369,1.57,144.5,144.5,,,,19.327656,2.2609482,1.0571401,1.0319176377579367,,,False
3945023,604903438783071616,08515426+1142408,NGC2682,CM,Gaia DR3 604903438783071616,132.9761424,11.7113443,(M1.9),65.727,19.42783,18.32702,20.87394,1.8920641482105411,39.6,~4000,4168.7,,,,19.427835,2.5465908,1.0118319,1.8920641482105411,,,False
134913,5438155653099106688,09451731-3455191,TURN5,CM,Gaia DR2 5438155653099106688,146.3221893,-34.9219873,(M5.5),65.5703,16.585,15.497,17.755,2.545399904251098,0.7229269742965698,331.1,331.1,66.2,66.2,66.2,16.685514,2.3138227,1.1392725,2.5453958775824104,0.3086,2.0052228,False
25445,6051807317492719872,16223039-2235043,ROPH,CM,EPIC 204374716,245.626613978898,-22.5846476760031,(M4.2),65.4317,15.059,13.795,16.866,6.962080001831055,2.043,< 2,2.0,,,,15.545715,3.3913555,1.0275038,6.962082917202085,1.0946,2.2967556,False
4172109,4519924626271286912,19072885+2156563,PRIS378,HM,Gaia DR3 4519924626271286912,286.8702796,21.9491172,(M3.6),65.1705,18.93848,17.71499,20.47061,1.4399412855379428,1.7492221305490243,1-10,3.16228,4.5,6.83772,2.16228,18.938448,2.756422,1.0341748,1.4399412855379428,0.7643,1.992122,False
2830400,3409885419466777856,04454348+1855319,NGC1647,CM,Gaia DR3 3409885419466777856,71.4311872,18.9255428,(M0.2),64.3172,16.23251,15.23205,17.25733,1.7018011622124003,0.7410155054352152,389.0,389.0,,,,16.232477,2.02534,1.0863119,1.7018011622124005,1.1384,0.8869401,False
24202,6235263130392763392,15564227-2646467,USCO,CM,2MASS J15564227-2646467,239.1761003,-26.7797798,(M7.6),64.1728,18.166,16.664,20.916,6.24783992767334,1.342,10,10.0,3.0,3.0,3.0,18.165998,4.253315,1.0481243,6.247840288081468,0.5235,3.729815,False
2553886,271475708732609280,04154820+5101430,NGC1545,CM,Gaia DR3 271475708732609280,63.9507883,51.0286344,(M0.8),64.1264,17.75533,16.72678,18.86873,1.2158115995876777,2.3400601629303797,120.2,120.2,,,,17.755335,2.1422138,0.98368764,1.2158115995876777,0.5596,1.5826138,False
58871,248994582892625920,03351885+4756050,APER,HM,Gaia DR2 248994582892625920,53.8287067,47.9346404,(M5.7),63.635,15.302,14.158,16.664,5.691219806671143,2.568,79 +1.5/-2.3,79.0,1.9,1.5,2.3,15.474178,2.6093779,1.0583985,5.691220031885536,0.3952,2.2141778,False
3523925,5835119139300264832,16190499-5759235,NGC6087,CM,Gaia DR3 5835119139300264832,244.770795,-57.989887,(M1.6),63.2487,18.80484,17.72534,20.0685,0.9576445755142604,0.318310151689448,102.3,102.3,,,,18.804838,2.3425407,1.0333523,0.9576445755142603,0.2884,2.0541408,False
14435,6049821977446383616,16093035-2443379,USCO,HM,2MASS J16093035-2443379,242.3764937,-24.7272856,(M6.0),62.2295,13.532,12.332,14.683,6.015610218048096,2.4318,10,10.0,3.0,3.0,3.0,13.775115,2.5042887,4.940273,6.015611852774673,,,True
15899,6246927372513024128,15570085-2024596,GRSCOS13,HM,2MASS J15570085-2024596,239.2534977,-20.4166395,(M0.1),61.6845,12.08,11.087,13.092,8.463600158691406,0.35,25.9,25.9,1.5,1.5,1.5,12.405285,2.1820774,5.441809,8.463595647518618,1.3115,0.87057745,True
25172,6050242300128148736,16195186-2323408,ROPH,HM,EPIC 204168477,244.9660704,-23.3947347,(M6.5),61.0976,15.195,13.848,17.33,7.410950183868408,0.7376,< 2,2.0,,,,15.483246,3.6844149,1.1250612,7.410954935415981,,,False
2115810,189745096727073024,05425408+3741462,STOC10,CM,Gaia DR3 189745096727073024,85.7253489,37.6961688,(M1.1),61.0419,16.08665,15.03944,17.20489,2.7363797373215992,1.0633153373726616,83.2,83.2,16.6,16.6,16.6,16.086658,2.1656418,1.4713758,2.7363797373215992,,,True
48586,2132813727643857408,19084430+4936027,THEIA1275,CM,Gaia DR2 2132813727643857408,287.1847081,49.6009434,(M6.0),60.1802,15.513,14.39,16.807,6.203859806060791,41.234,794.3,794.3,256.1,256.1,256.1,15.543174,2.4344368,1.024489,6.203861228345259,0.2839,2.1505368,False
3945678,604974597801096064,08502213+1201273,NGC2682,CM,Gaia DR3 604974597801096064,132.592244,12.0242199,(M1.8),59.4096,19.20905,18.11578,20.48413,0.7690606478313098,55.1,~4000,4168.7,,,,19.209042,2.36726,1.0747069,0.7690606478313098,,,False
2561628,2926181147414553216,06505331-2116189,NGC2287,CM,Gaia DR3 2926181147414553216,102.7221099,-21.2719818,(M0.3),59.2275,17.79721,16.79335,18.74583,1.2846980997904185,5.89450021014272,177.8,177.8,,,,17.79722,1.9525146,0.95016146,1.2846980997904185,0.3473,1.6052146,False
2067,65005846150835200,03472676+2338027,PLE,HM,V864 Tau,56.8615515,23.63396,(M6.0),58.4267,16.243,14.963,18.03,7.203189849853516,0.4291,127.4 +6.3/-10,127.4,8.15,6.3,10.0,16.335794,3.1281033,1.2707179,7.203188984556041,0.5919,2.5362034,True
1908,66788253282520192,03462135+2433525,PLE,HM,Cl* Melotte 22 DH 439,56.5890641,24.5643976,(M6.0),58.105,17.102,15.814,19.029,7.178589820861816,0.4397,127.4 +6.3/-10,127.4,8.15,6.3,10.0,17.185026,3.2691002,1.0056987,7.178588553994465,0.5196,2.7495003,False
2716043,3050057178280006912,07021651-0831407,NGC2323,CM,Gaia DR3 3050057178280006912,105.568818,-8.5280376,(M2.9),57.7838,18.80479,17.63378,20.08437,0.9402219114145134,1.233,144.5,144.5,,,,18.804798,2.4514866,1.0094845,0.9402219114145134,0.331,2.1204865,False
408808,4040338819836330752,17565712-3626043,NGC6475,CM,Gaia eDR3 4040338819836330752,269.238022,-36.434532,(M5.5),56.8988,17.713,16.348,19.006,3.763520002365112,1.1620399951934814,255 ± 20,255.0,20.0,20.0,20.0,17.811262,2.7264652,1.0523951,3.763521534983038,,,False
2544557,235116444044408832,03241442+3841038,NGC1342,CM,Gaia DR3 235116444044408832,51.060088,38.684395,(M1.6),56.5709,18.26744,17.18962,19.44465,1.579719279740714,0.7443148641663279,851.1,851.1,,,,18.26744,2.2551212,1.0294211,1.579719279740714,0.3866,1.8685212,False
2561572,2926054703577831168,06481550-2138078,NGC2287,CM,Gaia DR3 2926054703577831168,102.0644733,-21.6355546,(M2.4),56.4409,18.97966,17.846,20.3607,1.4700310053799108,2.0191778404532106,177.8,177.8,,,,18.979647,2.514885,0.9310948,1.4700310053799108,0.2631,2.251785,False
240593,2510421960904175872,01431265+0117567,HSC1448,CM,Gaia eDR3 2510421960904175872,25.8027667,1.2990401,(M2.6),55.8044,15.092,13.944,16.454,8.581879615783691,1.403309941291809,"210 (-100,+240)",210.0,170.0,240.0,100.0,15.109162,2.5211658,1.1021601,8.581875442907128,0.3044,2.2167659,False
62643,2922904710141045888,06350539-2623163,THEIA1097,CM,Gaia DR2 2922904710141045888,98.772465,-26.3878002,(M5.6),55.4403,17.403,16.222,18.846,3.1564300060272217,0.7595670223236084,691.8,691.8,159.3,159.3,159.3,17.428036,2.6392326,0.9832546,3.1564334992424,0.3621,2.2771325,False
60000,267917555961208960,05203942+5640126,OCSN49,CM,Gaia DR2 267917555961208960,80.1642524,56.6701255,(M1.1),55.374,14.758,13.709,15.906,4.759799957275391,1.0854599475860596,"470 (-190,+400)",470.0,300.0,400.0,190.0,14.979087,2.3206387,1.0137085,4.7598017847685705,,,False
2226608,2022327682524107520,19200001+2301578,PRIS378,HM,Gaia DR3 2022327682524107520,290.000074,23.032745,(M7.7),54.8932,19.66685,18.14737,20.60993,2.078939419411023,5.852324679086891,1-10,3.16228,4.5,6.83772,2.16228,19.666824,2.463871,1.2981123,2.078939419411023,,,True
24825,6246930842846610944,15570851-2022178,GRSCOS13,BF,UCAC4 349-076587,239.2854174,-20.3717269,(M6.0),54.701,15.431,14.137,17.315,7.9835100173950195,1.447,25.9,25.9,1.5,1.5,1.5,15.721229,3.3727875,1.1118842,7.9835079231305315,0.7583,2.6144874,False
5974,658423610374223872,08410835+1652421,CPRA,HM,2MASS J08410835+1652421,130.2846795,16.8782974,(M1.4),54.1886,16.538,15.472,17.709,4.551179885864258,26.34,617.0,617.0,25.0,40.0,10.0,16.567083,2.2541037,0.98645735,4.551184341538959,,,False
2561602,2926108132970210688,06503372-2124570,NGC2287,CM,Gaia DR3 2926108132970210688,102.6404819,-21.4158858,(M0.8),54.0891,18.28574,17.25344,19.45492,1.2257917846408672,3.833594106920825,177.8,177.8,,,,18.28573,2.201643,0.99380153,1.2257917846408672,0.3297,1.871943,False
2033,66797156751286912,03471643+2444503,PLE,HM,2MASS J03471643+2444503,56.818592,24.747148,(M6.0),53.861,16.754,15.372,18.656,7.321340084075928,0.2628,127.4 +6.3/-10,127.4,8.15,6.3,10.0,16.827679,3.3351498,1.5107259,7.321338755753923,,,True
2137,66767843597097856,03475936+2435373,PLE,HM,V1281 Tau,56.9974525,24.5935188,(M5.8),53.3449,17.701,16.395,19.659,7.360469818115234,0.84,127.4 +6.3/-10,127.4,8.15,6.3,10.0,17.77927,3.3148994,1.0213176,7.360473013880846,0.4188,2.8960996,False
3944310,604736136920843648,08531057+1141062,NGC2682,CM,Gaia DR3 604736136920843648,133.2940613,11.6849912,(M3.1),53.1126,19.50667,18.3223,20.67647,1.072387324677634,46.5,~4000,4168.7,,,,19.506706,2.3551369,0.98902464,1.0723873246776339,,,False
1583,64843805623922688,03432515+2253445,PLE,HM,Cl* Melotte 22 DH 263,55.8548932,22.895508,(M6.0),52.9731,16.843,15.579,18.625,7.526400089263916,1.2523,127.4 +6.3/-10,127.4,8.15,6.3,10.0,16.934334,3.1049414,0.97739536,7.5264024127197535,0.5033,2.6016414,False
2855239,395155103118196224,00141854+5221267,THEIA232,CM,Gaia DR3 395155103118196224,3.5773923,52.357422,(M0.3),52.7327,15.60858,14.60642,16.64205,3.0117619669054427,3.973874127178829,67.6,67.6,15.6,15.6,15.6,15.74637,2.111473,1.048071,3.0117619669054427,,,False
1741,65298483745290368,03445409+2426469,PLE,HM,Cl* Melotte 22 HHJ 183,56.2254682,24.4461786,(M4.1),52.441,16.616,15.359,18.235,7.687679767608643,0.63225,127.4 +6.3/-10,127.4,8.15,6.3,10.0,16.687817,2.9233704,1.0488245,7.6876803281520365,0.3764,2.5469704,False
63660,2940967796401559424,06123410-2104256,THEIA301,CM,Gaia DR2 2940967796401559424,93.1420978,-21.0738878,(M3.0),52.1577,15.477,14.3,16.916,7.252260208129883,1.0125099420547483,195.0,195.0,71.8,71.8,71.8,15.480953,2.6179342,1.0041727,7.252259315661447,0.3121,2.3058343,False
58852,248889442093277696,03334714+4735310,APER,HM,Gaia DR2 248889442093277696,53.4465766,47.591851,(M0.9),51.6761,14.366,13.332,15.461,6.036139965057373,0.325558990240097,79 +1.5/-2.3,79.0,1.9,1.5,2.3,14.545278,2.228427,1.0171759,6.036141034451739,0.3131,1.915327,False
1533,65037731987586304,03424436+2306164,PLE,HM,Cl* Melotte 22 DH 240,55.6849023,23.1043413,(M6.0),51.6679,16.974,15.689,18.875,7.645949840545654,0.4288,127.4 +6.3/-10,127.4,8.15,6.3,10.0,17.058886,3.2424612,1.0118152,7.645945267923222,0.4841,2.758361,False
2561551,2925994745833999872,06492803-2156099,NGC2287,CM,Gaia DR3 2925994745833999872,102.3667652,-21.9360597,(M2.8),51.5515,19.25301,18.08922,20.66322,1.3568845102689917,1.4118645039106892,177.8,177.8,,,,19.25301,2.5741405,1.0047172,1.3568845102689917,,,False
188342,3023002839981931392,05522408-0402318,GRORI,CM,Gaia DR2 3023002839981931392,88.1003609,-4.0421476,(M0.7),51.5088,15.871,14.845,16.938,3.32955002784729,3.303040027618408,11-18,14.0,4.0,4.0,4.0,15.946642,2.1347332,0.984161,3.329552312047078,0.278,1.8567332,False
17503,5239420266432581632,10534838-6545294,IC2602,HM,Gaia DR2 5239420266432581632,163.45136156293708,-65.75812788236478,(M6.0),51.4994,15.576,14.348,17.195,6.213329792022705,2.54,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,15.629286,2.8810577,1.0283341,6.213327025029737,0.4348,2.4462578,False
206606,4355794104612754816,16274016-0436028,HSC190,CM,Gaia DR2 4355794104612754816,246.9172154,-4.6009456,(M6.0),51.2172,15.55,14.324,17.173,9.290900230407717,0.5451629757881165,"105 (-51,+200)",105.0,120.0,200.0,51.0,15.718386,2.9556274,1.5271044,9.290898438710725,0.482,2.4736276,True
3914280,5993862745495092864,16190860-4027154,NGC6124,CM,Gaia DR3 5993862745495092864,244.7857479,-40.4542912,(M5.8),49.804,17.95695,16.84115,19.28791,1.542167606654093,0.3964123067899415,199.5,199.5,,,,17.956947,2.4467869,1.0708388,1.542167606654093,0.7389,1.7078869,False
2716925,3051561104034700672,,NGC2323,CM,Gaia DR3 3051561104034700672,105.80900337485431,-8.380036311433765,(M2.4),49.604,19.95083,18.81713,21.20923,0.9881384122096052,4.591,144.5,144.5,,,,19.950743,2.391405,1.0773213,0.9881384122096053,,,False
2881314,4066023617622726272,18040062-2416374,NGC6530,CM,Gaia DR3 4066023617622726272,271.002588,-24.277065,(M1.1),49.4977,17.92129,16.8767,19.06268,0.6123527142219397,6.9637,5.5 ± 0.6,5.5,0.6,0.6,0.6,17.921305,2.1876087,1.0282158,0.6123527142219397,0.1645,2.0231087,False
1586,64836349560719232,03432643+2242427,PLE,HM,V846 Tau,55.8602412,22.7116898,(M6.0),48.9402,15.956,14.769,17.477,6.610960006713867,0.777,127.4 +6.3/-10,127.4,8.15,6.3,10.0,16.080769,2.7845402,1.113003,6.610957727992528,0.4201,2.3644402,False
4604,5207595074138996608,06085193-8133056,CAR,CM,WISEA J060851.95-813304.9,92.217011,-81.5512826,(M6.0),48.7606,14.286,13.02,16.063,16.958599090576172,0.5502,33.7 (+2.0/-1.9),33.7,2.0,2.0,1.9,14.292448,3.0468454,1.2921269,16.958556767241035,,,True
363627,6044386816601206784,16295800-2729248,USCO,CM,UCAC4 313-089847,247.491645,-27.4903116,(M2.8),48.2705,15.332,14.167,16.531,5.456850051879883,15.7906,10,10.0,3.0,3.0,3.0,15.582383,2.518835,0.9703461,5.456847008848638,,,False
149387,5748841870618154880,08370209-0944125,THEIA600,CM,Gaia DR2 5748841870618154880,129.258667,-9.7368179,(M1.2),47.3819,15.145,14.093,16.261,3.787980079650879,0.447623997926712,269.2,269.2,62.0,62.0,62.0,15.192378,2.1948633,1.0182174,3.787975667988904,0.2347,1.9601634,False
281350,66705274514309632,03530512+2504157,PLE,HM,Cl* Melotte 22 BPL 278,58.2714162,25.0709284,(M6.5),46.6985,18.091,16.729,20.168,5.234610080718994,0.4744,127.4 +6.3/-10,127.4,8.15,6.3,10.0,18.245592,3.5469398,1.0018758,5.234609695939863,0.5561,2.99084,False
2019657,4407947411455235456,16145497-0035263,HSC190,CM,Gaia DR3 4407947411455235456,243.7290234,-0.590753,(M6.0),46.5276,16.85513,15.54346,18.79517,9.272619273227518,0.6033360063379477,"105 (-51,+200)",105.0,120.0,200.0,51.0,16.855139,3.2518206,0.98511916,9.272619273227518,0.493,2.7588205,False
240739,2536892325386814464,00522758+0005534,HSC749,CM,Gaia eDR3 2536892325386814464,13.1149641,0.09812,(M5.7),45.7637,14.99,13.853,16.315,8.133649826049805,2.568470001220703,"230 (-140,+230)",230.0,180.0,230.0,140.0,15.0004225,2.4677782,1.0515769,8.133647689010646,0.3033,2.1644783,False
165583,6726146904158581760,18222117-4122250,CALES9,CM,Gaia DR2 6726146904158581760,275.5882962,-41.3735783,(M0.5),45.1367,14.801,13.785,15.816,4.637969970703125,5.5637102127075195,281.8,281.8,56.0,56.0,56.0,14.8588085,2.06322,1.6153189,4.637965040274232,,,True
157636,5925168179560886656,17270276-5140052,THEIA219,CM,Gaia DR2 5925168179560886656,261.7615188,-51.6681544,(M0.7),45.0449,16.155,15.131,17.263,3.321690082550049,2.1796300411224365,218.8,218.8,45.3,45.3,45.3,16.38503,2.2596102,0.97077537,3.3216926959031925,0.3547,1.9049102,False
16270,6051432006070978048,16323253-2234213,ROPH,HM,2MASS J16323253-2234213,248.1355525,-22.5726999,(M3.0),44.2474,13.731,12.551,15.235,7.421529769897461,4.4576,< 2,2.0,,,,14.0290985,2.869545,1.1847528,7.421525050027122,0.67,2.199545,False
285832,4043739235705002880,18011680-3148062,NGC6475,HM,Gaia DR2 4043739235705002880,270.320029,-31.801741,(M6.1),44.2018,17.241,15.834,18.38,3.954859972000122,2.501260042190552,255 ± 20,255.0,20.0,20.0,20.0,17.241016,2.5463533,1.353409,3.9548628170121676,,,True
15424,5163982601824761856,03404953-1016298,COL,CM,2MASS J03404953-1016298,55.2068326,-10.2751819,(M5.9),43.6792,14.068,12.76,15.987,26.03030014038086,0.3656,33.7 (+2.0/-1.9),33.7,2.0,2.0,1.9,14.067503,3.2266827,1.4443927,26.030317399497193,0.0003,3.2263827,True
2716989,3051562787655640576,07021587-0825414,NGC2323,CM,Gaia DR3 3051562787655640576,105.566149,-8.428176,(M2.0),42.1853,19.37019,18.26647,20.82972,0.93309764560461,1.14,144.5,144.5,,,,19.370153,2.5646076,1.1350129,0.93309764560461,,,False
2881785,4066117801982146176,18042521-2413341,NGC6530,CM,Gaia DR3 4066117801982146176,271.1052432,-24.2263538,(M1.4),41.4078,16.35969,15.2972,17.28381,0.6844180171447551,1.27958,5.5 ± 0.6,5.5,0.6,0.6,0.6,16.359694,1.9866943,1.030313,0.6844180171447551,1.1832,0.80349433,False
425326,4468820150444562432,17533423+0158174,COL350,CM,Gaia eDR3 4468820150444562432,268.3926107,1.9714675,(M2.9),41.0783,18.726,17.554,20.405,2.35794997215271,3.4126501083374023,616.6,616.6,123.3,123.3,123.3,19.142021,3.1081848,0.9981664,2.3579474645879244,,,False
1934,64950488315122560,03463101+2301348,PLE,HM,Cl* Melotte 22 DH 453,56.6293092,23.0261556,(M6.1),40.5146,17.862,16.541,19.763,6.911630153656006,0.7278,127.4 +6.3/-10,127.4,8.15,6.3,10.0,17.966248,3.292715,0.87160563,6.911630589111497,0.4182,2.874515,False
1730,65275020341243520,03444783+2412527,PLE,HM,NU Tau,56.199413,24.2144583,(M4.0),40.4103,16.376,15.125,18.091,7.22613000869751,0.81361,127.4 +6.3/-10,127.4,8.15,6.3,10.0,16.460293,3.0200386,1.0059536,7.226131411222815,,,False
2238,64917094946846848,03490591+2306222,PLE,HM,V549 Tau,57.2747367,23.1059406,(M5.6),39.6261,15.976,14.759,17.534,7.430480003356934,1.1187,127.4 +6.3/-10,127.4,8.15,6.3,10.0,16.074583,2.8367338,1.1603554,7.430479853340606,0.4402,2.3965337,False
186638,2985762209351051520,05271064-1251131,GRORI,CM,Gaia DR2 2985762209351051520,81.79435,-12.8536656,(M1.8),38.646,15.533,14.444,16.562,3.193259954452514,3.460829973220825,11-18,14.0,4.0,4.0,4.0,15.578144,2.1426306,3.5873425,3.1932598802772336,1.4156,0.72703063,True
2716014,3050044435120269056,,NGC2323,CM,Gaia DR3 3050044435120269056,105.58257261886564,-8.623388280975718,(M2.9),38.5058,20.09786,18.92861,21.33648,1.0018717498182832,2.132,144.5,144.5,,,,20.098026,2.411312,1.0525241,1.0018717498182832,,,False
2881792,4066118347409045632,18040253-2413374,NGC6530,CM,Gaia DR3 4066118347409045632,271.010572,-24.227076,(M2.1),38.341,18.39693,17.28146,19.8858,0.7374831620917602,7.58269,5.5 ± 0.6,5.5,0.6,0.6,0.6,18.396944,2.6040382,1.0111574,0.7374831620917602,0.3708,2.2332382,False
2077,65019963707009024,03472958+2352496,PLE,HM,Cl* Melotte 22 PPL 8,56.873365,23.8802633,(M6.6),37.0101,18.592,17.228,20.532,7.581639766693115,0.2768,127.4 +6.3/-10,127.4,8.15,6.3,10.0,18.670362,3.35746,1.046665,7.581643669811054,,,False
2070212,1807057741206807680,20080666+1525176,HSC452,CM,Gaia DR3 1807057741206807680,302.0277722,15.4215304,(M1.0),36.8686,15.90226,14.86177,16.99966,4.015816662244169,0.4292090535562205,"117 (-52,+110)",117.0,80.0,110.0,52.0,15.902255,2.1378756,1.0306673,4.015816662244169,0.3019,1.8359755,False
1605,65062917675789184,03433656+2312343,PLE,HM,MN Tau,55.9024457,23.2093315,(M5.9),36.8308,16.338,15.061,18.089,8.026309967041016,0.31404,127.4 +6.3/-10,127.4,8.15,6.3,10.0,16.419624,3.081997,0.9302586,8.026309032888227,0.4567,2.6252968,False
2407826,2189464483723442176,21133118+5658337,THEIA3067,CM,Gaia DR3 2189464483723442176,318.37994,56.97604,(M3.4),36.1839,17.87808,16.67286,19.31483,0.9653371249415912,1.32873,"13.0 (-5.0,+7.0)",13.0,6.0,7.0,5.0,17.87807,2.641203,1.0322298,0.9653371249415911,0.6822,1.959003,False
29071,155883677641635456,05025305+2924440,THEIA438,CM,Gaia DR2 155883677641635456,75.7210816,29.4121474,(M6.0),35.51,16.201,15.155,17.44,3.386169910430908,0.8405349850654602,316.2,316.2,109.2,109.2,109.2,16.852554,2.6492414,1.0512384,3.3861674905667907,,,False
3914438,5993971631510974464,16193347-4000340,NGC6124,CM,Gaia DR3 5993971631510974464,244.889468,-40.009445,(M3.6),35.4769,18.94947,17.72604,20.53892,1.5436899210910722,2.5453321072021216,199.5,199.5,,,,18.949434,2.8127766,0.9791042,1.5436899210910722,0.5055,2.3072765,False
1424,64401389632616960,03412345+2201542,PLE,HM,Gaia DR2 64401389632616960,55.3478358,22.0315552,(M6.1),34.9283,16.788,15.477,18.71,7.300310134887695,0.7453,127.4 +6.3/-10,127.4,8.15,6.3,10.0,16.889109,3.300394,0.98250765,7.300314696756316,0.7877,2.5126941,False
