source_paper,star_name,source_id,ra,dec,pmra,pmdec,prot_days,age_gyr,age_err_lo_gyr,age_err_hi_gyr,age_method,parallax,parallax_error,bp_rp,bp_rp_0,ebpminrp_gspphot,ruwe,high_ruwe,phot_g_mean_mag,binary_type,twomass_id,k_m,k_cmsig,A_Ks,A_Ks_err,k_m_0,M_Ks,flag_outside_mann_range,mass_msun,mass_msun_err_lo,mass_msun_err_hi,tau_ce_days,rossby_number,tau_ce_err_days
Feinstein2024,TIC 268080407,152178976290554496,67.0653228938789,27.186281176006496,8.690875682796444,-26.65733369111901,1.3935402902642706,0.0045,0.0009,0.0009,association,7.639639162613028,0.05798964,3.6406603,3.6406603,,1.2563155,True,15.536402,none,04281566+2711110,11.085,0.02,0.0079093653558278,0.0009300497399127,11.077090634644174,5.492454866405577,False,0.526588635800421,0.012764993069892316,0.012951005057524778,64.87846032442738,0.021479244163560843,4.752642052494737
Feinstein2024,TIC 268018471,152466120624336896,66.68544312746994,27.945255838327675,9.617240631685725,-25.045511029195744,2.0417531655320094,0.0045,0.0009,0.0009,association,7.436341230429992,0.09042982,4.0332804,4.0332804,,1.0796521,False,16.544521,none,04264449+2756433,11.606,0.018,0.0118088046504201,0.0011677042894629,11.59419119534958,5.950987745209201,False,0.45201885377617596,0.011359991226567612,0.011491340102881609,77.74174772360965,0.02626327842269415,5.684764327797801
Feinstein2024,TIC 58538719,152516079683687680,65.77537447008588,28.02197987319352,8.800101653321983,-26.32167152089015,2.46714705237772,0.0045,0.0009,0.0009,association,7.718351729807152,0.08209536,3.8991375,3.8991375,,1.0355937,False,16.181484,none,04230607+2801194,11.202,0.017,0.0067780439652027,0.0009073452113406,11.195221956034798,5.632844784735504,False,0.5040725191725011,0.012255158198387794,0.012453611813980192,68.76249044274357,0.03587925679381898,5.0340935103437365
Feinstein2024,TIC 58638214,152917298349085824,66.3146767426283,28.490871731835476,10.945031835938591,-25.22777721375341,0.758276766460778,0.0045,0.0009,0.0009,association,7.201759924829643,0.073901854,4.061904,4.061904,,1.3716875,True,15.225758,none,04251550+2829275,10.328,0.017,0.0141646827924273,0.0024131088755443,10.313835317207571,4.601028516199824,False,0.6592810118288752,0.016125897701278147,0.01631067905864292,37.81739827272134,0.020051003006405718,1.8987211657356946
Feinstein2024,TIC 56659140,162967384383246336,63.99170918430373,27.77137256330591,8.940077511223224,-24.43752872380669,4.39776926861564,0.0045,0.0009,0.0009,association,7.509661140054687,0.05313728,3.8551054,3.8551054,,1.0271418,False,15.669778,none,04155799+2746175,10.524,0.021,0.0079722015964915,0.0006664430664254,10.516027798403508,4.894129501850038,False,0.6172767987372112,0.01515710199814535,0.015325667868905657,41.92180995196394,0.10490408867495987,2.3247638985225723
Feinstein2024,TIC 22998652,163355546348513152,60.163539103446325,26.73850580231863,18.14682605149628,-45.87143620894411,0.5206181967557426,0.1274,0.008150000000000001,0.008150000000000001,association,7.2464846919275585,0.027860321,2.333519,2.0123189999999997,0.3212,1.0153785,False,14.682872,none,04003922+2644194,11.17,0.018,0.0063345606341914,0.0004360140731467,11.163665439365808,5.464302334884092,False,0.5310754790171606,0.01257633142841108,0.01272492292621008,63.97227277035886,0.008138185095042733,4.676045591029646
Feinstein2024,TIC 348867108,163511608280866816,61.38401553466745,27.55374555974185,11.31260617248056,-25.222299095569223,1.7086545741646049,0.0045,0.0009,0.0009,association,7.605549934536042,0.035532296,3.249957,2.6140570000000003,0.6359,1.2497193,True,14.682878,none,04053214+2733139,10.477,0.02,0.0037211962733074,0.000255377428857,10.473278803726693,4.878931914014668,False,0.6195024212668785,0.015134781902015781,0.015287631941567459,41.70433483620787,0.040970670815762396,2.3021897271502323
Feinstein2024,TIC 58231838,164409359522965120,64.6263027795759,27.722285954427875,8.799644487816703,-26.569193810625748,1.55202971292229,0.0045,0.0009,0.0009,association,7.810781110517617,0.043301746,3.6604977,3.6604977,,1.0311905,False,15.526232,none,04183030+2743208,11.007,0.021,0.0053685612542158,0.0004464505914169,11.001631438745784,5.465103775241559,False,0.5309226450750208,0.012834606193311782,0.012959382309868595,64.017424283551,0.024243863765088677,4.6808707769171995
Feinstein2024,TIC 58108762,164474986623118592,64.05049393377813,27.94391103430514,8.734824949478167,-24.98964036110145,7.10351358029324,0.0045,0.0009,0.0009,association,7.425961988233709,0.09885056,4.123047,2.5209469999999996,1.6021,0.87999624,False,16.127575,none,04161210+2756385,10.335,0.018,0.0096003211711361,0.0018992936971191,10.325399678828864,4.679163288047544,False,0.6480890271272912,0.016070993873444017,0.016345652951810785,38.911015063561834,0.1825579098537914,2.0122398677089035
Feinstein2024,TIC 58431454,164530511961426176,65.41731176595617,28.239485664500904,8.849142187100417,-25.78871387422912,1.96705865768095,0.0045,0.0009,0.0009,association,7.97816497699791,0.050120894,3.6096258,3.6096258,,1.0533283,False,15.483938,none,04214013+2814224,11.029,0.022,0.0040843991846413,0.0003468314214633,11.024915600815358,5.534430664080698,False,0.519912113014358,0.012532392137579285,0.012659781555147798,66.03016050502325,0.029790305560915695,4.8360985873205244
Feinstein2024,TIC 239701557,166131847568904448,65.04924968003763,30.70386623045521,19.45692587343091,-25.05929658221907,4.045288317136394,0.079,0.0019,0.0019,association,5.871084177619717,0.029182712,2.3129253,1.8880252999999998,0.4249,1.0942091,False,14.577362,none,04201179+3042143,10.967,0.019,0.0500072688558306,0.0026367256444963,10.91699273114417,4.760584267092838,False,0.6364626146407382,0.015395803307448941,0.01563497556940907,40.04708165510502,0.10101331108157588,2.1301649086439416
Feinstein2024,TIC 94608039,168534933310539776,59.43053465667969,31.15447275263379,19.082050372208627,-25.57649078527129,3.37317122199323,0.079,0.0019,0.0019,association,5.504895624245669,0.03803424,2.7802114,2.1160114,0.6642,1.0350441,False,15.838585,none,03574330+3109165,11.89,0.021,0.0635053391083347,0.0032568316181609,11.826494660891665,5.530240105546879,False,0.5205568185770775,0.012585849767596136,0.01277243850371479,65.91894879545414,0.051171495960291295,4.828039767786532
Feinstein2024,TIC 94338761,168744115397150592,58.35534732092172,32.057376590418215,26.931932516794017,-34.149077781440944,1.35300203425347,0.079,0.0019,0.0019,association,7.406938104177056,0.04736986,2.8863401,2.4318401,0.4545,1.1171056,False,15.748032,none,03532524+3203271,11.858,0.02,0.0106259592417533,0.0011306881873596,11.847374040758247,6.1955676182577,False,0.41184791515426833,0.009899597737037524,0.01000684020327558,101.07890412794558,0.013385602524349111,7.441210123411704
Feinstein2024,TIC 467761286,169868125520651776,62.60243525960574,33.373625663800006,19.46485877601964,-23.71890912482167,3.596590937338346,0.079,0.0019,0.0019,association,5.54457359669656,0.021585014,2.092636,1.3672360000000001,0.7254,1.0116733,False,14.309772,none,04102456+3322253,11.008,0.022,0.0357113807267192,0.0018320671915155,10.97228861927328,4.69162938186839,False,0.6462689122666487,0.01563506302737072,0.01596117593651869,39.08886628708747,0.09201062294626938,2.0307010327239916
Feinstein2024,TIC 349448154,170677640956492160,61.5304771728411,33.76319353825702,18.94656581902449,-23.17977675819298,1.1284766801367372,0.079,0.0019,0.0019,association,5.377658248404875,0.05350739,2.9019547,2.4030547,0.4989,1.042835,False,16.285429,none,04060729+3345478,12.309,0.026,0.0245481707278641,0.0012592885639789,12.284451829272134,5.937417825450893,False,0.45428165907065027,0.011471940186815854,0.01160923138936193,77.35141381031283,0.014588959975625987,5.656479261616871
Feinstein2024,TIC 171007095,171150117419371904,67.60784874646188,30.28942912101726,17.424474031482475,-23.179372356825382,1.8750330222988805,0.079,0.0019,0.0019,association,5.483491064926882,0.07822961,3.1967735,2.4017735,0.795,0.95835495,False,16.701153,none,04302586+3017223,12.446,0.024,0.057332101803477,0.0030781539360843,12.388667898196523,6.083953598923742,False,0.4300949885855786,0.011447438988928471,0.011628170458220233,81.5236144689877,0.022999875980868827,5.958812642680267
Feinstein2024,TIC 349583705,173117525974708096,66.92682044607213,33.80543774939944,20.57677361593661,-32.40876837862383,1.1166096389696103,0.079,0.0019,0.0019,association,6.878723224878241,0.054708753,2.8922195,2.4124195,0.4798,1.0606319,False,16.007053,none,04274240+3348200,12.106,0.02,0.0097451638186352,0.0009293334821674,12.096254836181364,6.28379401293488,False,0.39742831049743654,0.00966571524073312,0.009855229041814406,116.60016658055932,0.009576398316705167,8.617849863409177
Feinstein2024,TIC 239676075,176126683141831296,65.11955549761407,35.08549917834292,19.63260300444805,-29.91645513232892,2.794640103493215,0.079,0.0019,0.0019,association,6.101479355151586,0.027737634,2.3315268,1.9568267999999998,0.3747,1.053865,False,14.750884,none,04202866+3505083,11.208,0.022,0.0304894440793921,0.0016045764209941,11.177510555920609,5.104686286618687,False,0.5863816705225238,0.014391682811499051,0.014497847011410658,47.6332436227744,0.05866995171743967,2.9299501163603203
Feinstein2024,TIC 270162456,176490587130871808,65.2415439260907,35.12474414177421,19.473095331063995,-29.93754435955025,2.2920504923381584,0.079,0.0019,0.0019,association,6.163849678571544,0.030415755,2.3702135,1.9259135000000003,0.4443,1.1229066,False,14.800877,none,04205793+3507296,11.159,0.02,0.0304536557336512,0.0016297123028697,11.128546344266349,5.077806538168808,False,0.5904159565015014,0.014457228575172287,0.014595755613631134,46.44140027927074,0.049353604296062156,2.8025819447383133
Feinstein2024,TIC 238859798,177998876564778112,67.46881663486268,36.49919900102605,17.3446458656609,-29.020793231195917,2.1957771003437365,0.079,0.0019,0.0019,association,5.70294511149967,0.025397444,2.2342796,2.2342796,,1.0776572,False,14.687588,none,04295249+3629575,11.148,0.018,0.0410674159588789,0.0022172583132487,11.10693258404112,4.887428542538689,False,0.6182493498230774,0.015031462551530317,0.015201390593099884,41.82677781728786,0.05249692218548513,2.3148994517945
Feinstein2024,TIC 155662476,178581445929766656,68.86666526926322,38.3154253526624,19.69708362679752,-35.16996737585142,1.338604216300038,0.079,0.0019,0.0019,association,6.840921620972531,0.040188506,2.8277674,2.3501674,0.4776,1.0491732,False,15.70923,none,04352796+3818561,11.865,0.018,0.013534317402913,0.0010510843800353,11.851465682597087,6.027038755481328,False,0.43953555454320314,0.010376024958034968,0.01047124994883919,79.89511684129747,0.01675451853908697,5.84080556820996
Feinstein2024,TIC 155973055,178657174793130496,69.75562849818705,38.81649443996793,17.06713714071126,-31.96005746181067,3.5191618754660947,0.079,0.0019,0.0019,association,6.335886945288085,0.02439556,2.368249,2.0196490000000002,0.3486,1.0783664,False,14.677432,none,04390132+3848599,11.085,0.02,0.0210143531812792,0.0011361711534913,11.063985646818722,5.07302274329631,False,0.5910982408867338,0.01444716796270118,0.014529989614759597,46.2398339780335,0.07610671520009983,2.7810412520045467
Feinstein2024,TIC 328417482,2005674552440181632,331.83595987762413,54.78726679193725,25.424878997619963,1.779897318586204,1.313307222002774,0.16219999999999998,0.0485,0.0485,association,7.448081258419576,0.013603464,1.7892513,1.2165513000000001,0.5727,1.3205684,True,13.239937,none,22072057+5447141,10.241,0.026,0.0024663165788642,0.0001264851450049,10.238533683421135,4.598755714137944,False,0.6596104891381316,0.01605474550753505,0.016236262918870703,37.78520363278829,0.03475718259364217,1.8953793244560941
Feinstein2024,TIC 345521596,2011423520771256192,355.9967073044341,59.08176374642351,23.815483013125878,-2.9998964708995457,4.410999632908823,0.079,0.0019,0.0019,association,4.908341627878023,0.016970087,1.8521872,1.6038872,0.2483,1.0325183,False,14.518552,none,23435915+5904544,11.462,0.021,0.0075505158574255,0.0003877246627575,11.454449484142573,4.909123397386928,False,0.6151435983248458,0.015085683177231357,0.015170703833742971,42.13025410654364,0.10469909869885427,2.3464006455622783
Feinstein2024,TIC 90505658,2024060998210085632,290.5817462204696,26.18623016506702,0.7415391896519115,-10.06085282402693,2.50343348828776,0.16219999999999998,0.0485,0.0485,association,8.538094484616014,0.01633775,2.460393,2.175693,0.2847,1.0732152,False,14.297933,none,19221961+2611106,10.753,0.018,0.0032425700917299,0.000166290336672,10.74975742990827,5.406562212419091,False,0.5401994632820966,0.01286498794184232,0.012951003750365953,61.276787133232055,0.04085451612932363,4.387988373522381
Feinstein2024,TIC 103617858,2059315807751116032,300.06635859931174,34.86728823818116,8.0128531276275,-3.453792589088236,0.9581976502637086,0.16219999999999998,0.0485,0.0485,association,9.101996353176096,0.017782094,2.8539124,2.4309124,0.423,1.0822656,False,14.633678,none,20001591+3452022,10.819,0.019,0.0027469223919912,0.0001408679755311,10.81625307760801,5.611936363433616,False,0.5074919095077289,0.01193796298180555,0.012087303510683656,68.17264560991677,0.014055456432577173,4.9913511311533885
Feinstein2024,TIC 188555157,2071438919870108672,308.54885077737225,46.771197327619895,11.123120268983238,3.166096601431006,1.1599835450314704,0.16219999999999998,0.0485,0.0485,association,6.374643402231603,0.022396754,2.5680218,2.2493217999999997,0.3187,1.128567,False,15.248118,none,20341170+4646163,11.609,0.016,0.0021587637391462,0.0001107160208616,11.606841236260854,5.629120712947945,False,0.5047502637209311,0.011802009209037678,0.011906610355703062,68.64557950813939,0.01689815357875928,5.025621703488361
Feinstein2024,TIC 239224935,2073339803682617344,296.80024726759,40.06363666533922,9.123105977486944,5.998668153455155,0.5301495780985296,0.16219999999999998,0.0485,0.0485,association,9.479479511256685,0.035494,2.336626,2.067226,0.2694,2.8825011,True,14.025615,none,19471204+4003489,10.606,0.017,0.0037515707001698,0.0001923885119447,10.60224842929983,5.486170890465516,False,0.5276090932855437,0.012471849313129169,0.012623398631726346,64.70243140824371,0.008193657742991455,4.739886333930704
Feinstein2024,TIC 272272903,2079702883620012416,296.21108585708055,44.68946514227555,5.468718846101862,1.0009644917695408,1.1569555312185211,0.16219999999999998,0.0485,0.0485,association,6.012827751118471,0.032384936,2.8179836,2.4445835999999996,0.3734,1.0010688,False,16.105694,none,19445065+4441220,12.325,0.019,0.003033271532199,0.0001555544537025,12.3219667284678,6.2173605426310665,False,0.4083081241682689,0.009690285404012344,0.009809010562617959,104.88913514527538,0.011030270481457344,7.730057067869257
Feinstein2024,TIC 275751715,2081492819833168512,305.13661351305973,45.38835656729525,7.128814414213956,1.258206870317299,6.911598834436676,0.16219999999999998,0.0485,0.0485,association,5.043704174343464,0.012803421,1.6939812,1.6939812,,1.0227625,False,13.942711,none,20203277+4523181,11.14,0.026,0.0027786476594158,0.0001425062814301,11.137221352340585,4.650969383382417,False,0.6521540577526509,0.015931555069943815,0.016019922366892758,38.51380349959812,0.17945770623534485,1.9710088427945411
Feinstein2024,TIC 185188499,2082241759050306944,301.3738910987274,45.648109352461645,9.11383258077767,4.2010032359346745,7.006107394685611,0.16219999999999998,0.0485,0.0485,association,7.959394601876228,0.009337172,1.6103764,1.4906764000000001,0.1197,0.9419552,False,12.7532425,none,20052971+4538530,10.03,0.015,0.0029153277707651,0.0001495040142525,10.027084672229234,4.531484853214531,False,0.6692895789633468,0.016108106229447916,0.016231070863264252,36.83941828415297,0.19017964237777865,1.7972056990860539
Feinstein2024,TIC 185105411,2082337244765136896,301.1107156691046,46.1781077996327,6.791776714607583,1.320942738006924,3.4741627880748367,0.16219999999999998,0.0485,0.0485,association,5.657617491603049,0.018154144,2.3421183,2.0442183000000003,0.2979,1.0612837,False,15.00829,none,20042656+4610411,11.553,0.022,0.0025922696716591,0.0001329426475748,11.550407730328342,5.313575638844448,False,0.5546805587514254,0.013438682270229374,0.013552615873365426,56.99865778600747,0.06095165961833762,3.9307995022764266
Feinstein2024,TIC 187936071,2083488948836309504,307.50993217348605,46.91539669824149,10.311150503519835,2.800071954449474,0.7460903245169853,0.16219999999999998,0.0485,0.0485,association,6.394558396984201,0.016183415,2.4151316,2.1235316,0.2916,1.1960346,False,14.101107,none,20300236+4654553,10.558,0.018,0.0021817007082723,0.0001118836965171,10.555818299291728,4.584871088419755,False,0.661580512004063,0.015831912057740927,0.016104212168358112,37.592704255602996,0.019846678745006337,1.8753976639587902
Feinstein2024,TIC 295802301,2084478371858053760,303.85986728634015,48.55810779807165,10.24357761066273,4.849507699348663,0.3651255176181559,0.16219999999999998,0.0485,0.0485,association,7.153438908238262,0.020731239,2.560112,2.2468120000000003,0.3133,1.0952244,False,15.002707,none,20152635+4833291,11.399,0.024,0.0031758410810202,0.0001628641319045,11.395824158918979,5.668398521648534,False,0.49833018627392855,0.011910924820975333,0.012097907145804387,69.75304286774733,0.005234546087264446,5.105872671575893
Feinstein2024,TIC 353502339,2272973624497670400,325.25643433176134,72.50744774015907,52.06130217382381,11.345018779743391,4.50765137135104,0.133,0.0125,0.0125,association,9.89408381973744,0.009740013,2.1516075,1.9013075,0.2503,1.0666318,False,13.05203,none,21410138+7230265,9.818,0.021,0.0016021358050357,8.216130851995138e-05,9.816397864194965,4.793275790482557,False,0.6317830231936523,0.015357910094639604,0.015542206076591403,40.50434459079169,0.1112880955584161,2.1776293361786694
Feinstein2024,TIC 410193313,229132523811730048,65.12701623244853,42.21526808083272,20.902854278663032,-34.655343938807995,4.1285971170241975,0.079,0.0019,0.0019,association,6.723985130756058,0.020097215,2.1187906,2.1187906,,0.9913771,False,14.156959,none,04203045+4212555,10.851,0.02,0.0111970934599329,0.00059085171328,10.839802906540069,4.977936628445548,False,0.6051337239464039,0.014782651161538318,0.014836126459975896,43.10836183152282,0.09577253557348535,2.4479293714007606
Feinstein2024,TIC 424115613,231026428290980608,57.84708554623813,41.60414431196375,24.368089985880477,-31.26891491248028,3.139933585722072,0.079,0.0019,0.0019,association,6.860783440020224,0.057002697,1.899662,1.857662,0.042,3.982066,True,13.575583,none,03512326+4136154,10.46,0.019,0.0082471498320494,0.0004525105978277,10.451752850167951,4.6336214055607154,False,0.6546425696286939,0.01595692598011722,0.0161101531596054,38.27064033913906,0.08204549382757227,1.9457682223375332
Feinstein2024,TIC 149021888,2316506764470447360,4.382467186651025,-31.925636896394053,18.545363412466717,3.8978309406121343,5.030613223226094,0.1371,0.02,0.02,association,4.192209781256116,0.03343291,1.9544029,1.9544029,,1.0030836,False,15.313381,none,00173176-3155320,12.31,0.028,0.0021512384725087,0.0001111270192637,12.307848761527492,5.420063796198749,False,0.5380471432735071,0.013513972685734621,0.013603541301238198,61.91264395862677,0.08125340643807444,4.455940190936419
Feinstein2024,TIC 347718143,231659132813603968,58.54740066598569,42.79400181160692,25.40296650222874,-34.309720830440945,0.738165092913441,0.079,0.0019,0.0019,association,7.177164414926909,0.018000592,2.0269957,1.7922957000000002,0.2347,1.004935,False,13.847015,none,03541133+4247391,10.611,0.021,0.0090330130875014,0.0004905181570216,10.6019669869125,4.8817314628683,False,0.6191301041008989,0.015158213991222191,0.015212263009078075,41.74071554214074,0.0176845337538165,2.305966086976597
Feinstein2024,TIC 449923541,231889927176318720,59.31512660276849,44.309205673626096,19.521728899145764,-26.782261710179775,0.5177203959140002,0.079,0.0019,0.0019,association,5.473113074581431,0.024174294,2.06281,1.1495099999999998,0.9133,1.0109652,False,14.433742,none,03571560+4418336,11.2,0.024,0.0211310848106588,0.0010839251367151,11.17886891518934,4.870041019011197,False,0.6207362377663719,0.015216362519529736,0.015402003149590393,41.58377333825737,0.012450058144138972,2.289675302655371
Feinstein2024,TIC 70788212,2320523967641801088,1.9103929952958696,-30.840410187921357,18.40800219738437,3.059589730486727,2.33743379116527,0.1371,0.02,0.02,association,4.181905772663087,0.031320795,1.776082,1.638182,0.1379,0.9121673,False,14.870498,none,00073847-3050256,11.994,0.025,0.0021977141983545,0.0001130373963523,11.991802285801645,5.098673500814531,False,0.5872075044317792,0.014512213400508123,0.014766165849239288,47.389268690725814,0.049324116107803774,2.9038773600824004
Feinstein2024,TIC 70785954,2320540803913561088,1.5718916255913429,-30.57542939150684,18.54287264922426,2.725568709065516,5.96858480800374,0.1371,0.02,0.02,association,4.234868928498894,0.027713567,1.8071442,1.6133442,0.1938,1.1128573,False,14.928548,none,00061723-3034315,11.951,0.021,0.002171591440091,0.0001118811843631,11.94882840855991,5.0830282746791795,False,0.5896169059411083,0.014478398314286545,0.01464177551648671,46.67746264482687,0.12786866444346504,2.827809112430724
Feinstein2024,TIC 70775405,2320611584974584448,1.2191130992356558,-30.191157560921447,18.493836642507176,2.8489257524622564,1.75147754896739,0.1371,0.02,0.02,association,4.274100773933196,0.040112395,2.1144848,2.1144848,,1.0867395,False,15.538792,none,00045256-3011282,12.277,0.027,0.0021742243473006,0.0001124040788609,12.2748257756527,5.429049563959023,False,0.5366069024317577,0.013425409254799736,0.013606293908472678,62.33813225301789,0.028096407217632,4.501410651797365
Feinstein2024,TIC 70788006,2320697484320217728,1.740732778849895,-30.154751388483454,18.778214567827124,2.835818246775136,0.945355379531311,0.1371,0.02,0.02,association,4.216852058654309,0.03192388,1.7947531,1.6292531000000001,0.1655,1.0049803,False,14.853203,none,00065774-3009172,11.926,0.026,0.0021575071052444,0.0001110264673971,11.923842492894757,5.048784316753611,False,0.5946293240164298,0.014826609266311408,0.015040390329234543,45.196651133431885,0.020916491727238463,2.669559913195574
Feinstein2024,TIC 70788066,2320701019077983744,1.880944759613564,-30.08036874690118,19.115881947190758,2.7794019534475187,2.97739959541867,0.1371,0.02,0.02,association,4.190038733486235,0.03643252,2.1407232,2.1407232,,1.0994213,False,15.568479,none,00073140-3004493,12.348,0.023,0.0021804306126292,0.0001125817066207,12.345819569387372,5.456909757800693,False,0.5322431933062333,0.01305177468180152,0.013302930501747356,63.62729660610139,0.04679437527969968,4.63917918276035
Feinstein2024,TIC 70744325,2320788331468887040,0.7524016238612757,-30.262236416366264,18.09615211053381,2.198657874720883,1.14522353380589,0.1371,0.02,0.02,association,4.168088926971924,0.028457358,1.8859568,1.6816568,0.2043,1.0154676,False,15.092905,none,00030055-3015439,12.098,0.025,0.0022248604637074,0.0001145929343765,12.095775139536293,5.195460020265717,False,0.5726943013996186,0.01418946882524652,0.014365833032700559,51.67688352936981,0.02216123449385292,3.362079912954897
Feinstein2024,TIC 70744178,2320793691588062464,0.6012290844268573,-30.152475315783512,18.531158530705262,2.2979351306467493,5.96418490663833,0.1371,0.02,0.02,association,4.184169192038339,0.03610632,2.0111523,1.8332523,0.1779,1.0738038,False,15.300953,none,00022426-3009089,12.227,0.025,0.0022194713543704,0.0001143605284859,12.22478052864563,5.332826715880298,False,0.5516501683883694,0.013727417853657276,0.013857958850921115,57.893921681836005,0.10301918981089805,4.026473255167193
Feinstein2024,TIC 70763181,2320797539878825472,0.9934445271264144,-30.284111968128176,19.10398965298545,2.8369962574702408,3.72581287577052,0.1371,0.02,0.02,association,4.217239385246936,0.034833346,2.197753,1.979853,0.2179,1.2403442,True,15.025879,none,00035840-3017027,11.748,0.038,0.0021881296870609,0.000112475327507,11.745811870312938,4.870953139249085,False,0.6206366150185773,0.015970017967761985,0.016111656580701794,41.593507903899024,0.08957678886760254,2.2906857619544305
Feinstein2024,TIC 70763182,2320797539878825600,0.9950295769479226,-30.285486616743533,18.69087826619154,2.880835831231444,3.72598972313763,0.1371,0.02,0.02,association,4.153405004768024,0.050984118,2.3748178,2.1443178,0.2305,1.0180787,False,16.259392,none,00035878-3017077,12.847,0.035,0.0022180504357499,0.0001152422774929,12.844781949564249,5.936803358978203,False,0.4543083207933454,0.012334676828490265,0.012587044843514139,77.34681466314792,0.04817250379818016,5.656145990083183
Feinstein2024,TIC 70775478,2320808878592526336,1.2795766801342014,-29.990459535475924,17.25626112861462,4.087417545383756,3.61378073343089,0.1371,0.02,0.02,association,4.349327929739873,0.16621456,1.8127985,1.7126985,0.1001,6.019986,True,14.647326,none,00050708-2959257,11.66,0.021,0.0021259775998861,0.0001389857634667,11.657874022400113,4.849984791133025,False,0.6233490933242394,0.019257150249811672,0.019482108931046627,41.328460023745755,0.08744048850004452,2.2631734819970006
Feinstein2024,TIC 12359060,2320821797854098816,0.8529076553435491,-29.920748391191594,18.582529245868137,2.4455125629076955,7.03033269712001,0.1371,0.02,0.02,association,4.139993761855346,0.018290315,1.3529005,1.3476005,0.0053,1.0485435,False,13.741475,none,00032466-2955146,11.481,0.023,0.0022411477779667,0.0001150847747894,11.478758852222033,4.563757285853288,False,0.6645932400018137,0.016089278578318544,0.01636115406561567,37.29831769125135,0.18848927062383397,1.8448399942673182
Feinstein2024,TIC 70742060,2320832621171630976,0.394547033397509,-30.21849486204867,18.77716455358786,2.0988288587335484,5.42256915802566,0.1371,0.02,0.02,association,4.400859153765613,0.09289545,2.8758678,2.8758678,,1.0063286,False,17.45238,none,00013466-3013066,13.695,0.045,0.0021397322366991,0.0001146865818273,13.692860267763301,6.910547615325571,False,0.3012985134350912,0.011058276243037402,0.011401650167331856,238.07527765302663,0.022776699922318556,49.01691122127109
Feinstein2024,TIC 70742164,2320834476597503232,0.515501161564332,-30.173593586877235,19.41473938983659,2.618218304709371,4.96754376027572,0.1371,0.02,0.02,association,4.211702117815216,0.023798333,1.7973852,1.5610852,0.2363,1.0214267,False,14.635049,none,00020368-3010249,11.686,0.026,0.0022134939818001,0.0001138484921715,11.6837865060182,4.806074741705169,False,0.6299353509896389,0.015531623581243492,0.01575339572394563,40.684888560440996,0.12209800582090805,2.196370011390805
Feinstein2024,TIC 70742165,2320834476597504256,0.5176648853064801,-30.17620520934572,18.25215295837976,2.810651170988565,4.96754376321435,0.1371,0.02,0.02,association,4.225743345892118,0.017957784,1.4501266,1.4274266,0.0227,0.99317,False,13.981035,none,00020421-3010343,11.463,0.025,0.0022029543237606,0.0001131010194143,11.46079704567624,4.590312627043257,False,0.6608248774692176,0.016095433292944494,0.01622057614974748,37.66654054443646,0.13188213441990979,1.8830619570979361
Feinstein2024,TIC 70742090,2320838943363481984,0.4161476605339715,-30.077343904049417,19.1471937919062,2.274323825476054,2.17154862617501,0.1371,0.02,0.02,association,4.239308411754857,0.021719374,1.5729742,1.5729742,,1.027069,False,14.302676,none,00013984-3004383,11.622,0.025,0.0022003245621935,0.0001130590571558,11.619799675437806,4.7562747397026115,False,0.6370866628944787,0.01565385077927761,0.01580065076125059,39.98610322573951,0.05430758315997042,2.123835276356002
Feinstein2024,TIC 70744206,2320842619855491968,0.6047737239106032,-30.073172104453608,18.541771990974617,2.6989041726137977,5.96296359575348,0.1371,0.02,0.02,association,4.1088842516563,0.1240651,2.9487152,2.6904152000000003,0.2583,0.9463857,False,17.474922,none,00022512-3004235,13.473,0.042,0.0022369693983866,0.000120235199149,13.470763030601614,6.539382566827015,False,0.3565931514604018,0.014245671032816654,0.014509121313512341,165.90886320024308,0.035941199769155815,21.632241739235994
Feinstein2024,TIC 313890987,2320863922893254656,0.2084669918580015,-29.79743084505235,19.08748462355324,2.208023345981304,1.62592117720978,0.1371,0.02,0.02,association,4.299604324965509,0.05488494,2.410119,2.191519,0.2186,0.9352061,False,16.313938,none,00005001-2947508,12.825,0.03,0.0022062210796245,0.0001155203764269,12.822793778920374,5.989936234270974,False,0.4455743857134936,0.01186196138719886,0.012078836105730462,78.85341846442236,0.02061953950599332,5.76532017858133
Feinstein2024,TIC 313934186,2320870863560481664,0.7623952886729963,-29.795588179806582,20.222374878799886,-1.581571284504409,4.7003828807686565,0.1371,0.02,0.02,association,5.573446469498684,0.36583784,1.9377384,1.9377384,,17.412214,True,14.244985,none,00030295-2947441,11.053,0.021,0.0016807604419583,0.0001423646826013,11.051319239558042,4.781938410942676,False,0.6328862300802164,0.025797533521801475,0.02538724516551749,40.396545517876,0.11635606016580491,2.166439666329234
Feinstein2024,TIC 313934195,2320874054720005248,0.778691104580573,-29.74626717178234,18.08755769183884,2.848374127705703,5.70801076120428,0.1371,0.02,0.02,association,4.243456455902075,0.023451217,1.6750193,1.5481193,0.1269,0.9846534,False,14.583324,none,00030686-2944465,11.828,0.024,0.0022093326769034,0.000113669189683,11.825790667323096,4.96438941750343,False,0.6070389137522598,0.015032254456389227,0.015152562097946243,42.922197570493466,0.13298505398820046,2.428605303369936
