source_paper,star_name,source_id,ra,dec,pmra,pmdec,prot_days,age_gyr,age_err_lo_gyr,age_err_hi_gyr,age_method,parallax,parallax_error,bp_rp,bp_rp_0,ebpminrp_gspphot,ruwe,high_ruwe,phot_g_mean_mag,binary_type,twomass_id,k_m,k_cmsig,A_Ks,A_Ks_err,k_m_0,M_Ks,flag_outside_mann_range,mass_msun,mass_msun_err_lo,mass_msun_err_hi,tau_ce_days,rossby_number,tau_ce_err_days,log_prot,log_age_myr,log_mass_msun,log_tau_ce,log_tau_ce_err,log_mass_err_lo,log_mass_err_hi,log_rossby,log_age_err_lo,log_age_err_hi,cluster_name,p16,p50,p84,inferred_age_gyr,residual_dex,fold
multi,Antares,6044773226219859584,247.8278102538846,-27.18306859954109,-10.195619867007514,-22.431340856157338,0.98675,0.01265,0.01,0.025,,6.749886012817508,0.047850046,,3.21157732344502,,,,,,16311868-2710587,11.353,0.019,0.0148379231077981,0.0014138852339487,11.338162076892202,5.484644271104843,False,0.5278991651787939,0.0127466874040411,0.0128406939402553,64.65239400665807,0.0152623891993602,4.736260435265077,-0.005792864932447053,1.1020905255118367,-0.2774490247929985,1.8105846109585855,0.6754355751525238,-1.894602664568532,-1.891411505373083,-1.8163774758910325,1.0,1.3979400086720377,Antares,0.5584548825553878,1.3085772144797228,2.1430577478246993,0.02035059982924298,0.20648668896788602,3
multi,SSco,6048885846378507392,244.4486204329182,-24.923742334244643,-10.351822818597093,-21.490659997167604,2.02195,0.01025,0.01,0.025,,6.04484274054711,0.06570072,,3.092129750125017,,,,,,16174768-2455251,11.737,0.021,0.1014307635629791,0.005229056428026,11.63556923643702,5.542494271270439,False,0.5186173759965351,0.0128808878517009,0.0130392547297921,66.2535026405977,0.0305183864914792,4.852282800043311,0.3057704118916883,1.0107238653917732,-0.28515293651962914,1.8212088431714526,0.6859461044202521,-1.8900542009664836,-1.884747230382348,-1.5154384312797644,1.0,1.3979400086720377,SSco,0.3383565390319299,1.0622145559867884,2.069092424769962,0.011540232430594474,0.05149069059501521,3
GR+21,NGC2547,5514362838386039936,122.5074234671514,-49.262602275461184,-8.568674001046594,3.884664941170033,6.469,0.032,0.0012,0.0012,,2.559403258345972,0.044959377,,2.3750799638837665,,,,,,08100180-4915454,12.986,0.033,0.0099535743142615,0.0009488862179351,12.97604642568574,5.016740018225978,False,0.5992646611786223,0.0159787366374418,0.0162850172965222,43.82724009751557,0.1476022671198661,2.523215697074923,0.8108371511404884,1.505149978319906,-0.22238133202758395,1.6417441229889256,0.4019543777650338,-1.7964575612596692,-1.788211775829218,-0.8309069718484372,0.07918124604762482,0.07918124604762482,GR+21,1.348393669880015,2.048827652837698,2.500813357601464,0.11189937293879547,0.5436776745177918,3
D+24,NGC2451A,5538646823994551424,116.35302433384189,-38.51753839961368,-21.81243066282148,15.439588390961848,0.3,0.045,0.00726,0.00726,,5.23209803106891,0.014302848,,1.8977263701516731,,,,,,07452475-3831034,11.088,0.023,0.0018504365219896,9.522417824957052e-05,11.08614956347801,4.679528926176642,False,0.6480485180993734,0.0156999796500788,0.0158520102587812,38.91497337428981,0.0077091148724311,2.0126507449920705,-0.5228787452803376,1.6532125137753437,-0.18839247815096008,1.5901167376396539,0.30376841836484775,-1.8041009105120536,-1.7999156552798978,-2.1129954829199917,0.8609366207000937,0.8609366207000937,D+24,1.8111733069764167,2.0083252489029086,2.282193553720698,0.10193545103873433,0.3551127351275649,3
F+21,NGC3532,5338713244545818624,166.03612016059583,-58.51551867116657,-10.097421790787337,4.742977069933056,11.7062,0.398,0.02,0.02,,2.0894608292489996,0.027280021,,1.5169556225203864,,,,,,11040868-5830559,13.116,0.026,0.0075681916249641,0.0003881369293167,13.108431808375036,4.708602977947304,False,0.6438230587033749,0.0161725855169543,0.016404867963745,39.327861120984515,0.29765666543594,2.0555089760086265,1.0684159397469286,2.5998830720736876,-0.19123347299321128,1.5947003275790061,0.31291937760019467,-1.791220543730948,-1.7850272607273527,-0.5262843878320775,1.3010299956639813,1.3010299956639813,F+21,2.5650529643245346,2.679586210275526,2.775335842590912,0.4781742774285038,0.07970313820183828,3
F+21,NGC3532,5340174181919575296,166.5231278503903,-58.406973505941195,-10.560190319481366,5.283643847880937,1.3634,0.398,0.02,0.02,,2.070934060965551,0.032209493,,1.5806827676603117,,,,,,11060557-5824252,13.115,0.05,0.0074367696700721,0.0003814327989073,13.107563230329928,4.688394585698443,False,0.6467243793177314,0.0175220459909258,0.0177817868105055,39.044360649524535,0.034919255362851,2.0260812954915814,0.13462328966243742,2.5998830720736876,-0.18928076731390278,1.5915583156613473,0.30665686722123425,-1.756415184087468,-1.7500246009050067,-1.4569350259989098,1.3010299956639813,1.3010299956639813,F+21,0.4384616787820055,1.186468894779693,2.227853878668217,0.015362747576804395,-1.4134141772939945,3
multi,DSco,6049986045203889664,242.9066885323686,-23.77087551234698,-9.244349755634364,-24.422850180263445,1.80395,0.01015,0.01,0.025,,7.096092365982284,0.04242356,,3.1575427359571666,,,,,,16113761-2346147,11.21,0.027,0.020690211969636,0.0011516264853218,11.189309788030364,5.444406087210261,False,0.534195577932185,0.0131847240006632,0.0133446011722645,63.050506405177366,0.0286111897088881,4.577539610998161,0.25622449605236114,1.0064660422492318,-0.2722997113869026,1.7996885790628028,0.6606321110870039,-1.879928956977377,-1.8746944013649007,-1.5434640830104416,1.0,1.3979400086720377,DSco,0.41231965191656633,1.1924143298512229,1.9906832132889125,0.015574507774144899,0.1859482876019911,3
F+21,NGC3532,5338706746216708992,165.74953309956257,-58.72379520215825,-10.385973413887072,5.470429263641144,11.155,0.398,0.02,0.02,,2.1820948858417117,0.038786564,,1.765563883812556,,,,,,11025990-5843257,13.309,0.038,0.0079725635645948,0.0004088761418114,13.301027436435405,4.995395593685801,False,0.6024613582776814,0.016367983494273,0.0165432136666676,43.36949013400941,0.2572084653412259,2.475034794612088,1.0474695746198566,2.5998830720736876,-0.2200708034003234,1.6371843164700017,0.39358130872486496,-1.7860048215809479,-1.7813801210150186,-0.5897147418501452,1.3010299956639813,1.3010299956639813,F+21,2.3204051198606432,2.524027246366695,2.8308482431896604,0.33421600710403704,-0.07585582570699279,3
multi,SSco,6042208851564593024,243.5858256613703,-27.763929990440168,-9.231338859515514,-22.23484891704294,0.0982,0.01025,0.01,0.025,,6.4371014589678905,0.25234002,,3.2823541671568903,,,,,,16142061-2745497,13.432,0.039,0.0262724909113199,0.0199724657967598,13.40572750908868,7.4491792808657635,False,0.2322214878338303,0.0118828298893914,0.0121689404717134,209.3882819215144,0.0004689851748093,40.39976077529706,-1.0078885122130503,1.0107238653917732,-0.6340975967598377,2.3209523734305804,1.6063787934701095,-1.9250801200457353,-1.914747233382081,-3.328840885643631,1.0,1.3979400086720377,SSco,1.639477316229337,1.984710723275057,2.207929052878887,0.09654076219463342,0.9739868578832838,3
R+18,SSco,6048737790266842752,244.2029598987602,-25.494682579868467,-10.600783522767427,-21.92029603373286,0.8799,0.01025,0.01,0.025,,6.238238566647556,0.1224082,,3.267279940462184,,,,,,16164873-2529402,11.496,0.026,0.099061705159167,0.0058820508533178,11.396938294840831,5.372248191349671,False,0.5454001095623348,0.0147852711685194,0.0150939516345341,59.74036763215597,0.0147287342692277,4.223796540960574,-0.05556668229978542,1.0107238653917732,-0.2632847791514248,1.7762678908513945,0.6257029901918906,-1.8301707059088013,-1.8211970459498021,-1.8318345731511798,1.0,1.3979400086720377,R+18,0.45879653030036327,1.1568179237941973,2.270684085833395,0.014348877363503498,0.14609405840242418,3
D+22,M67,604920893530008064,132.78668936329507,11.840889290387484,-10.653987731229726,-3.1093822086245497,17.7,3.87,0.3728765366946934,0.4126340439935684,,1.3303499271645864,0.112057865,,1.7171321962281216,,,,,,08510881+1150272,14.528,0.074,0.007851723523108,0.0006115731656212,14.520148276476892,5.13997772735771,False,0.5802962565662768,0.0335175638499074,0.031887545871211,49.431048774419935,0.3580745389557579,3.122075328407546,1.2479732663618066,3.5877109650189114,-0.23635023101715688,1.693999824948161,0.49444337736735317,-1.4747275546297922,-1.4963789036357957,-0.4460265585863543,2.571565056183463,2.6155650561834625,D+22,2.946405904279976,3.0650910728646545,3.1567909855749803,1.1616921986621989,-0.5226198921542569,3
multi,SSco,6049632071176914304,243.8633617908039,-24.824327614337584,-10.6631952362204,-22.468568436782995,1.8171,0.01025,0.01,0.025,,6.38947428532921,0.06050123,,3.0957067078029312,,,,,,16152722-2449271,11.51,0.025,0.0784628044181263,0.0041906293840185,11.431537195581871,5.458862828805019,False,0.5318863798986269,0.0132175475848297,0.0134700093702654,63.73270948137711,0.0285112623452948,4.650444291771924,0.25937882838296417,1.0107238653917732,-0.27418113058673993,1.8043623821201864,0.6674944462765052,-1.8788491174054112,-1.8706321021646801,-1.5449835537372223,1.0,1.3979400086720377,SSco,0.40295808901306307,1.1754655023036378,2.0030687049102482,0.01497840269052992,0.1647416369118646,3
multi,SSco,6043426457612493312,242.37590448601227,-26.39499247238265,-12.109249610986875,-21.248579852882983,1.03695,0.01025,0.01,0.025,,6.407850755716696,0.081489176,,3.4045631964269782,,,,,,16093023-2623416,12.49,0.029,0.022287622027448,0.0026435389385387,12.467712377972552,6.501274318506784,False,0.3626296416285846,0.010056386791762,0.010272522122807,158.03048896949355,0.006561708482723,18.642669983443486,0.01575781593811461,1.0107238653917732,-0.4405366992212546,2.1987408838772717,1.270508111668011,-1.9975580310363625,-1.9883229147725736,-2.182983067939157,1.0,1.3979400086720377,SSco,0.11437101045692391,0.9090379903627654,2.2633190019079135,0.008110320006210448,-0.10168587502900772,3
L+23,Antares,6045880636283456000,246.62656675493395,-26.049561785693367,-10.82346190805728,-22.007991310328546,1.603,0.01265,0.01,0.025,,6.804863681423964,0.06934307,,3.496571408387636,,,,,,16263038-2602581,12.019,0.026,0.0245747645164211,0.0062842264749927,11.99442523548358,6.158522383548945,False,0.4178896715020556,0.0107824404046494,0.0109195568907346,94.57555759518738,0.0169494110398094,6.948202805432263,0.20493352235414483,1.1020905255118367,-0.3789383626804851,1.9757789104701917,0.8418724862279556,-1.967282933553301,-1.9617949846911114,-1.7708453881160469,1.0,1.3979400086720377,L+23,0.14395357748635834,1.162740025710692,2.1930347671711714,0.014545880846879619,0.06064950019885518,3
multi,M67,604901407262883456,133.22208635391948,11.710159642191318,-10.942935600686813,-2.894306532263002,27.5185,3.87,0.3728765366946934,0.4126340439935684,,1.148384858200616,0.07757402,,1.641529946282686,,,,,,08525331+1142367,14.503,0.068,0.0084233636142459,0.0004415898677285,14.494576636385752,4.795013924180717,False,0.6311135138625112,0.0278612273445562,0.0274329846862565,40.56976521686319,0.6783006964152133,2.184420073680243,1.4396247573440994,3.5877109650189114,-0.19989252029570168,1.608202494386214,0.3393361588214368,-1.5549997559225555,-1.561726938941066,-0.16857773704211465,2.571565056183463,2.6155650561834625,M67,3.563786142757319,3.609336746702035,3.6373515600061705,4.06758602633231,0.02162578168312379,3
D+22,M67,604912441036157568,132.70244329163515,11.724619108581578,-11.092678500254364,-2.675129247836099,83.7,3.87,0.3728765366946934,0.4126340439935684,,2.1453194019433757,0.3142032,,2.3459219503177744,,,,,,08504858+1143290,15.856,0.233,0.0027517642398956,0.0007473734310067,15.853248235760104,7.510708038118779,False,0.2244771279388814,0.0409005654465372,0.0459998912001085,205.9168725986036,0.4064747047861274,39.341687604649664,1.92272545799326,3.5877109650189114,-0.6488279028386789,2.3136919336809254,1.5948529855189333,-1.3882706878700808,-1.337243195519478,-0.3909664756876654,2.571565056183463,2.6155650561834625,D+22,3.619418988846475,3.7449567570927442,3.9651418364072453,5.558489083758206,0.15724579207383282,3
multi,SSco,6049813902914243328,242.2445780395313,-24.82685366403384,-12.091092110691957,-23.552084745509937,1.5632,0.01025,0.01,0.025,,6.291938262585542,0.04279068,,3.0266666986314794,,,,,,16085871-2449363,11.413,0.026,0.0222223362986409,0.0011950361991328,11.39077766370136,5.384699926758644,False,0.5435474429518692,0.0134003547480424,0.0136499665775399,60.287698282219225,0.0259290044990992,4.282287872519559,0.19401454637469784,1.0107238653917732,-0.2647625429981694,1.780228703297877,0.6316758589519789,-1.8728837043905673,-1.8648684120084094,-1.5862141569231791,1.0,1.3979400086720377,SSco,0.5012246235392352,1.2522208973127384,1.9689785271827438,0.017873964758382623,0.24149703192096528,3
multi,Praesepe,612468658601702272,135.04407090597786,19.123043890692557,-45.61598728555492,-14.07796705210284,1.79685,0.718,0.01,0.04,,6.193289291870513,0.1866773,,3.353216814650721,,,,,,09001062+1907233,14.01,0.044,0.002657040881788,0.0001420454579517,14.007342959118212,7.966949792178076,False,0.1803193351621543,0.0076997608725399,0.0080223732300798,214.5047375117048,0.0083767380657592,30.9625098579917,0.25451182396968125,2.8561244442423,-0.7439577025398721,2.3314368883737533,1.4908361578666658,-2.1135227622754416,-2.095697136920125,-2.076925064404072,1.0,1.6020599913279623,Praesepe,1.0153678892380826,2.8988578918481456,3.2594096612174286,0.7922420536983988,0.04273344760584541,3
R+18,DSco,6242525649510891264,242.04501931011535,-22.495346613550964,-10.122482429403998,-24.29875528150825,1.6454,0.01015,0.01,0.025,,7.0725017468634,0.06621631,,3.665023208185253,,,,,,16081081-2229428,11.679,0.023,0.0239849506032117,0.0012764600918327,11.65501504939679,5.902880366382011,False,0.4599183031392339,0.0113221665590478,0.0115094281423404,76.37909270848216,0.0215425444536247,5.586021210759577,0.2162714929701756,1.0064660422492318,-0.33731930668123866,1.8829744951731988,0.7471025804337926,-1.9460704605498786,-1.9389462541978166,-1.6667030022030231,1.0,1.3979400086720377,R+18,0.41588197425866325,1.336919601931063,2.125218960599652,0.021722989982727727,0.3304535596818312,3
multi,BSco,6049623103285036032,243.74697184150975,-24.992018918594276,-7.376666211515008,-23.650381335828648,2.2869,0.00785,0.01,0.025,,6.279988577450897,0.04011474,,2.9998394145041676,,,,,,16145928-2459308,11.087,0.021,0.0616788561308961,0.0032033062458018,11.025321143869103,5.015115412909736,False,0.5996327678473068,0.014707754157786,0.0148943668384021,43.718490870252786,0.0523096738811738,2.511594043677885,0.35924717448969423,0.8948696567452525,-0.2221146424908235,1.6406651620143158,0.3999494444448818,-1.8324536380368763,-1.826977953975136,-1.2814179875246214,1.0,1.3979400086720377,BSco,0.38320202850233503,1.0303669215265678,1.781269589695294,0.010724249801840651,0.1354972647813153,3
R+18,BSco,6050405234012889856,243.7137938016339,-23.147771305288856,-7.900778775086584,-20.99291447369055,1.3501,0.00785,0.01,0.025,,6.010091719896892,0.05606191,,3.3179389683152016,,,,,,16145131-2308515,11.636,0.021,0.031561866118534,0.0016215200747404,11.604438133881466,5.498843632947702,False,0.5255895581619239,0.0129450054823406,0.01302389516502,65.05080121706814,0.0207545483643598,4.7651305229759515,0.13036593726520737,0.8948696567452525,-0.2793532714499949,1.8132526500445472,0.6780748010146113,-1.8878977613009695,-1.885259108265421,-1.6828867127793399,1.0,1.3979400086720377,R+18,0.5797585251671861,1.3528245612017127,2.020413728118873,0.022533287673601028,0.45795490445646014,3
L+23,Praesepe,611807749039592704,133.51611023186817,17.32184765280784,-39.28397560693847,-11.449479321822931,23.865,0.718,0.01,0.04,,6.4090253145133955,0.41158146,,3.1354458744223295,,,,,,08540391+1719187,15.292,0.144,0.0019318810138397,0.0001288243838112,15.29006811898616,9.324028053854354,False,0.1030976746463151,0.006517521668795,0.0074266221472514,214.59,0.1112120788480357,30.9,1.3777614387022628,2.8561244442423,-0.9867511300575377,2.3316094797640927,1.4899584794248346,-2.1859175162589883,-2.1292086716193634,-0.95384804106183,1.0,1.6020599913279623,L+23,3.108496345701628,3.501071672849274,3.8995145078979236,3.170090588910742,0.644947228606974,3
multi,Antares,6242649340270424704,242.97660775564657,-22.613757580453104,-10.940454283879756,-21.43039413636628,0.4832499999999999,0.01265,0.01,0.025,,7.012483485327592,0.24974503,,3.990337180546067,,,,,,16115439-2236491,13.299,0.034,0.0272460864498236,0.0017078056366412,13.271753913550176,7.501113170974982,False,0.2263379338008075,0.010447808693583,0.0107322839152103,206.75097882621196,0.0023373529003033,39.59592020553532,-0.31582813729940945,1.1020905255118367,-0.6452426530282631,2.315447574320431,1.597650440382553,-1.9809747882207918,-1.9693078468854692,-2.6312757116198404,1.0,1.3979400086720377,Antares,0.6247641966589351,1.6768062644987813,2.2695809587442475,0.047512322976288254,0.5747157389869446,3
multi,SSco,6045835594967725312,246.7352838339677,-26.00475271946848,-10.194714454171091,-21.0973371165287,2.88795,0.01025,0.01,0.025,,6.082628840010479,0.07759106,,3.2826477928009363,,,,,,16265648-2600168,12.007,0.021,0.0660198765159987,0.0034851350585714,11.940980123484,5.8614367073166065,False,0.4667067011156932,0.0118387432581179,0.0119872019643887,75.20809405754294,0.0383994573481729,5.501166236053836,0.4605896698837265,1.0107238653917732,-0.3309559633388105,1.8762645828172189,0.7404547688018022,-1.926694397700349,-1.9212821774713693,-1.4156749129334925,1.0,1.3979400086720377,SSco,0.27775430195751,1.5823376172325379,2.350592227925729,0.03822413068578238,0.5716137518407647,3
D+22,M67,604917899937362048,132.90945638928758,11.829097877390955,-10.973208414035945,-3.1445163534725844,40.4,3.87,0.3728765366946934,0.4126340439935684,,0.9232785907225692,0.13321784,,1.9023959718097725,,,,,,08513828+1149448,14.714,0.081,0.0085832832848313,0.0004623645200695,14.705416716715169,4.532080542309625,False,0.6681319348102486,0.0512422819259593,0.04813368661599,36.95253665568429,1.0932943623448217,1.8089475183531936,1.606381365110605,3.5877109650189114,-0.17513776970653855,1.5676442564724686,0.257425967180302,-1.2903715384553442,-1.317550873920697,0.038737108638136286,2.571565056183463,2.6155650561834625,D+22,3.676706696882565,3.7038107904620396,3.7291168481146255,5.056043368337912,0.11609982544312825,3
multi,SSco,6048717277503393792,243.51240762212063,-25.814878535154072,-11.582059535196136,-24.840647272082517,0.2782,0.01025,0.01,0.025,,6.485630660280696,0.07316287,,3.5412649335799893,,,,,,16140298-2548531,11.712,0.021,0.0564045959813701,0.0060977389908208,11.65559540401863,5.715356469544599,False,0.4906987058356949,0.0121956509272772,0.0124169496821271,71.06947324334263,0.0039144795550607,5.201266177053814,-0.5556428743439724,1.0107238653917732,-0.3091850874218918,1.851683096526466,0.7161090795521269,-1.9137950148188643,-1.9059850787908943,-2.4073259708704384,1.0,1.3979400086720377,SSco,1.9839318391022491,2.2460377862002527,2.3999973134294805,0.17621293554656142,1.2353139208084796,3
multi,DSco,6245669050173379328,242.54332604846897,-19.76115618254235,-11.321991575895826,-22.82458144688025,2.0290999999999997,0.01015,0.01,0.025,,7.178135777569305,0.029729424,,2.7503633349012366,,,,,,16101041-1945398,10.406,0.021,0.0294796034277449,0.0015201091228958,10.376520396572255,4.656578741294648,False,0.6514074852272227,0.015778332340203,0.0159279503820828,38.58675430065424,0.0525854023427307,1.9785812212667415,0.3073034508667651,1.0064660422492318,-0.18614725532871193,1.5864382497142457,0.2963538828678776,-1.801938900601919,-1.7978401058699742,-1.2791347988474806,1.0,1.3979400086720377,DSco,0.3853745087611908,1.038408752729087,1.9491168343773084,0.010924680705010148,0.03194271047985531,3
L+23,NSco,6248792208654128640,242.4608055766307,-18.814558127800986,-9.69198463656948,-24.173688154487607,0.42,0.006,0.01,0.025,,6.920608766855913,0.3646813,,2.757024055864585,,,,,,16095060-1848521,13.006,0.03,0.0328573061141731,0.0082506879897395,12.973142693885826,7.1738641867315796,False,0.2656391323233192,0.0161739292030258,0.0163843276240285,224.36774106392784,0.0018719268554757,44.965446453673486,-0.37675070960209955,0.7781512503836436,-0.5757079469989591,2.3509604154850616,1.652878909801169,-1.7911844622271662,-1.7855713763851029,-2.7277111250871613,1.0,1.3979400086720377,L+23,0.7856172394926952,1.659292004391627,2.3220315149188187,0.04563436422981745,0.8811407540079834,3
L+23,Pleiades,64006905476619776,56.84689444035548,22.244354276021415,19.56523367259846,-44.07548166486084,4.947,0.097,0.01,0.0063,,7.121282586312011,0.019014506,,1.8305443343409684,,,,,,03472322+2214403,10.838,0.017,0.0129849339410841,0.0006832451033567,10.825015066058915,5.087806164856611,False,0.5889274610024134,0.0142996417274104,0.014376880094704,46.88114437814414,0.1055221681471213,2.849575874066661,0.6943419103641812,1.9867717342662448,-0.22993819456170367,1.670998204354899,0.4547802251806244,-1.8446748434970266,-1.8423353493260255,-0.9766562939907177,1.0,0.7993405494535817,L+23,0.17525378262324925,0.3812322006612039,1.7034328140337573,0.0024056486646246286,-1.6055395336050409,3
GR+21,Pleiades,64933621980897536,57.17084540801888,23.23797186912308,20.667921284111728,-52.16286906978018,0.2671,0.097,0.01,0.0063,,8.51124405941673,0.048778493,,3.134627338752493,,,,,,03484097+2314176,12.049,0.021,0.0017091541770129,9.407250937022104e-05,12.047290845822989,6.697256066135401,False,0.3325804275314867,0.008133002692119,0.0082333758539208,197.24846951796843,0.0013541296449738,33.524543265031205,-0.5733261119786272,1.9867717342662448,-0.47810331273883233,2.2950136421350464,1.525362869780077,-2.089749083943276,-2.0844220585763344,-2.8683397541136735,1.0,0.7993405494535817,GR+21,0.4216578091192006,1.504819788771717,2.227067639001295,0.03197567998129059,-0.4819519454945278,3
multi,Pleiades,64971933089093760,56.534933945361814,23.3473212122962,19.54291585018702,-45.246857647763434,3.932933333333333,0.097,0.01,0.0063,,7.388568334356815,0.015051717,,1.6117134368937462,,,,,,03460836+2320510,10.407,0.016,0.0091459044812864,0.0007599163373023,10.397854095518714,4.740655567111379,False,0.6393191283984252,0.0154183608120925,0.0155969634017978,39.7679594536396,0.0988970363922805,2.101191697673116,0.5947165848000727,1.9867717342662448,-0.1942823013011511,1.599533307335993,0.32246567612979743,-1.811961795422782,-1.8069599469155477,-1.0048167225359204,1.0,0.7993405494535817,Pleiades,0.31292136537591847,1.1701927933757827,1.7850021088187038,0.014797651443915288,-0.816578940890462,3
multi,Praesepe,659373141744409984,129.90414825337888,17.788814427935883,-35.57638630522419,-10.43849521331822,16.862233333333332,0.718,0.01,0.04,,5.371860603771807,0.030681659,,2.040383118324764,,,,,,08393704+1747198,11.602,0.02,0.002272951497711,0.0001166155180113,11.59972704850229,5.2503507209445655,False,0.5643969010551844,0.0137617237319666,0.013867086550797,54.128172659696965,0.3115241565486784,3.624040695257751,1.2269150946130911,2.8561244442423,-0.24841537950012776,1.7334233657719065,0.5591930658333211,-1.8613271649089511,-1.8580147738092616,-0.5065082711588154,1.0,1.6020599913279623,Praesepe,2.7441195198861306,2.886416314641069,2.9906880236556366,0.7698680821345978,0.030291870398768683,3
multi,Praesepe,660089366194194176,131.56530709259383,18.09716169579469,-36.11383790742036,-11.206650803108158,0.441,0.718,0.01,0.04,,5.35386367833271,0.1778129,,3.247659176743762,,,,,,08461572+1805500,14.341,0.074,0.0024343716269948,0.0001261376003903,14.338565628373004,7.981902172655969,False,0.1789768618341058,0.0093850232421096,0.0099169029406339,214.59,0.0020550817838669,30.9,-0.35556141053216145,2.8561244442423,-0.7472031110720356,2.3316094797640927,1.4899584794248346,-2.0275646475064124,-2.003623937301368,-2.687170890296254,1.0,1.6020599913279623,Praesepe,0.9675909922320763,1.8784991249191951,2.649230867195601,0.0755960537116202,-0.977625319323105,3
GR+21,Praesepe,661216885306765824,129.92714337629764,19.307940773588097,-34.68078517364411,-12.977145371815707,1.34,0.718,0.01,0.04,,5.112760458317328,0.08814571,,2.949858423502289,,,,,,08394255+1918288,12.698,0.026,0.0023866892573284,0.0001226848947731,12.695613310742672,6.238890539515234,False,0.404669507452413,0.0114942456363257,0.0117329642843986,108.80574217822269,0.0123155264894484,8.0269681918831,0.12710479836480765,2.8561244442423,-0.3928995192162306,2.0366518156793534,0.9045515420203731,-1.9395195260677363,-1.930592251335555,-1.9095470173145457,1.0,1.6020599913279623,GR+21,0.05703980747885873,1.0731625159401068,2.1495071859631927,0.011834843407390078,-1.7829619283021934,3
multi,Praesepe,661277908202012672,129.48787892834326,19.463803936028377,-36.3433369147825,-12.753225687920349,1.3327000000000002,0.718,0.01,0.04,,5.307233125131796,0.072125256,,2.764012081272471,,,,,,08375712+1927499,12.767,0.028,0.0022810099899886,0.0001174142002656,12.76471899001001,6.389059814189217,False,0.3804315747595063,0.0105088213526503,0.0107479053451458,134.89545292886746,0.009879502763542,10.004783499624288,0.12473239772002949,2.8561244442423,-0.41972344500816333,2.12999731067128,1.0002076950775947,-1.9784459907980858,-1.9686761669748087,-2.0052649129512505,1.0,1.6020599913279623,Praesepe,0.03921857255439088,1.0098630026599271,2.2523337827980074,0.01022970247426415,-1.846261441582373,3
multi,Praesepe,661353770206306560,130.75762306999312,19.901208447295797,-35.76844804186711,-12.914484959363698,0.9805333333333331,0.718,0.01,0.04,,5.55823303947578,0.19095327,,3.1788862326322627,,,,,,08430186+1954046,14.053,0.058,0.0028259790469247,0.000149994646799,14.050174020953076,7.774857778173068,False,0.1978535001181521,0.0098186054337736,0.0102924663515377,209.82311546845335,0.0046731425712757,34.39482264812827,-0.008537637858856546,2.8561244442423,-0.70365626246364,2.321853331175935,1.536493074415426,-2.0079501919916716,-1.9874805441376553,-2.3303909690347915,1.0,1.6020599913279623,Praesepe,0.6435363562444393,1.3390873779889163,2.6422411995128345,0.021831691109245353,-1.5170370662533839,3
L+23,Praesepe,662510976131897216,126.75552747581978,18.884848767259932,-43.003439415181674,-19.745649495173524,18.411,0.718,0.01,0.04,,5.993468651016183,0.058916107,,2.5118060422003485,,,,,,08270138+1853058,13.019,0.027,0.0022907785025312,0.0001179265165477,13.01670922149747,6.905100411909302,False,0.3021325253802245,0.0081693397286282,0.008326868937886,236.9867878131345,0.0776878752182471,48.60386680544381,1.2650773780035942,2.8561244442423,-0.5198025192391428,2.374724134449788,1.6866708220496036,-2.0878130430760447,-2.0795182709368554,-1.1096467564461936,1.0,1.6020599913279623,L+23,3.1383544405880377,3.7100338343167434,3.9683106549247067,5.129013407285102,0.8539093900744432,3
multi,Praesepe,662625978176332160,127.97595986818712,18.76001648116847,-34.44309370312753,-11.98356021357391,2.176833333333333,0.718,0.01,0.04,,5.244676955179784,0.11713807,,3.007578206453651,,,,,,08315427+1845361,13.761,0.044,0.0022215784458884,0.0001148950498146,13.75877842155411,7.357372136915522,False,0.2429190142819505,0.0092403578185512,0.0095928672875821,214.1834481518843,0.0101634059593142,41.861310326271486,0.3378251790711739,2.8561244442423,-0.6145384898283238,2.330785906019415,1.6218128183304925,-2.034311211072806,-2.018051563730741,-1.9929607269482412,1.0,1.6020599913279623,Praesepe,1.2099311933552137,2.837129462775507,3.169770915777764,0.6872732849988124,-0.018994981466793348,3
multi,Praesepe,662744210035689728,128.9151367795911,19.12671164647883,-34.774312078414766,-12.487013329892791,5.6622,0.718,0.01,0.04,,5.238681858603601,0.053887524,,2.65858106464371,,,,,,08353967+1907364,12.29,0.02,0.0022428114939779,0.0001151623096008,12.28775718850602,5.883867312785998,False,0.463094395418491,0.0114051229890824,0.0115046570082841,75.83121679031031,0.0746684576571836,5.546320057268862,0.7529852054321837,2.8561244442423,-0.33433047500600216,1.879848024746653,0.7440049274659909,-1.9429000270737138,-1.9391263245511845,-1.1268628193144692,1.0,1.6020599913279623,Praesepe,0.5531612114696848,2.4387361365634193,2.8030067612061575,0.27462251275791655,-0.4173883076788809,3
