source_paper,star_name,source_id,ra,dec,pmra,pmdec,prot_days,age_gyr,age_err_lo_gyr,age_err_hi_gyr,age_method,parallax,parallax_error,bp_rp,bp_rp_0,ebpminrp_gspphot,ruwe,high_ruwe,phot_g_mean_mag,binary_type,twomass_id,k_m,k_cmsig,A_Ks,A_Ks_err,k_m_0,M_Ks,flag_outside_mann_range,mass_msun,mass_msun_err_lo,mass_msun_err_hi,tau_ce_days,rossby_number,tau_ce_err_days,log_prot,log_age_myr,log_mass_msun,log_tau_ce,log_tau_ce_err,log_mass_err_lo,log_mass_err_hi,log_age_err_lo,log_age_err_hi,cluster_name,p16,p50,p84,inferred_age_gyr,residual_dex,fold
MOCADB,Gaia DR2 2929961135257620608,2929961135257620608,108.4760777,-20.8750488,,,3.0630099773406982,0.0301999999999999,0.0027,0.0027,association,5.241403959794875,0.0338,2.4802856,2.1810856,0.2992,0.99031055,False,15.954874,,07135425-2052301,12.436,0.024,0.0052370865990569,0.0003120466052976,12.430762913400944,6.028001075727197,False,0.4393619587742613,0.0107461802021489,0.0108751485211194,79.92506211143993,0.0383235232657051,5.842975515321734,0.4861484114644088,1.4800069429571492,-0.3571775482567113,1.9026829824431957,0.7666340664261426,-1.9687458810441987,-1.9635648032043918,0.43136376415898736,0.43136376415898736,MOCADB,0.906750056894188,2.040171275087586,2.8752927180023753,0.10969107055199184,0.5601643321304368,3
MOCADB,Gaia DR2 3340855571214473600,3340855571214473600,82.3391759,11.8585608,,,0.4207479953765869,0.695,0.067,0.085,association,14.108136843368968,0.0411,3.0670738,,,1.0757953,False,15.681358,,05292137+1151309,11.69,0.022,0.0016486442326679,8.454967774789915e-05,11.688351355767333,7.435699673273582,False,0.2338233192115405,0.0057125109817756,0.005791273867875,210.10630283657304,0.0020025481848769,40.61861098727672,-0.3759779445118784,2.8419848045901137,-0.6311121788034589,2.322439080707174,1.6087250679886491,-2.2431729520301964,-2.2372258969049037,1.8260748027008264,1.9294189257142926,MOCADB,0.6432659343958598,1.770728531207269,2.404260824882803,0.05898322725625295,-1.0712562733828448,3
MOCADB,V395 Tau,64073597730589952,58.1436936,22.5019809,,,1.7556699514389038,0.1274,0.01,0.0063,association,6.975558093691786,0.0296,2.3957539,2.076654,0.3191,1.059469,False,14.958157,,03523446+2230078,11.39,0.018,0.0168017196774435,0.0008749821961394,11.373198280322557,5.59109308006115,False,0.5108084428118858,0.0119964301059368,0.0121858876224311,67.60054361494971,0.0259712401343861,4.949894464851428,0.24444287618222077,2.1051694279993316,-0.29174193318561603,1.8299501883680216,0.694595939575737,-1.9209479719483205,-1.9141428312323194,1.0,0.7993405494535817,MOCADB,0.2920357147275284,1.0283268132324306,2.182138942328367,0.01067399053177461,-1.076842614766901,3
MOCADB,Gaia DR3 3051567185702303488,3051567185702303488,105.8322475,-8.3477137,,,0.23,0.1445,0.0451728791191983,0.0657170063406701,association,1.062041757201745,0.1747,2.684063,2.186363,0.4977,1.037672,False,18.400105,,07031973-0820517,14.666,0.103,0.0485933859471987,0.0078719346981896,14.617406614052802,4.748114577091636,False,0.6374272615782617,0.0599674942161561,0.0523242463299984,39.95282186863843,0.0057567898647114,2.120380632563346,-0.638272163982407,2.1598678470925665,-0.19556936649795356,1.6015474589615992,0.32641382875129477,-1.22208409808289,-1.2812970184518684,1.6548777714498755,1.817677771449875,MOCADB,1.5505254483663875,1.9172018244110536,2.4372653440406498,0.0826421913392664,-0.24266602268151294,3
MOCADB,Gaia DR2 1922264397749513856,1922264397749513856,354.6813602,41.5106806,,,3.535330057144165,0.0851,0.0118,0.0118,association,2.6009293694516993,0.113,2.6321316,2.2363315,0.3958,0.9839109,False,17.948011,,23384353+4130383,14.39,0.078,0.0239669555584415,0.0015581966220196,14.36603304444156,6.441675837958652,False,0.3719063607794122,0.0208395730019489,0.0211282471620255,145.92321088776967,0.024227331866095,14.048374823996111,0.5484299656025184,1.9299295600845878,-0.4295663937631682,2.1641243772857277,1.1476260861062728,-1.6811111838752582,-1.6751365313166586,1.0718820073061253,1.0718820073061253,MOCADB,0.8667259792730064,2.112132775905208,2.809279001754825,0.12945915736133815,0.18220321582062016,3
MOCADB,EPIC 203009876,6042447312446886784,242.282344583352,-27.5729323150675,,,1.1937,0.0259,0.0015,0.0015,association,9.341830019436172,0.0438,3.121872,2.6112719,0.5106,1.1045396,False,15.492757,,16090778-2734220,11.423,0.021,0.003452820611009,0.0001861568382265,11.41954717938899,6.271706983179865,False,0.3994602912194048,0.0095937622832303,0.0096610268734202,114.41294253143268,0.0104332602028136,8.452040236496568,0.07689519386605072,1.413299764081252,-0.3985263857152244,2.058475155156754,0.9269615558728026,-2.018011046799908,-2.014976709841415,0.17609125905568124,0.17609125905568124,MOCADB,0.35154463624240156,1.2374866645233287,2.3076654154474943,0.017277729265772618,-0.17581309955792324,3
MOCADB,V* V886 Sco,6048521530075334144,245.9967458,-25.9839269,,,3.738,0.0259,0.0015,0.0015,association,8.229175634358711,0.0294,2.6986485,2.3287485,0.3699,1.1495519,False,14.508434,,16235923-2559015,10.793,0.023,0.0056656492220997,0.0003002493740144,10.7873343507779,5.3641160083818615,False,0.5468103672550757,0.0132420221625967,0.0134072503220459,59.32373721664336,0.0630101907833159,4.179272690946896,0.5726392970428132,1.413299764081252,-0.2621632600168167,1.7732285024615553,0.6211007090976322,-1.8780456895943027,-1.87266028198506,0.17609125905568124,0.17609125905568124,MOCADB,0.7865841798330108,1.7742349394803378,2.522450897246177,0.05946137387167679,0.36093517539908593,3
MOCADB,[SLS2012] PYC J00411+5523,418384828876853504,10.2971629,55.3992075,,,0.6734,0.133,0.01,0.015,association,17.473340480751595,0.0204,2.7876492,,,1.1117672,False,14.34233,,00411116+5523581,10.582,0.02,0.0,0.0,10.582,6.793879697689148,False,0.3181925889145608,0.007585553632156,0.0076410860526546,216.0263973928838,0.0031172116376837,40.65012034006375,-0.1717268879479302,2.123851640967086,-0.497309939808838,2.3345068231027817,1.6090618356114714,-2.120012716707719,-2.116844909336143,1.0,1.1760912590556813,MOCADB,0.658531256917845,1.7882432063863587,2.5796976925556176,0.061410581023134236,-0.3356084345807271,3
MOCADB,Gaia DR3 604960609092130688,604960609092130688,132.5368336,11.7892914,,,52.5,4.168699999999999,0.401656438893842,0.4444825682676973,association,1.5107499359463714,0.2964,2.4574146,,,1.0253865,False,19.372631,,08500885+1147211,15.853,0.22,0.0069817913582264,0.0012092548756922,15.846018208641771,6.7419811311769315,False,0.3244485844785038,0.0706651588441995,0.0702500705653298,207.86154118249277,0.2525719750817561,37.551838537021,1.7201593034059568,3.620000642300068,-0.4888541162640988,2.317774143024189,1.574631204907064,-1.1507946604790733,-1.1533532351792106,2.6038547334646194,2.647854733464619,MOCADB,3.423559409982723,3.5728581056586797,3.7214748046678814,3.739883774065504,-0.04714253664138823,3
MOCADB,Gaia DR2 1936712422918037376,1936712422918037376,350.056261319261,43.0593314276119,,,0.4636609852313995,0.23,0.14,0.27,association,2.251891504698176,0.0988,2.5845203,2.1552203,0.4293,1.020817,False,17.760798,,23201350+4303336,14.026,0.061,0.0320167454332947,0.0016442727611501,13.993983254566706,5.756720567243974,False,0.4836678387268398,0.021419286196143,0.0213495511270449,72.28229781962014,0.0064145855792861,5.289152015914502,-0.33379944629002345,2.361727836017593,-0.31545278986569864,1.8590319501218688,0.7233860492886163,-1.669195006251205,-1.6706112515568399,2.146128035678238,2.4313637641589874,MOCADB,0.47467867418376525,1.6769398285510353,3.0174009821838674,0.047526937286569426,-0.6847880074665578,3
MOCADB,Gaia DR2 2925819584189684224,2925819584189684224,103.3204205,-22.2419578,,,1.3085299730300903,0.2818,0.0844,0.0844,association,2.352032198121101,0.104,2.5972404,2.2881405,0.3091,0.9914322,False,17.972763,,06531692-2214306,14.346,0.08,0.0065734721131803,0.0003376437265689,14.33942652788682,6.196642841460491,False,0.4113192070698646,0.0221620939650914,0.0222689339597305,101.64800550999776,0.0128731495169512,7.4843527030990495,0.11678367498697254,2.4499409887733377,-0.3858210100879713,2.007098861532836,0.8741542456104879,-1.6543892080897564,-1.652300572660077,1.9263424466256551,1.9263424466256551,MOCADB,0.34851767466718225,1.1579697120997812,2.316088312717684,0.014386982392691839,-1.2919712766735565,3
MOCADB,Gaia DR3 5825748688930826752,5825748688930826752,234.533693,-64.822815,,,0.7958141862255509,0.212,0.084,0.19,association,1.0910977436146547,0.1085,1.858427,1.6411271,0.2173,0.9495266,False,17.894833,,15380808-6449221,14.517,0.112,0.0247209104888338,0.0018250285005785,14.492279089511166,4.681597377792267,False,0.647056078322409,0.0389956091696972,0.0373563708654819,39.01194891821033,0.0203992419833727,2.022716919872709,-0.09918832336434487,2.326335860928751,-0.18905807875853028,1.5911976468840083,0.30593510731871326,-1.4089842909408041,-1.4276353216724509,1.9242792860618816,2.278753600952829,MOCADB,0.6523314815214915,1.7187172541060096,2.974082869954818,0.05232596593072273,-0.6076186068227416,3
MOCADB,Gaia DR3 3426276419121661824,3426276419121661824,91.8256807,24.2527312,,,5.344,0.95,0.67,3.5,association,1.069506827328992,0.1313,2.0452404,1.8956404,0.1496,1.0387957,False,17.967829,,06071816+2415100,14.69,0.077,0.045586942542354,0.0041840163104236,14.644413057457646,4.790330863902083,False,0.631452709113717,0.0449639658286146,0.0408046132260693,40.53662099517394,0.1318314124069745,2.180979664703728,0.7278664494674892,2.9777236052888476,-0.19965916916250998,1.6078475444479874,0.33865161626731516,-1.3471353909103911,-1.389290734327592,2.8260748027008264,3.5440680443502757,MOCADB,0.564409804191073,1.4418773460684167,2.24957548211218,0.02766160313005944,-1.535846259220431,3
MOCADB,Gaia DR2 3057351750738110848,3057351750738110848,113.796714,-4.0187271,,,2.5057098865509033,0.1072,0.0345,0.0345,association,1.9057391697488983,0.0698,2.102293,1.885993,0.2163,0.9634739,False,17.066969,,07351121-0401075,13.823,0.055,0.0054757422181208,0.0002858096555675,13.81752425778188,5.217841559623196,False,0.5689702456006493,0.0197420454486453,0.0200946877228773,52.777076013979595,0.0474772396615377,3.47965367460807,0.39893078654493175,2.030194785356751,-0.24491044451763191,1.7224453255170313,0.5415360213341308,-1.7046078526269264,-1.6969187384784155,1.5378190950732742,1.5378190950732742,MOCADB,0.28441817520348833,1.0414820481012048,2.1066160275067136,0.011002263656467618,-0.9887127372555462,3
MOCADB,2MASS J03464001+2346587,65199222758514048,56.6668167,23.7827646,,,0.32562,0.1274,0.01,0.0063,association,7.423995688819728,0.0568,2.8712997,2.2740998,0.5972,0.9855092,False,16.09085,,03464001+2346587,12.033,0.023,0.0084044145032211,0.0019318181219499,12.024595585496778,6.377784140557846,False,0.3823132084648561,0.0095505999524656,0.0096451994464555,132.8700624084289,0.0024506649135083,9.85124218926774,-0.4872889280368802,2.1051694279993316,-0.4175806973659888,2.1234271389904973,0.9934909961758356,-2.0199693459176986,-2.015688787449906,1.0,0.7993405494535817,MOCADB,0.7652648482885949,1.7083363829705307,3.362221760567075,0.051090056500697485,-0.3968330450288009,3
MOCADB,Gaia DR2 509931781916755584,509931781916755584,24.8093509,60.9377688,,,0.512470006942749,0.3981,0.0795999999999999,0.0795999999999999,association,2.4102539683964608,0.0722,2.4754467,2.0464468,0.429,1.0455892,False,17.299694,,01391422+6056161,13.687,0.03,0.0329561331929602,0.0018021951889389,13.65404386680704,5.564357899726936,False,0.5149076738726303,0.016312255924231,0.0165340730768176,66.8934262569713,0.0076609920528527,4.898654076592122,-0.2903315472486562,2.599992177584098,-0.28827063566217376,1.8253834409277871,0.6900767723954013,-1.7874859734971178,-1.781620147221825,1.9009130677376684,1.9009130677376684,MOCADB,0.522811756958061,1.7745037139490691,3.124324036629958,0.059498184483380595,-0.8254884636350288,3
MOCADB,WISEA J063758.43-405556.4,5569783378378984960,99.4934658,-40.9322087,,,3.255,0.2,0.05,0.05,association,25.948126172433337,0.0237,3.2694101,3.2694101,0.0,1.1347893,False,15.132409,,06375842-4055576,10.943,0.021,0.0,0.0,10.943,8.013530005073576,False,0.1763868207217664,0.0042510414783168,0.0042787575718462,214.59,0.0151684607856843,30.9,0.5125509929042107,2.3010299956639813,-0.7535338676261853,2.3316094797640927,1.4899584794248346,-2.3715046575084777,-2.368682319309956,1.6989700043360187,1.6989700043360187,MOCADB,0.4940108379278362,1.3182703082327363,2.987434336870618,0.020809915092622578,-0.982759687431245,3
MOCADB,Gaia eDR3 2480898454495523968,2480898454495523968,23.9961868,-3.9548032,,,1.385040044784546,0.23,0.14,0.23,association,8.387463757603008,0.0507,2.840644,2.4457438,0.3949,1.0647553,False,16.119522,,01355907-0357171,12.336,0.027,0.0017274789228777,8.862040375581665e-05,12.334272521077123,6.952425804007355,False,0.2954635157583766,0.0076670393039983,0.0077862769747526,237.7365209386923,0.0058259456280245,49.0402028404882,0.14146233006295406,2.361727836017593,-0.5294961387524332,2.3760959029053748,1.6905522578464627,-2.115372310388499,-2.108670151546807,2.146128035678238,2.361727836017593,MOCADB,0.42532776257337657,1.3553103100870678,2.8796848571782627,0.022662630090072845,-1.0064175259305252,3
MOCADB,Gaia DR3 3426295213900668928,3426295213900668928,92.31006,24.476007,,,8.419,0.1549,0.0758773812529767,0.1487347109276713,association,1.1646050014594391,0.1731,2.2163563,1.9464563,0.2699,0.99808794,False,18.50917,,06091441+2428336,14.971,0.082,0.0460734602087405,0.0068082938730958,14.92492653979126,5.25581979417753,False,0.5625504159563604,0.0570882072283149,0.0489699747658226,54.67367711460669,0.1539863503665966,3.682336867663481,0.9252605095194353,2.190051417759206,-0.24983854985574194,1.7377782836387643,0.566123516127604,-1.243453595162441,-1.310070119773222,1.8801123337215357,2.1724123337215357,MOCADB,0.9994459909184638,2.239857925436333,2.9933127794270864,0.17372324196989836,0.04980650767712724,3
MOCADB,Gaia DR2 513453685151726848,513453685151726848,36.3124643,61.1248692,,,4.308010101318359,0.3981,0.0795999999999999,0.0795999999999999,association,3.5349126673215134,0.0431,2.2371492,,,1.563924,True,15.665515,,02251493+6107299,12.129,0.021,0.0475529543275857,0.0024488839693012,12.081447045672414,4.823340489139163,False,0.6274463633180893,0.0157024986498552,0.0158799147301998,40.92809821291813,0.1052580082980406,2.221615457773665,0.6342767129503822,2.599992177584098,-0.20242339352914124,1.6120215649525185,0.3466688885294042,-1.8040312352657433,-1.7991518339179355,1.9009130677376684,1.9009130677376684,MOCADB,0.42714967185449443,1.2368004391941303,2.1210751050285337,0.017250450417517153,-1.3631917383899677,3
MOCADB,2MASS J04535740-2222165,2972868236492048896,73.4893218,-22.3714688,,,0.3916,0.133,0.01,0.015,association,15.10361671976044,0.0278,3.00183,,,1.082554,False,15.119852,,04535740-2222165,11.175,0.025,0.0,0.0,11.175,7.070404780623681,False,0.2793402845875778,0.0069877995727767,0.0070504209997137,230.50928256638176,0.001698846986291,46.83736638177782,-0.4071573168688998,2.123851640967086,-0.5538664287368853,2.3626884190366657,1.6705924671429144,-2.1556595601409403,-2.1517849493357555,1.0,1.1760912590556813,MOCADB,0.5226790318496325,1.656657815677641,2.3267505612795665,0.045358409304943045,-0.46719382528944475,3
MOCADB,Gaia DR3 5825746829183251200,5825746829183251200,234.4121509,-64.8970861,,,0.36054150023953,0.113,0.048,0.076,association,1.7965318954694978,0.0719,2.2031536,1.8506536,0.3525,0.98517245,False,17.326641,,15373892-6453492,13.797,0.062,0.0213648232670542,0.0011032929102353,13.775635176732946,5.047809836908975,False,0.5944467302060733,0.0211318836774331,0.0211745769312735,45.250594561977195,0.007967663270053,2.6753246606368277,-0.44304473846828146,2.0530784434834195,-0.2258870574693517,1.6556242899122597,0.42737649281234363,-1.6750617885959238,-1.6741852581282544,1.6812412373755872,1.8808135922807914,MOCADB,0.4140355723496396,1.4768847173194324,2.3718408599061904,0.02998366502405448,-0.5761937261639871,3
MOCADB,V621 Tau,64840541448791424,55.8292873,22.786109,,,0.3057,0.1274,0.01,0.0063,association,7.563829913298237,0.0754,3.0729485,2.6644485,0.4085,1.0582237,False,16.816063,,03431900+2247106,12.762,0.023,0.005146100514575,0.0014818017445944,12.756853899485426,7.1505626713270765,False,0.2687313049539615,0.0071189050249917,0.0072392954845548,225.7538074456133,0.0013541299854871,45.38791453933499,-0.5147045612739112,2.1051694279993316,-0.5706817389377068,2.353635083630841,1.6569402284607135,-2.14758680105052,-2.1403036965180293,1.0,0.7993405494535817,MOCADB,0.30976085143797294,1.3418762741444163,2.278863121837653,0.021972338151834792,-0.7632931538549153,3
MOCADB,Gaia DR3 3200998482434977408,3200998482434977408,69.3348376,-5.2259997,,,1.375515589980991,0.132,0.067,0.13,association,10.922309004017494,0.0148,2.0631113,1.8492113,0.2139,1.0860895,False,13.331055,,04372034-0513327,10.126,0.023,0.0008978079077757,4.6041553802508174e-05,10.125102192092225,5.316674487278341,False,0.5541632121844879,0.0134201769482136,0.0136107819906471,57.15149674321128,0.0240678839289433,3.9471328724611663,0.13846551701166981,2.12057393120585,-0.25636230799364645,1.7570276086386605,0.5962817463107408,-1.872241757853605,-1.8661169222274743,1.8260748027008264,2.113943352306837,MOCADB,0.4277935818663104,1.2119955913665705,2.46910822452946,0.01629279493326428,-0.9085783398392795,3
MOCADB,Gaia DR3 604945976139106560,604945976139106560,133.1364516,12.0237927,,,34.4,4.168699999999999,0.401656438893842,0.4444825682676973,association,1.3339925773081347,0.1506,2.0052052,1.8573052,0.1479,1.0314863,False,17.955595,,08523273+1201260,14.783,0.077,0.008734523298186,0.0006264787040269,14.774265476701814,5.400032541984199,False,0.5403996003076512,0.0442908772056474,0.0400946258398692,61.21766093768248,0.5619293431517751,4.3816697617155835,1.5365584425715302,3.620000642300068,-0.26728498086437735,1.786876731643802,0.6416396424923329,-1.3536857181844326,-1.3969138349733745,2.6038547334646194,2.647854733464619,MOCADB,3.5091544472668676,3.6629873860249824,3.793764372030818,4.602432057379882,0.04298674372491451,3
MOCADB,2MASS J15451049-5250416,5885861360428778112,236.2935398,-52.8450569,,,1.8938,0.0245,0.0015,0.0015,association,10.169306046365502,0.0178,2.7044792,2.3634791,0.341,1.1311442,False,13.784167,,15451049-5250416,9.983,0.021,0.0009167317538115,4.7117016571896067e-05,9.982083268246187,5.018539856597856,False,0.5991056895758522,0.0146720014191776,0.0147707960449617,43.874204851019655,0.0431643150327312,2.5282346576766654,0.27733411221598403,1.3891660843645324,-0.22249655599023271,1.642209258660349,0.40281738045075927,-1.8335106396660819,-1.8305960985527676,0.17609125905568124,0.17609125905568124,MOCADB,0.25961733712166113,0.9500449357991912,2.088763018083756,0.008913431593035604,-0.4391211485653411,3
MOCADB,Gaia DR2 5240453974838383744,5240453974838383744,164.7156452209809,-64.21146661279916,,,2.07,0.04,0.0014,0.0019,association,6.684446119017789,0.0227,2.7760468,2.3441467,0.4319,1.1316661,False,15.284413,,10585180-6412414,11.478,0.025,0.0098498715632856,0.0005187670275156,11.468150128436712,5.593477263150772,False,0.5104679116876146,0.0123596902864452,0.0125036306041791,67.6592852338865,0.0305944704092626,4.954151103904818,0.3159703454569177,1.6020599913279623,-0.29203155272496306,1.8303274055031205,0.6949692486348144,-1.9079924118178395,-1.902963865198113,0.146128035678238,0.2787536009528289,MOCADB,0.3067595881565037,1.0893264936622955,2.239856878282128,0.012283623416802244,-0.5127334976656668,3
MOCADB,Gaia DR2 2021279817932843008,2021279817932843008,293.1495282,24.2186728,,,2.1417300701141357,0.28,0.12,0.24,association,4.347810874879921,0.0338,2.438386,2.117686,0.3207,1.0052897,False,15.792259,,19323588+2413072,12.162,0.023,0.0112620230353143,0.0006064978550044,12.150737976964686,5.342091199364365,False,0.550199545505586,0.0135697916700345,0.013694103741809,58.322477127778306,0.0367222068675484,4.07227149189507,0.33076473426100034,2.4471580313422194,-0.25947977269678524,1.7658359614703862,0.6098367240196336,-1.8674268197867587,-1.8634663863909628,2.0791812460476247,2.380211241711606,MOCADB,0.26073722401618515,0.979291601873595,2.1090752179986816,0.009534361225178787,-1.4678664294686246,3
MOCADB,Gaia DR3 3052326746384119552,3052326746384119552,105.6853041,-8.1087128,,,0.371,0.1445,0.0451728791191983,0.0657170063406701,association,1.046183293101261,0.2036,2.2584362,2.1103363,0.1481,1.0547923,False,18.667202,,07024446-0806317,15.007,0.143,0.0384831371271761,0.0102654810772452,14.968516862872823,5.06655576453835,False,0.5907266768372301,0.0758339649992747,0.0619366692057168,46.34960461437258,0.0080043832754714,2.7927720598531627,-0.43062609038495414,2.1598678470925665,-0.22861341623956058,1.666046033744192,0.4460354909506752,-1.120136236215891,-1.208052153588089,1.6548777714498755,1.817677771449875,MOCADB,0.4146207240347949,1.4775957387216292,2.3907534283591043,0.030032794104863963,-0.6822721083709373,3
MOCADB,Gaia DR2 3188348498078085120,3188348498078085120,72.3271183,-6.0333267,,,1.1653200387954712,0.0871,0.016,0.016,association,4.760018173731088,0.0466,2.4657288,2.1752288,0.2905,1.055511,False,15.9361725,,04491852-0601598,12.376,0.025,0.0068228101565252,0.0003499850728239,12.369177189843477,5.757220244135082,False,0.4838881894356809,0.0120417998498781,0.012221603128152,72.24428732234506,0.0161302724684092,5.286397632053989,0.06644521462825702,1.9400181550076632,-0.31525497786142775,1.8588035111867711,0.7231598267699707,-1.9193085955988827,-1.9128718232223196,1.2041199826559248,1.2041199826559248,MOCADB,0.4755182215669795,1.4473501207503787,2.573115150475223,0.028012387201058246,-0.49266803425728445,3
MOCADB,Gaia DR3 604891412874700544,604891412874700544,132.9018075,11.5009519,,,30.4,4.168699999999999,0.401656438893842,0.4444825682676973,association,1.3813822387755503,0.2435,2.5205555,2.4248555,0.0957,1.042554,False,18.983864,,08513644+1130033,15.558,0.201,0.007491206624314,0.0018047755423105,15.550508793375686,6.252078132038475,False,0.4012279548480081,0.0728957823336498,0.0676873348372297,112.51022940160408,0.2701976536861152,8.307798884402537,1.4828735836087537,3.620000642300068,-0.39660881589767166,2.0511920101869805,0.9194859745684779,-1.1372975987356835,-1.1694925857442482,2.6038547334646194,2.647854733464619,MOCADB,3.082407788563194,3.285323059124663,3.6065844441383934,1.9289592767404868,-0.33467758317540497,3
MOCADB,V768 Tau,67352066526730240,58.1621855,25.8402679,,,1.057,0.1274,0.01,0.0063,association,7.515898557915286,0.0512,2.9164333,2.4332333,0.4832,1.0450416,False,16.171669,,03523891+2550256,12.215,0.021,0.0058097189565976,0.0005596204348129,12.2091902810434,6.589094830019974,False,0.3490176120135252,0.0086191977088947,0.0087047998164588,175.7958891208479,0.0060126548196663,25.384027650301636,0.024074987307426243,2.1051694279993316,-0.45715265726058996,2.2450087151461386,1.4045605321607013,-2.064533157239753,-2.0602412118650832,1.0,0.7993405494535817,MOCADB,0.3549370451775551,1.2830425890077477,2.445271449993348,0.019188569037901115,-0.8221268389915839,3
MOCADB,Gaia eDR3 3210459470754067840,3210459470754067840,79.6295561,-4.0561044,,,0.3821040093898773,0.0871,0.016,0.016,association,3.7299436124247944,0.0529,2.5661879,,,0.98737353,False,16.357817,,05183110-0403220,12.699,0.027,0.034287963367534,0.0025746488730512,12.664712036632466,5.52322336860102,False,0.5216388865395323,0.0135402620181905,0.0137356923344734,65.73229207193069,0.0058130334017828,4.814513918255846,-0.4178184052669326,1.9400181550076632,-0.2826300407806568,1.8177787763064766,0.6825524465435178,-1.8683729315184314,-1.8621494454925178,1.2041199826559248,1.2041199826559248,MOCADB,0.8812427292526005,1.8698125873587412,3.179647289078854,0.07409904100717883,-0.07020556764892194,3
MOCADB,Gaia DR2 5239819389159663616,5239819389159663616,160.84572855618546,-64.48661076989752,,,1.92,0.04,0.0014,0.0019,association,6.636011728911981,0.0219,2.671502,2.272102,0.3994,1.0391417,False,15.121624,,10432300-6429120,11.39,0.023,0.0063737518428337,0.0003362688287796,11.383626248157167,5.493161972921534,False,0.5265228428433489,0.0127145503423091,0.0128087223485939,64.88980960952232,0.0295886212573853,4.753464464458139,0.28330122870354957,1.6020599913279623,-0.278582782492518,1.8121764999153394,0.6770102515966859,-1.8956989943012512,-1.892494188337174,0.146128035678238,0.2787536009528289,MOCADB,0.2788478265014666,1.00546483906376,2.160938878670674,0.01012662759257698,-0.5965951522642023,3
MOCADB,Gaia eDR3 2983522504164877952,2983522504164877952,78.7683203,-15.2696964,,,0.9318789839744568,0.132,0.067,0.13,association,12.383697097557286,0.0289,2.851674,2.488374,0.3633,1.1282614,False,15.313988,,05150437-1516102,11.517,0.023,0.0017019884670019,8.72815756929593e-05,11.515298011532998,6.979549615150438,False,0.2917265601803636,0.007132206994925,0.0072221931031999,236.061430600848,0.0039476122024785,48.529641284642175,-0.030640482500664257,2.12057393120585,-0.5350240288328224,2.3730250347468607,1.6860070811632921,-2.1467760609749247,-2.1413309038165593,1.8260748027008264,2.113943352306837,MOCADB,0.4908641337752123,1.5771849324447529,2.5997011819606635,0.037773300396810476,-0.5433889987610971,3
MOCADB,Cl* NGC 2516 JTH 3891,5290735642309114240,119.0648589,-60.7889512,,,8.265,0.195,0.025,0.025,association,2.7947863361943672,0.1287,2.11403,0.6579299,1.4561,3.3518796,True,16.445053,,07561556-6047203,12.962,0.027,0.023526500354045,0.0025283916854591,12.938473499645957,5.170216556180829,False,0.5761215926179937,0.0207725075017872,0.0208215159792289,50.66436378085558,0.1631324146445331,3.253875433060485,0.9172428579074663,2.290034611362518,-0.23948584742733492,1.7047025933567606,0.5124009229800758,-1.6825110755178965,-1.6814876534304108,1.3979400086720377,1.3979400086720377,MOCADB,1.0098238163576545,2.1905487738366873,2.8980970090223166,0.15507749382044766,-0.09948583752583051,3
MOCADB,Gaia DR3 5824150647524397056,5824150647524397056,233.906185,-66.116241,,,1.7452325388355172,0.117,0.048,0.099,association,1.2140335714265913,0.1167,2.1840954,1.8433954,0.3407,0.9673005,False,17.9795,,15353748-6606584,14.546,0.1,0.0210136870838391,0.0016309259186981,14.52498631291616,4.946139794733153,False,0.6090052664887685,0.037991700383538,0.0356814164908231,42.730056817383186,0.040843206604994,2.408660868471062,0.24185330155577248,2.0681858617461617,-0.21537895170682642,1.6307334702910927,0.3817756570678128,-1.420311268417858,-1.4475579132102279,1.6812412373755872,1.99563519459755,MOCADB,0.2793371551048367,0.9935890558891286,2.1932202021791602,0.009853466760592558,-1.0745968058570332,3
MOCADB,2MASS J05363981-3654079,4809722394897908096,84.1660146,-36.9021785,,,0.7977,0.0337,0.0019,0.002,association,12.41197776524444,0.0192,2.877368,2.467368,0.41,1.0995519,False,14.897611,,05363981-3654079,11.038,0.021,0.0013715037842437,7.033359381970653e-05,11.036628496215757,6.50583344081495,False,0.3620383780096763,0.0085906586059649,0.0087032600074988,158.80216190012123,0.0050232313619364,18.935493290707807,-0.09816040794877054,1.5276299008713388,-0.4412453894823509,2.2008564105274884,1.277276623459583,-2.0659735395480627,-2.0603180418556764,0.2787536009528289,0.3010299956639812,MOCADB,0.5344756502122152,1.4163570571633242,2.327097526467378,0.02608297091912507,-0.1112728437080146,3
